# location=Porto lat=41.15 lon=-8.61 baseline=1991-2020
scenario,time,mean,min,max
ssp245,2080-07-01,1.5735427856445312,0.6849140167236328,2.1406200408935545
ssp245,2081-07-01,1.5809495925903319,0.8906858444213868,2.163751411437988
ssp245,2082-07-01,1.7277515411376954,1.1148120880126953,2.3091127395629885
ssp245,2083-07-01,1.7098792552948,1.0978294372558595,2.3930633544921873
ssp245,2084-07-01,1.8555618286132813,1.2896104812622071,2.494226837158203
ssp245,2085-07-01,1.9384878158569334,1.4934846878051757,2.425345611572266
ssp245,2086-07-01,2.061499309539795,1.4332267761230468,2.6693965911865236
ssp245,2087-07-01,2.072398042678833,1.5478757858276366,2.7472675323486326
ssp245,2088-07-01,2.095241355895996,1.5535242080688476,2.725893020629883
ssp245,2089-07-01,1.9799203395843505,1.410782241821289,2.624385452270508
ssp245,2090-07-01,1.8870495319366456,1.3917417526245117,2.4117095947265623
ssp245,2091-07-01,1.8310881137847899,1.3460685729980468,2.2399833679199217
ssp245,2092-07-01,1.7430659294128419,1.2064414978027345,2.203042221069336
ssp245,2093-07-01,1.7606781959533693,1.2876354217529298,2.2574398040771486
ssp245,2094-07-01,1.9234169006347654,1.5698617935180663,2.3093036651611327
ssp245,2095-07-01,2.010332727432251,1.5265417098999023,2.555162811279297
ssp245,2096-07-01,1.9025961399078368,1.2119375228881837,2.423136520385742
ssp245,2097-07-01,2.001996469497681,1.3958181381225585,2.5441144943237304
ssp245,2098-07-01,2.023485851287842,1.434279441833496,2.7597478866577148
ssp245,2099-07-01,1.9395302534103394,1.2569222450256348,2.6869735717773438
ssp245,2100-07-01,1.9864649772644043,1.3441699345906575,2.899003028869629
ssp370,2015-07-01,-0.005037705103556313,-0.2545493443806966,0.31142552693684894
ssp370,2016-07-01,-0.07600003480911255,-0.18893194198608398,0.01621103286743164
ssp370,2017-07-01,0.04304037094116211,-0.02095184326171875,0.08497753143310546
ssp370,2018-07-01,0.009380483627319334,-0.10515346527099609,0.05391902923583984
ssp370,2019-07-01,-0.16644835472106934,-0.29989070892333985,-0.053202056884765626
ssp370,2020-07-01,-0.06838054656982422,-0.23338375091552735,0.11436386108398437
