iso3,country,city,city_qid,admin,is_capital,population,year,lat,lon
LBY,Líbia,Zuwarah,Q231167,,0,80310,,32.933333333333,12.083333333333
LBY,Líbia,Jefrem,Q1018215,,0,72662,,32.062777777778,12.526666666667
LBY,Líbia,Al Qubbah,Q2552984,,0,60610,,32.766666666667,22.25
LBY,Líbia,Al Marj,Q427646,,0,57267,,32.486666666667,20.833888888889
LBY,Líbia,Bani Walid,Q244230,,0,50824,,31.74554,13.98354
LBY,Líbia,Tajura,Q2271093,,0,48836,,32.881944444444,13.34
LBY,Líbia,Murzuque,Q526822,,0,47324,,25.913611111111,13.933611111111
LCA,Santa Lúcia,Castries,Q41699,,1,70000,,14.016666666667,-60.983333333333
LCA,Santa Lúcia,Gros Islet,Q3116994,,0,21660,,14.081,-60.953
LCA,Santa Lúcia,Soufriere,Q493030,,0,1463,,13.85616,-61.0566
LCA,Santa Lúcia,Anse La Raye,Q569439,,0,1410,,13.94,-61.0425
LCA,Santa Lúcia,"La Treille, St Lucia",Q6465504,,0,160,,13.94014,-60.99729
LIE,Liechtenstein,Schaan,Q49657,,0,5998,,47.166666666667,9.5166666666667
LIE,Liechtenstein,Vaduz,Q1844,,1,5668,,47.140555555556,9.5222222222222
LIE,Liechtenstein,Triesen,Q49654,,0,5230,,47.1,9.5166666666667
LIE,Liechtenstein,Balzers,Q49663,,0,4628,,47.066666666667,9.5
LIE,Liechtenstein,Eschen,Q4540,,0,4459,,47.2,9.5166666666667
LIE,Liechtenstein,Mauren,Q49661,,0,4404,,47.219722222222,9.5427777777778
LIE,Liechtenstein,Triesenberg,Q49651,,0,2643,,47.116666666667,9.5333333333333
LIE,Liechtenstein,Ruggell,Q49659,,0,2295,,47.24502,9.53323
LIE,Liechtenstein,Bendern,Q816776,,0,1664,,47.211111111111,9.5075
LIE,Liechtenstein,Gamprin,Q49662,,0,1663,,47.21986,9.50995
LIE,Liechtenstein,Nendeln,Q991615,,0,1357,,47.2,9.5472222222222
LIE,Liechtenstein,Schellenberg,Q49655,,0,1091,,47.22833,9.53951
LIE,Liechtenstein,Planken,Q49660,,0,478,,47.183333333333,9.5333333333333
LIE,Liechtenstein,Steg,Q593158,,0,50,,47.1125,9.575
LKA,Sri Lanka,Colombo,Q35381,,1,752993,,6.9266666666667,79.860555555556
LKA,Sri Lanka,Dehiwala-Mount Lavinia,Q24462,,0,234559,,6.8397222222222,79.875833333333
LKA,Sri Lanka,Gampaha,Q2616818,,0,191040,,7.0916666666667,79.999722222222
LKA,Sri Lanka,Beruwala,Q829211,,0,164969,,6.4666666666667,79.983333333333
LKA,Sri Lanka,Kandy,Q203197,,0,161000,,7.2930555555556,80.635
LKA,Sri Lanka,Negumbo,Q668616,,0,150364,,7.2111111111111,79.838611111111
LKA,Sri Lanka,Kotte,Q41963,,0,115826,,6.9,79.916388888889
LKA,Sri Lanka,Trincomalee,Q323873,,0,115443,,8.5666666666667,81.233333333333
LKA,Sri Lanka,Batticaloa,Q810963,,0,95489,,7.7166666666667,81.7
LKA,Sri Lanka,Galle,Q319366,,0,93118,,6.0327777777778,80.215555555556
LKA,Sri Lanka,Dambulla,Q377343,,0,91550,,7.851389,80.654167
LKA,Sri Lanka,Kalmunai,Q1101382,,0,91457,,7.4166666666667,81.816666666667
LKA,Sri Lanka,Jaffna,Q215277,,0,88138,,9.6647222222222,80.016666666667
LKA,Sri Lanka,Vavuiya,Q1191330,,0,75175,,8.75,80.483333333333
LKA,Sri Lanka,Matara,Q13360574,,0,68244,,5.95,80.533333333333
LKA,Sri Lanka,Kalpitiya,Q14220105,,0,65000,,8.16666667,79.71666667
LKA,Sri Lanka,Anuradhapura,Q5724,,0,63208,,8.335,80.410833333333
LKA,Sri Lanka,Buttala,Q5002774,,0,53084,,6.760100710292,81.247287416227
LKA,Sri Lanka,Badulla,Q390096,,0,43000,,6.9847222222222,81.056388888889
LKA,Sri Lanka,Mullaitivu,Q507144,,0,37339,,9.2833333333333,80.8
LSO,Lesoto,Maseru,Q3909,,1,343541,,-29.31,27.48
LSO,Lesoto,Teyateyaneng,Q844423,,0,75115,,-29.15,27.733333333333
LSO,Lesoto,Mafeteng,Q1013379,,0,57059,,-29.823055555556,27.2375
LSO,Lesoto,Maputsoe,Q1892158,,0,32117,,-28.883333333333,27.9
LSO,Lesoto,Mohale's Hoek,Q1818943,,0,24992,,-30.15,27.466666666667
LSO,Lesoto,Quthing,Q1003318,,0,15000,,-30.400111111111,27.700194444444
LSO,Lesoto,Roma,Q991643,,0,11612,,-29.44666667,27.70805556
LSO,Lesoto,Butha-Buthe,Q382249,,0,10000,,-28.783333333333,28.233333333333
LSO,Lesoto,Mokhotlong,Q1013428,,0,8809,,-29.288495,29.065568
LSO,Lesoto,Thaba-Tseka,Q777028,,0,5423,,-29.52204,28.6084
LTU,Lituânia,Vilnius,Q216,,1,644600,,54.687222222222,25.28
LTU,Lituânia,Kaunas,Q4115712,,0,419745,,54.9,23.933333333333
LTU,Lituânia,Klaipėda,Q776965,,0,193220,,55.7125,21.135
LTU,Lituânia,Šiauliai,Q134712,,0,134032,,55.928055555556,23.316666666667
LTU,Lituânia,Panevėžys,Q1719466,,0,126483,,55.725,24.363888888889
LTU,Lituânia,Vilnius District Municipality,Q118903,,0,101943,,54.733333333333,25.5
LTU,Lituânia,Kaunas District Municipality,Q1351722,,0,99265,,55.0,23.833333333333
LTU,Lituânia,Alytus District Municipality,Q769940,,0,75558,,54.366666666667,24.116666666667
LTU,Lituânia,Alytus,Q450625,,0,71460,,54.4,24.05
LTU,Lituânia,Mažeikiai District Municipality,Q313132,,0,69171,,56.25,22.266666666667
LTU,Lituânia,Kėdainiai District Municipality,Q46786,,0,67855,,55.315,23.951944444444
LTU,Lituânia,Klaipėda District Municipality,Q141132,,0,63862,,55.7,21.4
LTU,Lituânia,Telšiai District Municipality,Q588916,,0,59855,,55.883333333333,22.383333333333
LTU,Lituânia,Ignalina District Municipality,Q2069330,,0,59757,,55.333333333333,26.233333333333
LTU,Lituânia,Šilutė District Municipality,Q282098,,0,56480,,55.35,21.483333333333
LTU,Lituânia,Tauragė District Municipality,Q2071640,,0,54684,,55.25,22.283333333333
LTU,Lituânia,Jonava District Municipality,Q1351768,,0,54425,,55.083333333333,24.283333333333
LTU,Lituânia,Radviliškis District Municipality,Q1755961,,0,54318,,55.816666666667,23.533333333333
LTU,Lituânia,Kelmė District Municipality,Q1387044,,0,54300,,55.666666666667,22.85
LTU,Lituânia,Utena District Municipality,Q2089798,,0,52802,,55.5,25.666666666667
LUX,Luxemburgo,Luxemburgo,Q1842,,1,136208,,49.610555555556,6.1327777777778
LUX,Luxemburgo,Esch-sur-Alzette,Q16010,,0,37455,,49.496944444444,5.9805555555556
LUX,Luxemburgo,Differdange,Q16012,,0,30364,,49.5222,5.8917
LUX,Luxemburgo,Dudelange,Q16014,,0,22043,,49.483333333333,6.0833333333333
LUX,Luxemburgo,Dudelange,Q20969331,,0,21953,,49.48056,6.0875
LUX,Luxemburgo,Pétange,Q602441,,0,20903,,49.556388888889,5.8769444444444
LUX,Luxemburgo,Sanem,Q677804,,0,18532,,49.547222222222,5.9277777777778
LUX,Luxemburgo,Differdange,Q4844168,,0,16968,,49.52417,5.89139
LUX,Luxemburgo,Hesperange,Q921321,,0,16836,,49.570833333333,6.1513888888889
LUX,Luxemburgo,South Bonnevoie,Q2451628,,0,13550,,49.597,6.14
LUX,Luxemburgo,Belair,Q2451662,,0,12990,,49.612680555556,6.1141694444444
LUX,Luxemburgo,Gare,Q2451720,,0,11895,,49.6016,6.1316
LUX,Luxemburgo,Bettembourg,Q832342,,0,11521,,49.516666666667,6.1
LUX,Luxemburgo,Limpertsberg,Q1016094,,0,11521,,49.620833,6.121667
LUX,Luxemburgo,Schifflange,Q669155,,0,11517,,49.505555555556,6.0125
LUX,Luxemburgo,Käerjeng,Q776642,,0,11159,,49.583611111111,5.9
LUX,Luxemburgo,Mamer,Q921291,,0,11055,,49.628333333333,6.0261111111111
LUX,Luxemburgo,Kirchberg,Q583718,,0,10725,,49.6275,6.1455555555556
LUX,Luxemburgo,Strassen,Q986400,,0,10594,,49.619166666667,6.0719444444444
LUX,Luxemburgo,Mersch,Q284855,,0,10519,,49.75,6.1
LVA,Letônia,Riga,Q1773,,1,701977,,56.9475,24.106944444444
LVA,Letônia,Daugavpils,Q80021,,0,129000,,55.871388888889,26.516111111111
LVA,Letônia,Liepāja,Q167668,,0,114900,,56.508333333333,21.011111111111
LVA,Letônia,Jelgava,Q179830,,0,74105,,56.652222222222,23.724444444444
LVA,Letônia,Jūrmala,Q178382,,0,66500,,56.972222222222,23.796944444444
LVA,Letônia,Ventspils,Q104036,,0,50646,,57.389722222222,21.564444444444
LVA,Letônia,Rezekne,Q180379,,0,41464,,56.506666666667,27.330833333333
LVA,Letônia,Município de Ogre,Q2321579,,0,38861,,56.846111111111,25.0525
LVA,Letônia,Ziepniekkalns,Q1978424,,0,33016,,56.95,24.0
LVA,Letônia,Município de Talsi,Q2302964,,0,31954,,57.25,22.6
LVA,Letônia,Jēkabpils,Q191120,,0,31435,,56.4975,25.866388888889
LVA,Letônia,Tukums,Q369007,,0,28221,,56.9667,23.15
LVA,Letônia,Iļģuciems,Q1993731,,0,26131,,56.966666666667,24.066666666667
LVA,Letônia,Município de Rezekne,Q1518841,,0,25937,,56.483333333333,27.216666666667
LVA,Letônia,Ogre,Q731915,,0,25380,,56.816944444444,24.604722222222
LVA,Letônia,Valmiera,Q108037,,0,25093,,57.538055555556,25.423055555556
LVA,Letônia,Município de Kekava,Q2268947,,0,24631,,56.798055555556,24.226388888889
LVA,Letônia,Município de Bauska,Q2365998,,0,23387,,56.41666667,24.28333333
LVA,Letônia,Município de Saldus,Q2299261,,0,23005,,56.66666667,22.5
LVA,Letônia,Kuldiga,Q2337188,,0,22989,,56.96666667,21.96666667
MAC,"Macau, RAE da China",Luhuan,Q135907986,,0,36384,,22.11806,113.55194
MAC,"Macau, RAE da China",Zhuojiacun,Q135908036,,0,24000,,22.16139,113.55639
MAC,"Macau, RAE da China",Heisha,Q135908158,,0,134,,22.11917,113.56778
MAF,São Martinho,Grand Case,Q3113437,,0,,,18.101111,-63.051944
MAF,São Martinho,Marigot,Q200605,,1,,,,
MAR,Marrocos,Casablanca,Q7903,,0,4370000,,33.599166666667,-7.62
MAR,Marrocos,Tânger,Q126148,,0,1275428,,35.776666666667,-5.8038888888889
MAR,Marrocos,Fez,Q80985,,0,1167842,,34.043333333333,-5.0033333333333
MAR,Marrocos,Marraquexe,Q101625,,0,1002697,,31.62947,-7.98108
MAR,Marrocos,Salé,Q466046,,0,945101,,34.05,-6.816667
MAR,Marrocos,Rabat,Q3551,,1,621480,,34.025277777778,-6.8361111111111
MAR,Marrocos,Oujda,Q193802,,0,614000,,34.686666666667,-1.9113888888889
MAR,Marrocos,Meknès,Q178663,,0,601000,,33.883333333333,-5.55
MAR,Marrocos,Sidi Moumen,Q3483272,,0,551443,,33.594722222222,-7.5269444444444
MAR,Marrocos,Agadir,Q170525,,0,538000,,30.421388888889,-9.5830555555556
MAR,Marrocos,Hay Hassani,Q3408880,,0,537509,,33.57361111,-7.67611111
MAR,Marrocos,Hay El Hassani,Q3128796,,0,537509,,31.55,-8.73333333
MAR,Marrocos,Kenitra,Q478207,,0,507736,,34.25,-6.5833333333333
MAR,Marrocos,Aïn Chock,Q12244542,,0,374707,,33.54055556,-7.5875
MAR,Marrocos,Safim,Q183405,,0,367249,,32.283333333333,-9.2333333333333
MAR,Marrocos,Taourirt,Q2329701,,0,321876,,34.41,-2.89
MAR,Marrocos,Temara,Q1635606,,0,313510,,33.923366666667,-6.9076472222222
MAR,Marrocos,El Aaiún,Q47837,,0,270000,,27.15,-13.2
MAR,Marrocos,El Jadida,Q219583,,0,237464,,33.2342,-8.5228
MAR,Marrocos,Aït Melloul,Q2384142,,0,210870,,30.334166666667,-9.4972222222222
MCO,Mônaco,Mónaco,Q235,,0,39150,,43.731111111111,7.42
MCO,Mônaco,Commune of Monaco,Q3685392,,1,39050,,43.730555555556,7.4252777777778
MCO,Mônaco,La Condamine,Q55095,,0,3694,,43.734608,7.421552
MCO,Mônaco,Le Portier,Q55125,,0,3400,,43.74202,7.43213
MCO,Mônaco,Moneghetti,Q55108,,0,3131,,43.736057,7.417822
MCO,Mônaco,Monaco-Ville,Q55115,,0,975,,43.73097,7.424815
MDA,Moldávia,Chișinău,Q17176229,,0,820500,,47.0,28.83333
MDA,Moldávia,Chișinău,Q21197,,1,685900,,47.022777777778,28.835277777778
MDA,Moldávia,Tiraspol,Q132572,,0,204000,,46.85,29.63333333
MDA,Moldávia,Bălţi,Q37801,,0,161475,,47.761666666667,27.928888888889
MDA,Moldávia,Sectorul Botanica,Q894628,,0,144824,,46.98258333,28.86230556
MDA,Moldávia,Tighina,Q192176,,0,137000,,46.833333333333,29.483333333333
MDA,Moldávia,Sectorul Rîşcani,Q2038449,,0,128319,,47.04444444,28.85333333
MDA,Moldávia,Sectorul Ciocana,Q1092642,,0,105680,,47.03611111,28.88972222
MDA,Moldávia,Bălți Municipality,Q29017181,,0,102457,,47.78333,27.91667
MDA,Moldávia,Sectorul Buiucani,Q1003159,,0,100985,,47.03772222,28.81322222
MDA,Moldávia,Bender,Q18088065,,0,98726,,46.83333,29.45
MDA,Moldávia,Sectorul Centru,Q1054385,,0,87230,,47.01777778,28.84138889
MDA,Moldávia,Rîbnița,Q216363,,0,47900,,47.76638889,29.00055556
MDA,Moldávia,Cahul,Q503469,,0,41100,,45.9075,28.194444444444
MDA,Moldávia,Ungheni,Q858713,,0,39400,,47.204166666667,27.795833333333
MDA,Moldávia,Orhei,Q423258,,0,38000,,47.383055555556,28.823055555556
MDA,Moldávia,Dubăsari,Q688654,,0,28500,,47.266666666667,29.166666666667
MDA,Moldávia,Durlești,Q2708692,,0,26308,,47.017777777778,28.7625
MDA,Moldávia,Soroca,Q853785,,0,22196,,48.155833333333,28.2975
MDA,Moldávia,Căuşeni,Q657744,,0,20761,,46.644166666667,29.413888888889
MDG,Madagascar,Antananarivo,Q3915,,1,2610000,,-18.91,47.525
MDG,Madagascar,Antsirabe,Q583184,,0,265018,,-19.866666666667,47.033333333333
MDG,Madagascar,Toamasina,Q178067,,0,225116,,-18.155,49.41
MDG,Madagascar,Mahajanga,Q218753,,0,166384,,-15.716666666667,46.316666666667
MDG,Madagascar,Tolanaro,Q526568,,0,67284,,-25.0325,46.983333333333
MDG,Madagascar,Morondava,Q864109,,0,53510,,-20.284722222222,44.3175
MDG,Madagascar,"Ambohibary, Antsirabe II",Q2842197,,0,51269,,-19.6167,47.15
MDG,Madagascar,Tanjombato,Q22002233,,0,50373,,-18.95,47.516666666667
MDG,Madagascar,Andoany,Q492217,,0,50000,,-13.4012,48.2718
MDG,Madagascar,Ambohitompoina,Q2842279,,0,41433,,-19.75,47.5667
MDG,Madagascar,Sambava,Q254480,,0,40000,,-14.266666666667,50.166666666667
MDG,Madagascar,Mananjary,Q2423152,,0,35900,,-21.231111111111,48.341944444444
MDG,Madagascar,Mahabo,Q3123066,,0,35532,,-20.383333333333,44.666666666667
MDG,Madagascar,Moramanga,Q2423165,,0,34299,,-19.583333333333,48.383333333333
MDG,Madagascar,Antalaha,Q570816,,0,32496,,-14.904166666667,50.283333333333
MDG,Madagascar,"Ampitatafika, Antanifotsy",Q2844444,,0,31802,,-19.5667,47.35
MDG,Madagascar,Ambano,Q456630,,0,31508,,-19.8,47.0333
MDG,Madagascar,Andranomanelatra,Q2846229,,0,29998,,-19.7833,47.1
MDG,Madagascar,Ambositra,Q458440,,0,28000,,-20.516666666667,47.25
MDG,Madagascar,Ambatomiady,Q2841957,,0,25062,,-19.6833,47.4167
MDV,Maldivas,Malé,Q9347,,1,252768,,4.175,73.508333333333
MDV,Maldivas,Kulhudhuffushi,Q3185775,,0,6998,,6.6225772,73.069961
MDV,Maldivas,Villingili,Q176749,,0,6956,,4.17336,73.48502
MDV,Maldivas,Naifaru,Q2295035,,0,5082,,5.4443722222222,73.365711111111
MDV,Maldivas,Kudahuvadhoo,Q2339256,,0,3580,,2.6666666666667,72.9
MDV,Maldivas,Hulhumalé,Q1636296,,0,2866,,4.2166666666667,73.533333333333
MDV,Maldivas,Eydhafushi,Q2461849,,0,2409,,5.1166666666667,73.033333333333
MEX,México,Cidade do México,Q1489,,0,9209944,2020,19.353773,-99.13589
MEX,México,Monterrey Municipality,Q6905368,,0,4520329,,25.626944444444,-100.28388888889
MEX,México,Catemaco,Q2382271,,0,3453456,2015,18.43,-95.01
MEX,México,Tijuana,Q124739,,0,1964788,2019,32.536447,-117.037155
MEX,México,Tijuana,Q2360428,,0,1922523,2020,32.383,-116.8327
MEX,México,León de Los Aldama,Q189128,,0,1579803,2020,21.121944444444,-101.68333333333
MEX,México,Puebla,Q7258412,,0,1576259,2015,19.0412967,-98.2061996
MEX,México,Zapopan,Q2143868,,0,1476491,2020,20.783333333333,-103.48333333333
MEX,México,Puebla de Zaragoza,Q125293,,0,1434062,2010,19.051388888889,-98.217777777778
MEX,México,Município de Juárez,Q2557122,,0,1391180,2015,31.45,-106.58333333333
MEX,México,Município de Guadalajara,Q12348369,,0,1385629,2020,20.683333333333,-103.33333333333
MEX,México,Guadalajara,Q9022,,0,1385621,2020,20.676388888889,-103.34222222222
MEX,México,Ciudad Juárez,Q26590,,0,1321004,2010,31.6685,-106.42
MEX,México,Zapopan,Q147402,,0,1257547,2020,20.720833333333,-103.39111111111
MEX,México,Monterrei,Q81033,,0,1142952,2020,25.684444444444,-100.31805555556
MEX,México,Nezahualcóyotl,Q3313478,,0,1110565,,19.425,-99.025
MEX,México,Nezahualcóyotl,Q210307,,0,1072676,2020,19.40061,-99.01483
MEX,México,Município de Mexicali,Q1477270,,0,1049792,2020,32.1366,-115.2823
MEX,México,Município de Hermosillo,Q1142677,,0,936263,2020,29.0,-111.5
MEX,México,Aguascalientes,Q200805,,0,934424,2012,21.880833333333,-102.29611111111
MHL,Ilhas Marshall,Majuro,Q12919,,1,30000,,7.0918,171.3802
MHL,Ilhas Marshall,Ebeye Island,Q486670,,0,9345,,8.7802777777778,167.73722222222
MHL,Ilhas Marshall,Djarrit,Q382547,,0,7103,,7.12333333,171.365
MHL,Ilhas Marshall,Delap,Q999095,,0,6339,,7.09027778,171.38138889
MHL,Ilhas Marshall,"Laura, Marshall Islands",Q6498554,,0,2256,,7.13777778,171.04888889
MHL,Ilhas Marshall,Uliga,Q1420977,,0,2144,,7.0873,171.37631111
MKD,Macedônia do Norte,Skopje,Q384,,1,509900,,41.996111111111,21.431666666667
MKD,Macedônia do Norte,Bitola,Q157246,,0,84002,,41.031944444444,21.334722222222
MKD,Macedônia do Norte,Kumanovo,Q54452,,0,75051,,42.132222222222,21.714444444444
MKD,Macedônia do Norte,Prilep,Q157032,,0,66817,,41.346388888889,21.554166666667
MKD,Macedônia do Norte,Tetovo,Q157024,,0,63176,,42.010277777778,20.971388888889
MKD,Macedônia do Norte,Strumica,Q48814,,0,45087,,41.4375,22.643055555556
MKD,Macedônia do Norte,Veles,Q157050,,0,45037,,41.715277777778,21.775277777778
MKD,Macedônia do Norte,Štip,Q147243,,0,43652,,41.735833333333,22.191388888889
MKD,Macedônia do Norte,Ohrid,Q1223508,,0,42908,,41.116944444444,20.801944444444
MKD,Macedônia do Norte,Kavadarci,Q158088,,0,38741,,41.432777777778,22.011666666667
MKD,Macedônia do Norte,Gostivar,Q157058,,0,35847,,41.8,20.916666666667
MKD,Macedônia do Norte,Kočani,Q214344,,0,28330,,41.921111111111,22.411388888889
MKD,Macedônia do Norte,Kičevo,Q158079,,0,27067,,41.514166666667,20.963055555556
MKD,Macedônia do Norte,Struga,Q156858,,0,16559,,41.1775,20.678888888889
MKD,Macedônia do Norte,Radoviš,Q991318,,0,16223,,41.638055555556,22.464444444444
MKD,Macedônia do Norte,Gevgelija,Q157061,,0,15685,,41.139166666667,22.5025
MKD,Macedônia do Norte,Orizari,Q12289315,,0,15637,,42.006666666667,21.349444444444
MKD,Macedônia do Norte,Debar,Q689820,,0,14561,,41.525,20.527222222222
MKD,Macedônia do Norte,Kriva Palanka,Q578396,,0,14558,,42.201666666667,22.331666666667
MKD,Macedônia do Norte,Sveti Nikole,Q366907,,0,13746,,41.865,21.9425
MLI,Mali,Bamako,Q3703,,1,4227569,,12.645833333333,-7.9922222222222
MLI,Mali,Sikasso,Q722827,,0,213977,,11.316666666667,-5.6666666666667
MLI,Mali,Ségou,Q333476,,0,133501,,13.4317,-6.2157
MLI,Mali,Mopti,Q211227,,0,120786,,14.4873,-4.1896
MLI,Mali,Tombuctu,Q9427,,0,54453,,16.773333055556,-2.9994438888889
MLI,Mali,Gao,Q188904,,0,49483,,16.266666666667,-0.05
MLI,Mali,Koulikoro,Q740974,,0,43174,,12.866666666667,-7.5666666666667
MLI,Mali,Ansongo,Q2620152,,0,32709,,15.665,0.50277777777778
MLI,Mali,Bandiagara,Q538753,,0,25564,,14.35,-3.6111111111111
MLI,Mali,Ménaka,Q855986,,0,20702,,15.918333333333,2.4022222222222
MLI,Mali,Simbi,Q927937,,0,20186,,14.115,-10.568611111111
MLI,Mali,Femaye,Q1764185,,0,16379,,14.2175,-4.296944
MLI,Mali,Léré,Q540215,,0,16072,,15.711667,-4.911667
MLI,Mali,Yanfolila,Q3571536,,0,15829,,11.178888888889,-8.15
MLI,Mali,Kidal,Q650100,,0,15086,,18.433333333333,1.4
MLI,Mali,Koporo Pen,Q968947,,0,14829,,14.136667,-3.188611
MLI,Mali,Talataye,Q2418688,,0,13907,,15.705833,0.41
MLI,Mali,Diamou,Q1760144,,0,13793,,14.093889,-11.266944
MLI,Mali,Diré,Q2429438,,0,12092,,16.266666666667,-3.4
MLI,Mali,Goumbou,Q3111666,,0,9898,,14.990833333333,-7.4538888888889
MLT,Malta,Qormi,Q39578,,0,93897,,35.879444444444,14.472222222222
MLT,Malta,St. Paul's Bay,Q39521,,0,32042,,35.948333333333,14.401666666667
MLT,Malta,Mosta,Q39520,,0,25496,,35.9,14.433333333333
MLT,Malta,Birkirkara,Q39583,,0,24356,,35.9,14.466666666667
MLT,Malta,Sliema,Q39526,,0,16854,,35.912222222222,14.504166666667
MLT,Malta,Marsaskala,Q534571,,0,15579,,35.8625,14.5675
MLT,Malta,Żabbar,Q39518,,0,15404,,35.877222222222,14.538055555556
MLT,Malta,Naxxar,Q44397,,0,13443,,35.915,14.444722222222
MLT,Malta,Fgura,Q44388,,0,13066,,35.8725,14.522777777778
MLT,Malta,San Ġwann,Q39507,,0,12523,,35.909444444444,14.478611111111
MLT,Malta,Attard,Q44557,,0,12268,,35.9,14.45
MLT,Malta,Żebbuġ,Q44573,,0,11903,,35.873333333333,14.441666666667
MLT,Malta,Żejtun,Q44392,,0,11508,,35.855555555556,14.533333333333
MLT,Malta,Rabat,Q44381,,0,11497,,35.88258,14.39775
MLT,Malta,Żurrieq,Q44417,,0,10823,,35.829166666667,14.474444444444
MLT,Malta,St. Julian's,Q669979,,0,10232,,35.918611111111,14.49
MLT,Malta,Mellieħa,Q755979,,0,10087,,35.95,14.366666666667
MLT,Malta,Swieqi,Q220667,,0,10064,,35.920833333333,14.48
MLT,Malta,Birżebbuġa,Q31503540,,0,9736,,35.825833333333,14.526944444444
MLT,Malta,Birżebbuġa,Q258028,,0,9736,,35.826666666667,14.527777777778
MMR,Mianmar (Birmânia),Yangon,Q37995,,0,7360703,,16.795,96.16
MMR,Mianmar (Birmânia),Mandalay,Q185518,,0,1225546,,21.983055555556,96.084444444444
MMR,Mianmar (Birmânia),Naypyidaw,Q37400,,1,1160242,,19.7475,96.115
MMR,Mianmar (Birmânia),Hpa-An,Q1209404,,0,421525,,16.890555555556,97.633333333333
MMR,Mianmar (Birmânia),Moulmein,Q685941,,0,289388,,16.484722222222,97.625833333333
MMR,Mianmar (Birmânia),Pathein,Q870103,,0,287071,,16.766666666667,94.733333333333
MMR,Mianmar (Birmânia),Pegu,Q800122,,0,284179,,17.343333333333,96.498055555556
MMR,Mianmar (Birmânia),Taunggyi,Q1075566,,0,264804,,20.780555555556,97.037222222222
MMR,Mianmar (Birmânia),Pyin U Lwin,Q1360318,,0,255000,,22.028055555556,96.470555555556
MMR,Mianmar (Birmânia),Meiktila,Q1360351,,0,252615,,20.8775,95.858333333333
MMR,Mianmar (Birmânia),Kalay,Q3129405,,0,251590,,23.19,94.063888888889
MMR,Mianmar (Birmânia),Myitkyina,Q1062370,,0,243031,,25.386666666667,97.393611111111
MMR,Mianmar (Birmânia),Myeik,Q1018163,,0,222056,,12.439444444444,98.600277777778
MMR,Mianmar (Birmânia),Monywa,Q1360304,,0,207489,,22.108333333333,95.135833333333
MMR,Mianmar (Birmânia),Myawaddy,Q615821,,0,195624,,16.687777777778,98.508333333333
MMR,Mianmar (Birmânia),Sittwe,Q738748,,0,181000,,20.144444444444,92.896944444444
MMR,Mianmar (Birmânia),Lashio,Q1209397,,0,149423,,22.935833333333,97.749722222222
MMR,Mianmar (Birmânia),Dawei,Q1018167,,0,146964,,14.036727777778,98.186727777778
MMR,Mianmar (Birmânia),Prome,Q691747,,0,134861,,18.82,95.215555555556
MMR,Mianmar (Birmânia),Mogaung,Q3043375,,0,132608,,25.301388888889,96.941666666667
MNE,Montenegro,Podgorica,Q3305250,,0,197589,,42.47,19.28
MNE,Montenegro,Podgorica,Q23564,,0,163000,,42.441388888889,19.262777777778
MNE,Montenegro,Município de Niksic,Q4865016,,0,72443,,42.78,18.94
MNE,Montenegro,Nikšić,Q200733,,0,58212,,42.7731,18.94446
MNE,Montenegro,Bar (Montenegro),Q2604068,,0,43693,,42.1,19.1
MNE,Montenegro,Bijelo Polje (município),Q4086488,,0,43468,,43.02916668,19.74555557
MNE,Montenegro,Berane,Q4853794,,0,35068,,42.85,19.866666666667
MNE,Montenegro,Herceg-Novi,Q3317366,,0,30690,,42.45,18.533333333333
MNE,Montenegro,Pljevlja,Q3299950,,0,28124,,43.35,19.35
MNE,Montenegro,Rožaje,Q3296677,,0,23179,,42.83333333,20.16666667
MNE,Montenegro,Kotor,Q4856305,,0,22651,,42.43333333,18.76666667
MNE,Montenegro,Budva (município),Q3739214,,0,20982,,42.28333333,18.85
MNE,Montenegro,Ulcinj,Q189969,,0,20290,,41.923611111111,19.205555555556
MNE,Montenegro,Ulcinj,Q3305169,,0,20106,,41.933333333333,19.216666666667
MNE,Montenegro,Herceg Novi,Q193103,,0,19536,,42.453055555556,18.5375
MNE,Montenegro,Pljevlja,Q211343,,0,19136,,43.356616666667,19.350208333333
MNE,Montenegro,Município de Danilovgrad,Q3741507,,0,18307,,42.6,19.05
MNE,Montenegro,Bijelo Polje,Q207470,,0,16586,,43.029166666667,19.745555555556
MNE,Montenegro,Zeta Municipality,Q12750430,,0,16231,,42.334444444444,19.225277777778
MNE,Montenegro,Cetinje,Q173338,,0,15946,,42.389444444444,18.924722222222
MNG,Mongólia,Ulã Bator,Q23430,,1,1515593,,47.921357,106.905515
MNG,Mongólia,Mörön,Q572951,,0,134530,,49.6375,100.16138888889
MNG,Mongólia,Erdenet,Q230628,,0,106810,,49.033333333333,104.08333333333
MNG,Mongólia,Darhan,Q235571,,0,106470,,49.486666666667,105.92277777778
MNG,Mongólia,Ölgiy,Q297060,,0,40564,,48.965636111111,89.963208333333
MNG,Mongólia,Choybalsan,Q318245,,0,39500,,48.070555555556,114.52277777778
MNG,Mongólia,Arvaikheer,Q717684,,0,30000,,46.268888888889,102.7575
MNG,Mongólia,Khovd,Q731256,,0,28601,,48.006666666667,91.646388888889
MNG,Mongólia,Ulaangom,Q822815,,0,26319,,49.983333333333,92.066666666667
MNG,Mongólia,Bajanchongor,Q804117,,0,26252,,46.194444444444,100.71805555556
