iso3;country;indicator;indicator_name;year;value
MNG;Mongolia;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;49000000.0
ERI;Eritrea;ST.INT.RCPT.CD;Tourism receipts (current US$);2016;48000000.0
TON;Tonga;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;47700000.7629395
TKM;Turkmenistan;ST.INT.RCPT.CD;Tourism receipts (current US$);1997;46000000.0
COG;Congo, Rep.;ST.INT.RCPT.CD;Tourism receipts (current US$);2016;42900001.5258789
SLE;Sierra Leone;ST.INT.RCPT.CD;Tourism receipts (current US$);2018;39000000.0
MWI;Malawi;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;35000000.0
GAB;Gabon;ST.INT.RCPT.CD;Tourism receipts (current US$);2015;28700000.7629395
GUY;Guyana;ST.INT.RCPT.CD;Tourism receipts (current US$);2003;28000000.0
FSM;Micronesia, Fed. Sts.;ST.INT.RCPT.CD;Tourism receipts (current US$);2008;27000000.0
TCD;Chad;ST.INT.RCPT.CD;Tourism receipts (current US$);2002;25000000.0
LSO;Lesotho;ST.INT.RCPT.CD;Tourism receipts (current US$);1999;23100000.3814697
WSM;Samoa;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;23059999.4659424
ASM;American Samoa;ST.INT.RCPT.CD;Tourism receipts (current US$);2017;22000000.0
MHL;Marshall Islands;ST.INT.RCPT.CD;Tourism receipts (current US$);2018;20100000.3814697
AGO;Angola;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;19000000.0
SUR;Suriname;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;19000000.0
GNB;Guinea-Bissau;ST.INT.RCPT.CD;Tourism receipts (current US$);2019;18920000.0762939
COM;Comoros;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;18500000.0
CAF;Central African Republic;ST.INT.RCPT.CD;Tourism receipts (current US$);2013;15600000.3814697
GNQ;Equatorial Guinea;ST.INT.RCPT.CD;Tourism receipts (current US$);2001;14000000.0
SSD;South Sudan;ST.INT.RCPT.CD;Tourism receipts (current US$);2018;12000000.0
SWZ;Eswatini;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;7300000.19073486
SLB;Solomon Islands;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;7000000.0
MRT;Mauritania;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;6400000.09536743
KIR;Kiribati;ST.INT.RCPT.CD;Tourism receipts (current US$);2017;5170000.07629395
PNG;Papua New Guinea;ST.INT.RCPT.CD;Tourism receipts (current US$);2018;4230000.01907349
BDI;Burundi;ST.INT.RCPT.CD;Tourism receipts (current US$);2011;3700000.04768372
TUV;Tuvalu;ST.INT.RCPT.CD;Tourism receipts (current US$);2013;2400000.0
NRU;Nauru;ST.INT.RCPT.CD;Tourism receipts (current US$);2018;1600000.0
GIN;Guinea;ST.INT.RCPT.CD;Tourism receipts (current US$);2020;1289999.96185303
PLW;Palau;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2017;93.5226089006151
LCA;St. Lucia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;88.7748652455613
GRD;Grenada;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;88.205897526161
AND;Andorra;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;81.8022160839288
MDV;Maldives;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;78.8690076112034
DMA;Dominica;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;75.0777803673293
ABW;Aruba;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;74.5867774293885
STP;Sao Tome and Principe;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;73.1935597095181
ATG;Antigua and Barbuda;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;70.0417524798176
PYF;French Polynesia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2016;65.0774931502111
TLS;Timor-Leste;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;64.0015153353889
KNA;St. Kitts and Nevis;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;61.7509439590547
MAC;Macao SAR, China;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;60.610632316655
BHS;Bahamas, The;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;59.6415016945383
VUT;Vanuatu;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;50.3975200212625
PSS;Pacific island small states;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;49.6009428125553
JAM;Jamaica;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2011;48.0600523222195
TON;Tonga;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;47.8053736901216
SXM;Sint Maarten (Dutch part);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;46.1061995849456
VCT;St. Vincent and the Grenadines;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;46.0388151304498
BRB;Barbados;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2016;44.4375926721103
TUV;Tuvalu;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2013;43.4425401767053
CPV;Cabo Verde;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;39.9289228764331
DOM;Dominican Republic;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;37.7075260451732
ERI;Eritrea;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2000;36.840446421389
ALB;Albania;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;35.9164177962174
HTI;Haiti;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;34.8377700548809
SYR;Syrian Arab Republic;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2010;32.1741673607034
CSS;Caribbean small states;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;32.0511173712911
BLZ;Belize;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);1998;30.9237316677383
GMB;Gambia, The;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;30.1681857536279
ETH;Ethiopia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;29.5802726111036
CUW;Curacao;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;27.7981250962992
TZA;Tanzania;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;27.1727888351581
LBR;Liberia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2009;27.0881662552645
LBN;Lebanon;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;27.0025958418371
COM;Comoros;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;26.8359915308607
SST;Small states;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;23.7813904746682
HRV;Croatia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;23.4140153305095
CYM;Cayman Islands;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;22.9249967854464
SDN;Sudan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;20.8779243729127
QAT;Qatar;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;20.1851764350477
WSM;Samoa;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;19.7907411795207
ESP;Spain;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);1998;19.771944873185
OSS;Other small states;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;19.3873582344618
FJI;Fiji;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;19.184084523671
NZL;New Zealand;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;18.8304192093837
SYC;Seychelles;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;18.39116646041
KIR;Kiribati;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2017;17.5596655114381
JOR;Jordan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;16.7075719776145
TGO;Togo;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;15.8545530420201
MHL;Marshall Islands;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;15.5930419921565
MNA;Middle East, North Africa, Afghanistan & Pakistan (excluding high income);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;15.4521046807926
TMN;Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;15.4521046807926
KEN;Kenya;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;15.360146445829
NIC;Nicaragua;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);1999;15.2177686471166
IDX;IDA only;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;15.141170854486
MNE;Montenegro;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;14.4298170246928
MMR;Myanmar;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;14.2723589404508
NPL;Nepal;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;13.4362036771379
NCL;New Caledonia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2016;13.2255604858842
MUS;Mauritius;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;12.929472599635
YEM;Yemen, Rep.;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2016;12.360562989795
SLV;El Salvador;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;12.3429614370238
HPC;Heavily indebted poor countries (HIPC);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;12.298889531888
PRT;Portugal;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;12.2444835483225
ECA;Europe & Central Asia (excluding high income);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;12.1796758254919
EGY;Egypt, Arab Rep.;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;12.1540960837403
MAR;Morocco;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;12.0227919278399
ISL;Iceland;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2008;11.8548072920544
AFE;Africa Eastern and Southern;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;11.5456398164546
MLT;Malta;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2007;11.4793796158274
LDC;Least developed countries: UN classification;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;11.3736229747961
ARB;Arab World;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;11.2253387676056
IDA;IDA total;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;11.1092223657687
RWA;Rwanda;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;10.9903672762395
MDA;Moldova;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;10.9860440000372
BTN;Bhutan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;10.6777751698148
SEN;Senegal;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;10.5351999576054
GRC;Greece;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;10.4927849016115
MEA;Middle East, North Africa, Afghanistan & Pakistan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;10.4894234009457
LSO;Lesotho;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);1999;10.146718158786
GEO;Georgia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;9.88758071323542
PSE;West Bank and Gaza;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;9.43033102386451
NAC;North America;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;9.42146112769139
NER;Niger;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;9.3750805613737
PAN;Panama;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;9.29636264630468
UGA;Uganda;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;9.21439295294612
BMU;Bermuda;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;9.14979233689064
TUN;Tunisia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;8.96160222338669
EAR;Early-demographic dividend;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;8.91641236449303
SSF;Sub-Saharan Africa;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;8.71322032503385
TSS;Sub-Saharan Africa (IDA & IBRD countries);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;8.71322032503385
AUS;Australia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;8.70537003723551
FCS;Fragile and conflict affected situations;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;8.28423885263444
GBR;United Kingdom;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);1998;8.23743263842199
LKA;Sri Lanka;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;8.22453929535838
KGZ;Kyrgyz Republic;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;8.00683978454576
TEC;Europe & Central Asia (IDA & IBRD countries);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;7.9044821452607
ARM;Armenia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;7.85562441388365
LMY;Low & middle income;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2006;7.80443476656544
MDG;Madagascar;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;7.80155066853256
MIC;Middle income;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2006;7.75271636674229
SSA;Sub-Saharan Africa (excluding high income);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;7.74870789437776
URY;Uruguay;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;7.70839260241391
LTU;Lithuania;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2004;7.53823942915032
WLD;World;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;7.46291159026091
CRI;Costa Rica;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;7.40531362400924
IBT;IDA & IBRD total;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2014;7.29282679071974
TJK;Tajikistan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;7.26672932568659
LVA;Latvia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2007;7.25171850508644
CMR;Cameroon;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;7.13534067687559
PST;Post-demographic dividend;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;7.06502392279577
LCN;Latin America & Caribbean;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;6.94806237297716
AUT;Austria;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;6.85054108492959
BEN;Benin;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;6.71867329850777
OED;OECD members;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;6.67151399822183
TUR;Turkiye;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;6.63221568306379
SAS;South Asia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;6.60676946837761
TSA;South Asia (IDA & IBRD);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;6.60676946837761
LTE;Late-demographic dividend;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2004;6.58826726195228
IBD;IBRD only;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2012;6.53061623301564
CEB;Central Europe and the Baltics;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;6.52712531414843
GNB;Guinea-Bissau;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;6.48378440061953
TLA;Latin America & the Caribbean (IDA & IBRD countries);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;6.30790556287752
BIH;Bosnia and Herzegovina;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;6.23963753418712
EAP;East Asia & Pacific (excluding high income);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2004;6.01486109053837
TEA;East Asia & Pacific (IDA & IBRD countries);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2004;6.01486109053837
ECS;Europe & Central Asia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;5.96544018396932
THA;Thailand;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;5.95392489312268
IDB;IDA blend;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;5.88706971835528
EMU;Euro area;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;5.77593907555173
EUU;European Union;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;5.74233992580894
EAS;East Asia & Pacific;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2011;5.69022057418029
SRB;Serbia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;5.57653856424374
MLI;Mali;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;5.51808960010454
SLE;Sierra Leone;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;5.49166592820223
LAC;Latin America & Caribbean (excluding high income);ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;5.4798437475028
PRE;Pre-demographic dividend;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;5.46582748554675
KHM;Cambodia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;5.37394870532807
COL;Colombia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;5.12510160368679
AFG;Afghanistan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;5.08024772390036
HKG;Hong Kong SAR, China;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;5.06906418805101
SWE;Sweden;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2010;4.84572671641509
FRA;France;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;4.80404188740468
BWA;Botswana;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;4.61370471983027
CHN;China;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2004;4.58931225127819
DNK;Denmark;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;4.49513143884501
BGR;Bulgaria;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;4.4878009199491
AFW;Africa Western and Central;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;4.22928350885585
GUY;Guyana;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2003;4.21179302045728
NAM;Namibia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.99163629632835
EST;Estonia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.9817677512326
USA;United States;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.89811795041537
BFA;Burkina Faso;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;3.8722645969355
CAN;Canada;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2011;3.6567012814317
ITA;Italy;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.6537052187448
MKD;North Macedonia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.51868355959879
LAO;Lao PDR;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.51311833187478
DEU;Germany;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2019;3.4731435751972
PHL;Philippines;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.45979194990587
HUN;Hungary;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.40367436577453
SVN;Slovenia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.38780096966912
BOL;Bolivia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.2671447948785
SAU;Saudi Arabia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.25953824254142
CYP;Cyprus;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.25331109731517
ECU;Ecuador;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.11936322773204
SGP;Singapore;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;3.03796854736867
HND;Honduras;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;3.01492190360085
LUX;Luxembourg;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.97695375192092
ZAF;South Africa;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.88545960148657
BHR;Bahrain;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.8192796039686
PAK;Pakistan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.79880745192545
IND;India;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.76733222848623
UZB;Uzbekistan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.71730782611764
BRN;Brunei Darussalam;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;2.69850388505865
MWI;Malawi;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.67516341667285
ARG;Argentina;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.64132946574952
POL;Poland;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.62686810482392
MEX;Mexico;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.5678508801707
MOZ;Mozambique;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.51037793162729
ISR;Israel;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.38504333142422
GTM;Guatemala;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.34799483211765
TTO;Trinidad and Tobago;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.3448230561049
NRU;Nauru;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;2.31602895911421
IRN;Iran, Islamic Rep.;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2000;2.27739092407576
CZE;Czechia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.27568280907256
AZE;Azerbaijan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.23476091933944
GNQ;Equatorial Guinea;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);1996;2.21984608159221
PER;Peru;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.19989577637564
CHE;Switzerland;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;2.1082504826139
IDN;Indonesia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.9801836869729
KOR;Korea, Rep.;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.93842025991556
VEN;Venezuela, RB;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2016;1.90350020917585
IRQ;Iraq;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.88489694251952
OMN;Oman;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.87440359059699
NOR;Norway;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.85607481686365
FIN;Finland;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.794806606539
BEL;Belgium;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.77483902178966
ROU;Romania;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.73217566054136
SLB;Solomon Islands;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.63233466141529
MYS;Malaysia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.62618869673882
BDI;Burundi;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2011;1.5700292147908
CIV;Cote d'Ivoire;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.50622739528075
BLR;Belarus;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.45764753974913
NLD;Netherlands;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.44152948830112
JPN;Japan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.43461261665334
SVK;Slovak Republic;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.4322797816765
BRA;Brazil;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.30098331145026
RUS;Russian Federation;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.3004275447173
CHL;Chile;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.29934068286281
ZWE;Zimbabwe;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.25396727039381
DJI;Djibouti;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;1.24915956905024
KAZ;Kazakhstan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.19537232198366
UKR;Ukraine;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.1316652115901
VNM;Viet Nam;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.11360339593907
KWT;Kuwait;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;1.10510263094138
COG;Congo, Rep.;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2016;0.932705842034384
GHA;Ghana;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.865150905271818
PRY;Paraguay;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.842867466880349
NGA;Nigeria;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.803762406232204
SUR;Suriname;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.776653253267584
IRL;Ireland;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.681305611379733
MNG;Mongolia;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.640892938603591
BGD;Bangladesh;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.566327447584204
GAB;Gabon;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2015;0.532471529483251
SWZ;Eswatini;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.403800955166701
SSD;South Sudan;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;0.387776007652113
COD;Congo, Dem. Rep.;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;0.376205306165348
LBY;Libya;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2010;0.344512423725963
MRT;Mauritania;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.229888482112193
DZA;Algeria;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.200787778540167
AGO;Angola;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.0904570431814327
PNG;Papua New Guinea;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2018;0.0418462815408545
GIN;Guinea;ST.INT.RCPT.XP.ZS;Tourism receipts (% of exports);2020;0.014339642352113
WLD;World;ST.INT.XPND.CD;Tourism expenditures (current US$);2019;1439120572186.1
