iso3;qid_country;lang_qid;lang_label;country_label_pt;country_label_en;lang_label_pt;lang_label_en
RUS;Q159;Q27567;Língua abaza;Rússia;Russia;Língua abaza;Abaza
RUS;Q159;Q27776;língua adigue;Rússia;Russia;língua adigue;Adyghe
RUS;Q159;Q27963;Naukan Yupik;Rússia;Russia;Naukan Yupik;Naukan Yupik
RUS;Q159;Q27993;Língua yupik siberiano central;Rússia;Russia;Língua yupik siberiano central;Central Siberian Yupik
RUS;Q159;Q28156;Língua sirenik;Rússia;Russia;Língua sirenik;Sirenik
RUS;Q159;Q28213;alutor;Rússia;Russia;alutor;Alyutor
RUS;Q159;Q29561;Língua ávara;Rússia;Russia;Língua ávara;Avar
RUS;Q159;Q29952;Língua erzya;Rússia;Russia;Língua erzya;Erzya
RUS;Q159;Q29960;Língua even;Rússia;Russia;Língua even;Even
RUS;Q159;Q31746;Língua lezgui;Rússia;Russia;Língua lezgui;Lezgian
RUS;Q159;Q32332;Língua dargínica;Rússia;Russia;Língua dargínica;Dargwa
RUS;Q159;Q32747;língua vepes;Rússia;Russia;língua vepes;Veps
RUS;Q159;Q32858;vótico;Rússia;Russia;vótico;Votic
RUS;Q159;Q32878;Língua dolgan;Rússia;Russia;Língua dolgan;Dolgan
RUS;Q159;Q33054;Língua bezhta;Rússia;Russia;Língua bezhta;Bezhta
RUS;Q159;Q33120;Língua buriata;Rússia;Russia;Língua buriata;Buryat
RUS;Q159;Q33125;Língua chulym;Rússia;Russia;Língua chulym;Chulym
RUS;Q159;Q33170;Língua chukoto;Rússia;Russia;Língua chukoto;Chukchi
RUS;Q159;Q33251;língua eslava eclesiástica;Rússia;Russia;língua eslava eclesiástica;Church Slavonic
RUS;Q159;Q33283;Língua hinukh;Rússia;Russia;Língua hinukh;Hinuq
RUS;Q159;Q33348;tchuvache;Rússia;Russia;tchuvache;Chuvash
RUS;Q159;Q33350;checheno;Rússia;Russia;checheno;Chechen
RUS;Q159;Q33485;Língua ket;Rússia;Russia;Língua ket;Ket
RUS;Q159;Q33509;língua inguche;Rússia;Russia;língua inguche;Ingush
RUS;Q159;Q33522;Língua cabardiana;Rússia;Russia;Língua cabardiana;Kabardian
RUS;Q159;Q33557;Língua carélia;Rússia;Russia;Língua carélia;Karelian
RUS;Q159;Q33559;ingriano;Rússia;Russia;ingriano;Ingrian
RUS;Q159;Q33563;ostíaco;Rússia;Russia;ostíaco;Khanty
RUS;Q159;Q33575;Língua khakas;Rússia;Russia;Língua khakas;Khakas
RUS;Q159;Q33624;Língua itelmen;Rússia;Russia;Língua itelmen;Itelmen
RUS;Q159;Q33634;calmuco;Rússia;Russia;calmuco;Kalmyk
RUS;Q159;Q33650;Língua oroch;Rússia;Russia;Língua oroch;Oroch
RUS;Q159;Q33656;Língua sami de Kildin;Rússia;Russia;Língua sami de Kildin;Kildin Sami
RUS;Q159;Q33676;Língua negidal;Rússia;Russia;Língua negidal;Negidal
RUS;Q159;Q33714;Língua carachaio-bálcara;Rússia;Russia;Língua carachaio-bálcara;Karachay-Balkar
RUS;Q159;Q33751;Karagas;Rússia;Russia;Karagas;Karagas
RUS;Q159;Q33759;mansi;Rússia;Russia;mansi;Mansi
RUS;Q159;Q33871;Língua nogai;Rússia;Russia;Língua nogai;Nogai
RUS;Q159;Q33918;Língua ludic;Rússia;Russia;Língua ludic;Ludic
RUS;Q159;Q33928;Língua orok;Rússia;Russia;Língua orok;Orok
RUS;Q159;Q33968;Língua osseta;Rússia;Russia;Língua osseta;Ossetian
RUS;Q159;Q34008;Língua selkup;Rússia;Russia;Língua selkup;Selkup
RUS;Q159;Q34033;Língua tsez;Rússia;Russia;Língua tsez;Tsez
RUS;Q159;Q34079;Língua tabassarã;Rússia;Russia;Língua tabassarã;Tabasaran
RUS;Q159;Q34114;Komi-Zyryan;Rússia;Russia;Komi-Zyryan;Komi-Zyryan
RUS;Q159;Q34119;Língua tuviniana;Rússia;Russia;Língua tuviniana;Tuvan
RUS;Q159;Q34139;Língua shor;Rússia;Russia;Língua shor;Shor
RUS;Q159;Q34299;Língua iacuta;Rússia;Russia;Língua iacuta;Yakut
RUS;Q159;Q34849;Língua andi;Rússia;Russia;Língua andi;Andi
RUS;Q159;Q34915;Língua archi;Rússia;Russia;Língua archi;Archi
RUS;Q159;Q35241;sami de Akkala;Rússia;Russia;sami de Akkala;Akkala Sami
RUS;Q159;Q35499;antigo eslavo eclesiástico;Rússia;Russia;antigo eslavo eclesiástico;Old Church Slavonic
RUS;Q159;Q35991;Kamas;Rússia;Russia;Kamas;Kamas
RUS;Q159;Q36126;língua komi;Rússia;Russia;língua komi;Komi
RUS;Q159;Q36199;Língua koriaque;Rússia;Russia;Língua koriaque;Koryak
RUS;Q159;Q36206;Língua lak;Rússia;Russia;Língua lak;Lak
RUS;Q159;Q36209;Língua kumyk;Rússia;Russia;Língua kumyk;Kumyk
RUS;Q159;Q36452;Nenets;Rússia;Russia;Nenets;Nenets
RUS;Q159;Q36464;Língua nivkhe;Rússia;Russia;Língua nivkhe;Nivkh
RUS;Q159;Q36498;Língua agul;Rússia;Russia;Língua agul;Aghul
RUS;Q159;Q36584;Livvi-Karelian;Rússia;Russia;Livvi-Karelian;Livvi-Karelian
RUS;Q159;Q36656;sami de Ter;Rússia;Russia;sami de Ter;Ter Sami
RUS;Q159;Q36743;Língua nganasan;Rússia;Russia;Língua nganasan;Nganasan
RUS;Q159;Q36757;Língua rutul;Rússia;Russia;Língua rutul;Rutulian
RUS;Q159;Q36848;Língua tofa;Rússia;Russia;Língua tofa;Tofa
RUS;Q159;Q36853;Língua tsakhur;Rússia;Russia;Língua tsakhur;Tsakhur
RUS;Q159;Q36860;Língua tindi;Rússia;Russia;Língua tindi;Tindi
RUS;Q159;Q56311;Yugh;Rússia;Russia;Yugh;Yugh
RUS;Q159;Q56318;Língua komi-permyak;Rússia;Russia;Língua komi-permyak;Permyak
RUS;Q159;Q56319;Tundra Yukaghir;Rússia;Russia;Tundra Yukaghir;Tundra Yukaghir
RUS;Q159;Q56423;Língua akhvakh;Rússia;Russia;Língua akhvakh;Akhvakh
RUS;Q159;Q56425;Língua khwarshi;Rússia;Russia;Língua khwarshi;Khwarshi
RUS;Q159;Q56489;Língua tat;Rússia;Russia;Língua tat;Tat
RUS;Q159;Q56495;tat-judeu;Rússia;Russia;tat-judeu;Judeo-Tat
RUS;Q159;Q56515;Língua godoberi;Rússia;Russia;Língua godoberi;Godoberi
RUS;Q159;Q56545;Língua yukaghir de Kolyma;Rússia;Russia;Língua yukaghir de Kolyma;Southern Yukaghir
RUS;Q159;Q56560;Língua botlikh;Rússia;Russia;Língua botlikh;Botlikh
RUS;Q159;Q56564;Língua hunzib;Rússia;Russia;Língua hunzib;Hunzib
RUS;Q159;Q56567;Língua chamalal;Rússia;Russia;Língua chamalal;Chamalal
RUS;Q159;Q56636;Língua karata;Rússia;Russia;Língua karata;Karata-Tukita
RUS;Q159;Q56638;Língua bagvalal;Rússia;Russia;Língua bagvalal;Bagvalal
RUS;Q159;Q56959;Língua oirata;Rússia;Russia;Língua oirata;Oirat
RUS;Q159;Q332792;Língua kereque;Rússia;Russia;Língua kereque;Kerek
RUS;Q159;Q747153;Karelian Proper;Rússia;Russia;Karelian Proper;Karelian Proper
RUS;Q159;Q791623;Pannonian Avar;Rússia;Russia;Pannonian Avar;Pannonian Avar
RUS;Q159;Q973685;língua mari;Rússia;Russia;língua mari;Mari
RUS;Q159;Q1776032;mari ocidental;Rússia;Russia;mari ocidental;Hill Mari
RUS;Q159;Q1977419;Medny Aleut;Rússia;Russia;Medny Aleut;Medny Aleut
RUS;Q159;Q1991779;Southern Altai;Rússia;Russia;Southern Altai;Southern Altai
RWA;Q1037;Q1860;inglês;Ruanda;Rwanda;inglês;English
RWA;Q1037;Q33573;Língua kinyarwanda;Ruanda;Rwanda;Língua kinyarwanda;Kinyarwanda
SAU;Q851;Q1034036;Saudi language;Arábia Saudita;Saudi Arabia;Saudi language;Saudi language
SDN;Q1049;Q1860;inglês;Sudão;Sudan;inglês;English
SDN;Q1049;Q9237;malaio;Sudão;Sudan;malaio;Malay
SDN;Q1049;Q33025;Língua beja;Sudão;Sudan;Língua beja;Beja
SDN;Q1049;Q33178;Berta;Sudão;Sudan;Berta;Berta
SDN;Q1049;Q33364;Língua fur;Sudão;Sudan;Língua fur;Fur
SDN;Q1049;Q34129;Língua tigré;Sudão;Sudan;Língua tigré;Tigre
SDN;Q1049;Q34769;Língua acheron;Sudão;Sudan;Língua acheron;Acheron
SDN;Q1049;Q34846;Nyimang;Sudão;Sudan;Nyimang;Nyimang
SDN;Q1049;Q35008;Berti;Sudão;Sudan;Berti;Berti
SDN;Q1049;Q35040;Burun;Sudão;Sudan;Burun;Burun
SDN;Q1049;Q35125;Língua dengebu;Sudão;Sudan;Língua dengebu;Dengebu
SDN;Q1049;Q35152;Dilling;Sudão;Sudan;Dilling;Dilling
SDN;Q1049;Q35338;Ingessana;Sudão;Sudan;Ingessana;Ingessana
SDN;Q1049;Q35441;Kadaru;Sudão;Sudan;Kadaru;Kadaru
SDN;Q1049;Q35523;Heiban;Sudão;Sudan;Heiban;Heiban
SDN;Q1049;Q35529;Karko;Sudão;Sudan;Karko;Karko
SDN;Q1049;Q35687;Laro;Sudão;Sudan;Laro;Laro
SDN;Q1049;Q35688;Katla;Sudão;Sudan;Katla;Katla
SDN;Q1049;Q35693;Fungor;Sudão;Sudan;Fungor;Fungor
SDN;Q1049;Q35711;Lafofa;Sudão;Sudan;Lafofa;Lafofa
SDN;Q1049;Q35777;Língua lumum;Sudão;Sudan;Língua lumum;Lumun
SDN;Q1049;Q35779;Logol;Sudão;Sudan;Logol;Logol
SDN;Q1049;Q35859;Koalib;Sudão;Sudan;Koalib;Koalib
SDN;Q1049;Q36007;Midob;Sudão;Sudan;Midob;Midob
SDN;Q1049;Q36172;Moro;Sudão;Sudan;Moro;Moro
SDN;Q1049;Q36176;Nding;Sudão;Sudan;Nding;Nding
SDN;Q1049;Q36328;Otoro;Sudão;Sudan;Otoro;Otoro
SDN;Q1049;Q36329;Ngile;Sudão;Sudan;Ngile;Ngile
SDN;Q1049;Q36503;Língua nobiin;Sudão;Sudan;Língua nobiin;Nobiin
SDN;Q1049;Q36522;Tegali;Sudão;Sudan;Tegali;Tegali
SDN;Q1049;Q36525;Talodi;Sudão;Sudan;Talodi;Talodi
SDN;Q1049;Q36527;Shwai;Sudão;Sudan;Shwai;Shwai
SDN;Q1049;Q36537;Tagoi;Sudão;Sudan;Tagoi;Tagoi
SDN;Q1049;Q36677;Tiro;Sudão;Sudan;Tiro;Tiro
SDN;Q1049;Q36679;Torona;Sudão;Sudan;Torona;Torona
SDN;Q1049;Q36680;Língua tocho;Sudão;Sudan;Língua tocho;Tocho
SDN;Q1049;Q36684;Tima;Sudão;Sudan;Tima;Tima
SDN;Q1049;Q36971;Werni;Sudão;Sudan;Werni;Werni
SDN;Q1049;Q37007;língua zaghawa;Sudão;Sudan;língua zaghawa;Zaghawa
SDN;Q1049;Q56344;Shatt;Sudão;Sudan;Shatt;Shatt
SDN;Q1049;Q56370;Nyala;Sudão;Sudan;Nyala;Nyala
SDN;Q1049;Q56467;árabe moderno padrão;Sudão;Sudan;árabe moderno padrão;Modern Standard Arabic
SDN;Q1049;Q56557;Língua masalit;Sudão;Sudan;Língua masalit;Masalit
SDN;Q1049;Q56573;Árabe sudanês;Sudão;Sudan;Árabe sudanês;Sudanese Arabic
SDN;Q1049;Q56674;Kresh;Sudão;Sudan;Kresh;Kresh
SDN;Q1049;Q56681;Língua komo;Sudão;Sudan;Língua komo;Komo
SDN;Q1049;Q56823;Birgid;Sudão;Sudan;Birgid;Birgid
SDN;Q1049;Q56836;Beigo;Sudão;Sudan;Beigo;Beigo
SDN;Q1049;Q57001;Tama;Sudão;Sudan;Tama;Tama
SDN;Q1049;Q277963;Tar Gula;Sudão;Sudan;Tar Gula;Tar Gula
SDN;Q1049;Q2396970;Gumuz;Sudão;Sudan;Gumuz;Gumuz
SDN;Q1049;Q3120736;Língua gule;Sudão;Sudan;Língua gule;Gule
SDN;Q1049;Q3182573;Língua uduk;Sudão;Sudan;Língua uduk;Uduk
SDN;Q1049;Q3400829;Afitti;Sudão;Sudan;Afitti;Afitti
SDN;Q1049;Q3407029;Tumtum;Sudão;Sudan;Tumtum;Tumtum
SDN;Q1049;Q3407136;Língua kadugli;Sudão;Sudan;Língua kadugli;Kadugli
SDN;Q1049;Q3409311;Língua keiga;Sudão;Sudan;Língua keiga;Keiga
SDN;Q1049;Q3450949;Sillok;Sudão;Sudan;Sillok;Sillok
SDN;Q1049;Q3915595;Yulu;Sudão;Sudan;Yulu;Yulu
SDN;Q1049;Q5351410;El Hugeirat;Sudão;Sudan;El Hugeirat;El Hugeirat
SDN;Q1049;Q5521556;Ganza;Sudão;Sudan;Ganza;Ganza
SDN;Q1049;Q6362384;Língua kanga;Sudão;Sudan;Língua kanga;Kanga
SDN;Q1049;Q6386412;Kelo;Sudão;Sudan;Kelo;Kelo
SDN;Q1049;Q6438927;Língua krongo;Sudão;Sudan;Língua krongo;Krongo
SDN;Q1049;Q6667811;Logorik;Sudão;Sudan;Logorik;Logorik
SDN;Q1049;Q7514020;Sila;Sudão;Sudan;Sila;Sila
SDN;Q1049;Q7698064;Temein;Sudão;Sudan;Temein;Temein
SDN;Q1049;Q11283696;Jumjum;Sudão;Sudan;Jumjum;Jumjum
SDN;Q1049;Q12911106;Tulishi;Sudão;Sudan;Tulishi;Tulishi
SDN;Q1049;Q12952360;Dair;Sudão;Sudan;Dair;Dair
SDN;Q1049;Q15974357;Molo;Sudão;Sudan;Molo;Molo
SDN;Q1049;Q16885737;Língua ghulfan;Sudão;Sudan;Língua ghulfan;Ghulfan
SDN;Q1049;Q16887296;Tese;Sudão;Sudan;Tese;Tese
SDN;Q1049;Q30597440;Wali language;Sudão;Sudan;Wali language;Wali language
SDN;Q1049;Q55218915;Língua dongolawi;Sudão;Sudan;Língua dongolawi;النوبية الدنقلاوية
SEN;Q1041;Q150;francês;Senegal;Senegal;francês;French
SEN;Q1041;Q33339;crioulo da Guiné-Bissau;Senegal;Senegal;crioulo da Guiné-Bissau;Guinea-Bissau Creole
SEN;Q1041;Q33454;Língua fula;Senegal;Senegal;Língua fula;Fula
SEN;Q1041;Q33678;mandinga;Senegal;Senegal;mandinga;Mandinka
SEN;Q1041;Q34257;Língua uolofe;Senegal;Senegal;Língua uolofe;Wolof
SEN;Q1041;Q34872;Língua bandial;Senegal;Senegal;Língua bandial;Bandial
SEN;Q1041;Q35019;Bayot;Senegal;Senegal;Bayot;Bayot
SEN;Q1041;Q35095;Badyara;Senegal;Senegal;Badyara;Badyara
SEN;Q1041;Q35096;Bedik;Senegal;Senegal;Bedik;Bedik
SEN;Q1041;Q35098;Língua bassari;Senegal;Senegal;Língua bassari;Bassari
SEN;Q1041;Q35439;Gusilay;Senegal;Senegal;Gusilay;Gusilay
SEN;Q1041;Q35506;Bainouk-Gunyaamolo-Gutobor;Senegal;Senegal;Bainouk-Gunyaamolo-Gutobor;Bainouk-Gunyaamolo-Gutobor
SEN;Q1041;Q35524;Língua yalunka;Senegal;Senegal;Língua yalunka;Yalunka
SEN;Q1041;Q35564;Língua laalaa;Senegal;Senegal;Língua laalaa;Laalaa
SEN;Q1041;Q35699;Kwatay;Senegal;Senegal;Kwatay;Kwatay
SEN;Q1041;Q35704;Karon;Senegal;Senegal;Karon;Karon
SEN;Q1041;Q35789;Língua mankania;Senegal;Senegal;Língua mankania;Mankanya
SEN;Q1041;Q35822;Língua manjaca;Senegal;Senegal;Língua manjaca;Mandjak
SEN;Q1041;Q36009;Mlomp;Senegal;Senegal;Mlomp;Mlomp
SEN;Q1041;Q36028;Língua ndut;Senegal;Senegal;Língua ndut;Ndut
SEN;Q1041;Q36284;Língua serer;Senegal;Senegal;Língua serer;Serer
SEN;Q1041;Q36304;Noon;Senegal;Senegal;Noon;Noon
SEN;Q1041;Q36308;Língua safene;Senegal;Senegal;Língua safene;Safen
SEN;Q1041;Q36318;Língua palor;Senegal;Senegal;Língua palor;Palor
SEN;Q1041;Q36390;Bainouk-Samik;Senegal;Senegal;Bainouk-Samik;Bainouk-Samik
SEN;Q1041;Q36660;Língua soninquê;Senegal;Senegal;Língua soninquê;Soninke
SEN;Q1041;Q36935;Wamey;Senegal;Senegal;Wamey;Wamey
SEN;Q1041;Q1420205;Língua pulaar;Senegal;Senegal;Língua pulaar;Pulaar
SEN;Q1041;Q3446622;Kasa;Senegal;Senegal;Kasa;Kasa
SEN;Q1041;Q3507832;Língua jola-Fonyi;Senegal;Senegal;Língua jola-Fonyi;Jola-Fonyi
SEN;Q1041;Q6269820;Jola-Felupe;Senegal;Senegal;Jola-Felupe;Jola-Felupe
SEN;Q1041;Q11010783;Kerak;Senegal;Senegal;Kerak;Kerak
SEN;Q1041;Q11028033;Western Maninkakan;Senegal;Senegal;Western Maninkakan;Western Maninkakan
SEN;Q1041;Q19359034;Balanta-Ganja;Senegal;Senegal;Balanta-Ganja;Balanta-Ganja
SGP;Q334;Q1860;inglês;Singapura;Singapore;inglês;English
SGP;Q334;Q5885;Língua tâmil;Singapura;Singapore;Língua tâmil;Tamil
SGP;Q334;Q9192;mandarim;Singapura;Singapore;mandarim;Mandarin
SGP;Q334;Q9237;malaio;Singapura;Singapore;malaio;Malay
SGP;Q334;Q36495;Min Nan;Singapura;Singapore;Min Nan;Southern Min
SGP;Q334;Q727694;mandarim padrão;Singapura;Singapore;mandarim padrão;Standard Chinese
SGP;Q334;Q939451;Singlish;Singapura;Singapore;Singlish;Singlish
SGP;Q334;Q7512563;Língua de sinais de Singapura;Singapura;Singapore;Língua de sinais de Singapura;Singapore Sign Language
SGP;Q334;Q18642798;Baba Malay;Singapura;Singapore;Baba Malay;Baba Malay
SHN;Q192184;Q1860;inglês;Santa Helena, Ascensão e Tristão da Cunha;Saint Helena, Ascension and Tristan da Cunha;inglês;English
SLB;Q685;Q1860;inglês;Ilhas Salomão;Solomon Islands;inglês;English
SLB;Q685;Q5160;'Are'are;Ilhas Salomão;Solomon Islands;'Are'are;'Are'are
SLB;Q685;Q33503;Mono;Ilhas Salomão;Solomon Islands;Mono;Mono
SLB;Q685;Q35003;Língua bilua;Ilhas Salomão;Solomon Islands;Língua bilua;Bilua
SLB;Q685;Q35326;Língua anuta;Ilhas Salomão;Solomon Islands;Língua anuta;Anuta
SLB;Q685;Q36294;Língua sa'a;Ilhas Salomão;Solomon Islands;Língua sa'a;Sa'a
SLB;Q685;Q36298;Oroha;Ilhas Salomão;Solomon Islands;Oroha;Oroha
SLB;Q685;Q36645;Língua toqabaqita;Ilhas Salomão;Solomon Islands;Língua toqabaqita;To’abaita
SLB;Q685;Q36682;Língua tikopia;Ilhas Salomão;Solomon Islands;Língua tikopia;Tikopia
SLB;Q685;Q36699;Língua pijin;Ilhas Salomão;Solomon Islands;Língua pijin;Pijin
SLB;Q685;Q56742;Äiwoo;Ilhas Salomão;Solomon Islands;Äiwoo;Äiwoo
SLB;Q685;Q56750;Touo;Ilhas Salomão;Solomon Islands;Touo;Touo
SLB;Q685;Q56928;Dororo;Ilhas Salomão;Solomon Islands;Dororo;Dororo
SLB;Q685;Q379130;Zabana;Ilhas Salomão;Solomon Islands;Zabana;Zabana
SLB;Q685;Q770547;lavukaleve;Ilhas Salomão;Solomon Islands;lavukaleve;Lavukaleve
SLB;Q685;Q966303;Ughele;Ilhas Salomão;Solomon Islands;Ughele;Ughele
SLB;Q685;Q1089069;Kazukuru;Ilhas Salomão;Solomon Islands;Kazukuru;Kazukuru
SLB;Q685;Q1324132;Owa;Ilhas Salomão;Solomon Islands;Owa;Owa
SLB;Q685;Q2106984;Língua tanema;Ilhas Salomão;Solomon Islands;Língua tanema;Tanema
SLB;Q685;Q2404190;Ririo;Ilhas Salomão;Solomon Islands;Ririo;Ririo
SLB;Q685;Q2841465;Amba;Ilhas Salomão;Solomon Islands;Amba;Amba
SLB;Q685;Q2863483;Arosi;Ilhas Salomão;Solomon Islands;Arosi;Arosi
SLB;Q685;Q2877785;Babatana;Ilhas Salomão;Solomon Islands;Babatana;Babatana
SLB;Q685;Q2878833;Baelelea;Ilhas Salomão;Solomon Islands;Baelelea;Baelelea
SLB;Q685;Q2878850;Baeggu;Ilhas Salomão;Solomon Islands;Baeggu;Baeggu
SLB;Q685;Q2892068;Bauro;Ilhas Salomão;Solomon Islands;Bauro;Bauro
SLB;Q685;Q2904383;Birao;Ilhas Salomão;Solomon Islands;Birao;Birao
SLB;Q685;Q2905245;Blablanga;Ilhas Salomão;Solomon Islands;Blablanga;Blablanga
SLB;Q685;Q2927723;Bughotu;Ilhas Salomão;Solomon Islands;Bughotu;Bughotu
SLB;Q685;Q2962165;Cheke Holo;Ilhas Salomão;Solomon Islands;Cheke Holo;Cheke Holo
SLB;Q685;Q2976736;Língua vaeakau-taumako;Ilhas Salomão;Solomon Islands;Língua vaeakau-taumako;Vaeakau-Taumako
SLB;Q685;Q3037084;Dori'o;Ilhas Salomão;Solomon Islands;Dori'o;Dori'o
SLB;Q685;Q3041075;Duke;Ilhas Salomão;Solomon Islands;Duke;Duke
SLB;Q685;Q3063524;Nanggu;Ilhas Salomão;Solomon Islands;Nanggu;Nanggu
SLB;Q685;Q3063531;Gela;Ilhas Salomão;Solomon Islands;Gela;Gela
SLB;Q685;Q3063759;Fagani;Ilhas Salomão;Solomon Islands;Fagani;Fagani
SLB;Q685;Q3067168;Fataleka;Ilhas Salomão;Solomon Islands;Fataleka;Fataleka
SLB;Q685;Q3095228;Gao;Ilhas Salomão;Solomon Islands;Gao;Gao
SLB;Q685;Q3104772;Ghanongga;Ilhas Salomão;Solomon Islands;Ghanongga;Ghanongga
SLB;Q685;Q3104782;Ghari;Ilhas Salomão;Solomon Islands;Ghari;Ghari
SLB;Q685;Q3120733;Gula'alaa;Ilhas Salomão;Solomon Islands;Gula'alaa;Gula'alaa
SLB;Q685;Q3120761;Guliguli;Ilhas Salomão;Solomon Islands;Guliguli;Guliguli
SLB;Q685;Q3130296;Língua savosavo;Ilhas Salomão;Solomon Islands;Língua savosavo;Savosavo
SLB;Q685;Q3138887;Língua hoava;Ilhas Salomão;Solomon Islands;Língua hoava;Hoava
SLB;Q685;Q3191906;Língua kahua;Ilhas Salomão;Solomon Islands;Língua kahua;Kahua
SLB;Q685;Q3198399;Língua kokota;Ilhas Salomão;Solomon Islands;Língua kokota;Kokota
SLB;Q685;Q3200638;Kusaghe;Ilhas Salomão;Solomon Islands;Kusaghe;Kusaghe
SLB;Q685;Q3200796;Língua kwaio;Ilhas Salomão;Solomon Islands;Língua kwaio;Kwaio
SLB;Q685;Q3200829;Língua kwara'ae;Ilhas Salomão;Solomon Islands;Língua kwara'ae;Kwara'ae
SLB;Q685;Q3211090;Lovono;Ilhas Salomão;Solomon Islands;Lovono;Lovono
SLB;Q685;Q3216169;Laghu;Ilhas Salomão;Solomon Islands;Laghu;Laghu
SLB;Q685;Q3218574;Lau;Ilhas Salomão;Solomon Islands;Lau;Lau
SLB;Q685;Q3229454;Lengo;Ilhas Salomão;Solomon Islands;Lengo;Lengo
SLB;Q685;Q3259105;Longgu;Ilhas Salomão;Solomon Islands;Longgu;Longgu
SLB;Q685;Q3267590;Lungga;Ilhas Salomão;Solomon Islands;Lungga;Lungga
SLB;Q685;Q3281522;Malango;Ilhas Salomão;Solomon Islands;Malango;Malango
SLB;Q685;Q3294683;Marovo;Ilhas Salomão;Solomon Islands;Marovo;Marovo
SLB;Q685;Q3397346;Língua rennellesa;Ilhas Salomão;Solomon Islands;Língua rennellesa;Rennellese
SLB;Q685;Q3445546;Língua roviana;Ilhas Salomão;Solomon Islands;Língua roviana;Roviana
SLB;Q685;Q3484101;Simbo;Ilhas Salomão;Solomon Islands;Simbo;Simbo
SLB;Q685;Q3514510;Talise;Ilhas Salomão;Solomon Islands;Talise;Talise
SLB;Q685;Q3515188;Tanimbili;Ilhas Salomão;Solomon Islands;Tanimbili;Tanimbili
SLB;Q685;Q3516731;Teanu;Ilhas Salomão;Solomon Islands;Teanu;Teanu
SLB;Q685;Q3553248;Vaghua;Ilhas Salomão;Solomon Islands;Vaghua;Vaghua
SLB;Q685;Q3554582;Vangunu;Ilhas Salomão;Solomon Islands;Vangunu;Vangunu
SLB;Q685;Q3554807;Varisi;Ilhas Salomão;Solomon Islands;Varisi;Varisi
SLB;Q685;Q3565284;Wala;Ilhas Salomão;Solomon Islands;Wala;Wala
SLB;Q685;Q3574969;Zazao;Ilhas Salomão;Solomon Islands;Zazao;Zazao
SLB;Q685;Q4811870;Asumboa;Ilhas Salomão;Solomon Islands;Asumboa;Asumboa
SLB;Q685;Q7095071;Língua ontong java;Ilhas Salomão;Solomon Islands;Língua ontong java;Ontong Java
SLB;Q685;Q7439242;Língua sikaiana;Ilhas Salomão;Solomon Islands;Língua sikaiana;Sikaiana
SLB;Q685;Q20527138;Nalögo;Ilhas Salomão;Solomon Islands;Nalögo;Nalögo
SLB;Q685;Q63308082;Natügu;Ilhas Salomão;Solomon Islands;Natügu;Natügu
SLE;Q1044;Q1860;inglês;Serra Leoa;Sierra Leone;inglês;English
SLE;Q1044;Q33990;Língua susu;Serra Leoa;Sierra Leone;Língua susu;Susu
SLE;Q1044;Q35061;Bullom So;Serra Leoa;Sierra Leone;Bullom So;Bullom So
SLE;Q1044;Q35088;Bom;Serra Leoa;Sierra Leone;Bom;Bom
SLE;Q1044;Q35482;Gola;Serra Leoa;Sierra Leone;Gola;Gola
SLE;Q1044;Q35524;Língua yalunka;Serra Leoa;Sierra Leone;Língua yalunka;Yalunka
SLE;Q1044;Q35675;Kono;Serra Leoa;Sierra Leone;Kono;Kono
SLE;Q1044;Q35744;Língua krio;Serra Leoa;Sierra Leone;Língua krio;Krio
SLE;Q1044;Q36339;Sherbro;Serra Leoa;Sierra Leone;Sherbro;Sherbro
SLE;Q1044;Q36613;Língua temne;Serra Leoa;Sierra Leone;Língua temne;Temne
SLE;Q1044;Q36939;Língua vai;Serra Leoa;Sierra Leone;Língua vai;Vai
SLE;Q1044;Q1478672;Língua mende;Serra Leoa;Sierra Leone;Língua mende;Mende
SLE;Q1044;Q3198896;Kuranko;Serra Leoa;Sierra Leone;Kuranko;Kuranko
SLE;Q1044;Q3914912;Loko;Serra Leoa;Sierra Leone;Loko;Loko
SLE;Q1044;Q7511448;Língua de Sinais da Serra Leoa;Serra Leoa;Sierra Leone;Língua de Sinais da Serra Leoa;Sierra Leonean Sign Language
SLE;Q1044;Q11002130;Eastern Maninkaka;Serra Leoa;Sierra Leone;Eastern Maninkaka;Eastern Maninkaka
SLE;Q1044;Q11028974;Southern Kissi;Serra Leoa;Sierra Leone;Southern Kissi;Southern Kissi
SLE;Q1044;Q11034212;East Limba;Serra Leoa;Sierra Leone;East Limba;East Limba
SLE;Q1044;Q19921576;Northern Kissi;Serra Leoa;Sierra Leone;Northern Kissi;Northern Kissi
SLE;Q1044;Q32867815;West-Central Limba;Serra Leoa;Sierra Leone;West-Central Limba;West-Central Limba
SLV;Q792;Q1321;espanhol;El Salvador;El Salvador;espanhol;Spanish
SLV;Q792;Q1186896;Língua pipil;El Salvador;El Salvador;Língua pipil;Pipil
SLV;Q792;Q3438338;Cacaopera;El Salvador;El Salvador;Cacaopera;Cacaopera
SLV;Q792;Q7406492;Salvadoran Sign Language;El Salvador;El Salvador;Salvadoran Sign Language;Salvadoran Sign Language
SMR;Q238;Q652;italiano;San Marino;San Marino;italiano;Italian
SOM;Q1045;Q13275;Língua somali;Somália;Somalia;Língua somali;Somali
SOM;Q1045;Q36221;Maay-Maay language;Somália;Somalia;Maay-Maay language;Maay-Maay language
