iso3;qid_country;lang_qid;lang_label
MYS;Q833;Q7396535;Sabüm
MYS;Q833;Q7442799;Sebop
MYS;Q833;Q7442836;Sebuyau
MYS;Q833;Q7447132;Sekapan
MYS;Q833;Q7448844;Selungai Murut
MYS;Q833;Q7449119;Semaq Beri
MYS;Q833;Q7449148;Sembakung
MYS;Q833;Q7449713;Semnam
MYS;Q833;Q7455488;Seru
MYS;Q833;Q7455497;Serudung
MYS;Q833;Q7506806;Sian
MYS;Q833;Q7675300;Tagal Murut
MYS;Q833;Q7698205;Temoq
MYS;Q833;Q7807680;Timugon
MYT;Q17063;Q150;francês
MYT;Q17063;Q7838;Língua suaíli
MYT;Q17063;Q7930;Língua malgaxe
MYT;Q17063;Q34075;shimaore
MYT;Q17063;Q5150795;Língua bushi
NAM;Q1030;Q188;alemão
NAM;Q1030;Q1860;inglês
NAM;Q1030;Q13229;Língua ǃxóõ
NAM;Q1030;Q13301;Língua nama
NAM;Q1030;Q14196;língua africâner
NAM;Q1030;Q28305;Khwe
NAM;Q1030;Q33315;hereró
NAM;Q1030;Q33628;Língua lozi
NAM;Q1030;Q33900;Ndonga
NAM;Q1030;Q34137;língua tswana
NAM;Q1030;Q36334;Kwangali
NAM;Q1030;Q56528;!O!ung
NAM;Q1030;Q616533;Ekoka !Kung
NAM;Q1030;Q1192295;Língua Juǀʼhoan
NAM;Q1030;Q1405077;Língua cuanhama
NAM;Q1030;Q1845148;Zemba
NAM;Q1030;Q2164778;Língua naro
NAM;Q1030;Q2520657;Fwe
NAM;Q1030;Q2658760;Haiǁom
NAM;Q1030;Q2691548;Língua mbukushu
NAM;Q1030;Q3487165;Kwambi
NAM;Q1030;Q3780954;Língua dciriku
NAM;Q1030;Q6442073;Kuhane
NAM;Q1030;Q6961792;Língua de Sinais da Namíbia
NAM;Q1030;Q8053347;Yeyi
NAM;Q1030;Q12952830;Mbalanhu
NCL;Q33788;Q150;francês
NCL;Q33788;Q36837;West Uvean
NCL;Q33788;Q282888;Língua iaai
NCL;Q33788;Q303154;Língua nyelâyu
NCL;Q33788;Q732131;Língua paicî
NCL;Q33788;Q1133089;Tayo
NCL;Q33788;Q2828867;Língua ajië
NCL;Q33788;Q2932212;Caac
NCL;Q33788;Q3009690;Língua cèmuhi
NCL;Q33788;Q3039319;Drehu
NCL;Q33788;Q3091331;Fwâi
NCL;Q33788;Q3163200;Jawe
NCL;Q33788;Q3338008;Nemi
NCL;Q33788;Q3338052;Língua nengone
NCL;Q33788;Q3346774;Numèè
NCL;Q33788;Q3347266;Kumak
NCL;Q33788;Q3388339;Pije
NCL;Q33788;Q3411152;Pwaamei
NCL;Q33788;Q3411153;Pwapwâ
NCL;Q33788;Q3571097;Língua xârâcùù
NCL;Q33788;Q3573088;Yuanga
NCL;Q33788;Q4790085;Arhâ
NCL;Q33788;Q4790086;Arhö
NCL;Q33788;Q5638166;Língua haeke
NCL;Q33788;Q5683513;Haveke
NCL;Q33788;Q5873712;Hmwaveke
NCL;Q33788;Q6983819;Língua ndrumbea
NCL;Q33788;Q7103905;Orowe
NCL;Q33788;Q7862281;Tîrî
NCL;Q33788;Q7958575;Waamwang
NCL;Q33788;Q8045635;Xârâgurè
NCL;Q33788;Q8072753;Zire
NCL;Q33788;Q9232446;Bwatoo
NCL;Q33788;Q12953527;New Caledonian Javanese
NCL;Q33788;Q14916900;Neku
NCL;Q33788;Q14916907;Vamale
NER;Q1032;Q150;francês
NER;Q1032;Q33454;Língua fula
NER;Q1032;Q35244;Língua daza
NER;Q1032;Q35474;Língua gourmanchema
NER;Q1032;Q36564;Tasawaq
NER;Q1032;Q36570;Gadal
NER;Q1032;Q36639;língua teda
NER;Q1032;Q36990;Língua zarma
NER;Q1032;Q56388;Língua tamajeg
NER;Q1032;Q56390;Língua tawellemmet
NER;Q1032;Q56475;Língua haúça
NER;Q1032;Q56497;Árabe chadiano
NER;Q1032;Q56503;Árabe líbio
NER;Q1032;Q56703;Tamahaq
NER;Q1032;Q8843523;Bilma Kanuri
NER;Q1032;Q11033658;Tumari Kanuri
NER;Q1032;Q12628799;Central-Eastern Niger Fulfulde
NER;Q1032;Q12952430;Western Niger Fulfulde
NER;Q1032;Q12952572;Manga Kanuri
NER;Q1032;Q15637215;Central Kanuri
NFK;Q31057;Q1860;inglês
NFK;Q31057;Q36554;pitcairnes
NGA;Q1033;Q1860;inglês
NGA;Q1033;Q7502;Abanyom
NGA;Q1033;Q32932;Bete
NGA;Q1033;Q33578;Língua igbo
NGA;Q1033;Q33608;Jalaa
NGA;Q1033;Q33655;Língua naijá
NGA;Q1033;Q33792;Língua ibibio
NGA;Q1033;Q34131;Língua tiv
NGA;Q1033;Q34311;Língua iorubá
NGA;Q1033;Q34723;Ahan
NGA;Q1033;Q34727;Agoi
NGA;Q1033;Q34732;Agatu
NGA;Q1033;Q34734;Aduge
NGA;Q1033;Q34736;Gwune
NGA;Q1033;Q34776;Língua adamaua fulfulde
NGA;Q1033;Q34786;Ayu
NGA;Q1033;Q34788;Ayere
NGA;Q1033;Q34794;Atsam
NGA;Q1033;Q34798;Asu
NGA;Q1033;Q34799;Akum
NGA;Q1033;Q34801;Akpa
NGA;Q1033;Q34808;Ake
NGA;Q1033;Q34813;Alago language
NGA;Q1033;Q34815;Alege
NGA;Q1033;Q34823;Koro Wachi
NGA;Q1033;Q34826;Amo
NGA;Q1033;Q34829;Língua arigidi
NGA;Q1033;Q34835;Abua
NGA;Q1033;Q34842;Baa
NGA;Q1033;Q34889;Língua bariba
NGA;Q1033;Q34892;Ibaali
NGA;Q1033;Q34898;Basa-Benue
NGA;Q1033;Q34946;Bitare
NGA;Q1033;Q34954;Língua bekwarra
NGA;Q1033;Q34964;Batu
NGA;Q1033;Q34967;Barkul
NGA;Q1033;Q34974;Bauchi
NGA;Q1033;Q34983;Boko
NGA;Q1033;Q34987;Bile
NGA;Q1033;Q35010;Biseni
NGA;Q1033;Q35013;Berom
NGA;Q1033;Q35034;Alumu
NGA;Q1033;Q35048;Cara
NGA;Q1033;Q35087;Boki
NGA;Q1033;Q35121;Abon
NGA;Q1033;Q35164;Dendi
NGA;Q1033;Q35174;Defaka
NGA;Q1033;Q35182;Degema
NGA;Q1033;Q35185;Língua bisã
NGA;Q1033;Q35193;Língua cipo
NGA;Q1033;Q35199;Shingini
NGA;Q1033;Q35204;Kyoli
NGA;Q1033;Q35250;Ekajuk
NGA;Q1033;Q35254;Ekpeye
NGA;Q1033;Q35259;Evant
NGA;Q1033;Q35262;Etulo
NGA;Q1033;Q35266;Dzodinka
NGA;Q1033;Q35268;Esan
NGA;Q1033;Q35272;Língua goemai
NGA;Q1033;Q35290;Fam
NGA;Q1033;Q35291;Epie
NGA;Q1033;Q35294;Ebughu
NGA;Q1033;Q35296;Ekoi
NGA;Q1033;Q35297;Efutop
NGA;Q1033;Q35300;Eggon
NGA;Q1033;Q35304;Como Karim
NGA;Q1033;Q35363;Língua ebira
NGA;Q1033;Q35375;Língua edo
NGA;Q1033;Q35377;Língua efik
NGA;Q1033;Q35399;Língua icuerré
NGA;Q1033;Q35401;Jju
NGA;Q1033;Q35403;Hyam
NGA;Q1033;Q35406;Ika
NGA;Q1033;Q35414;Língua isoco
NGA;Q1033;Q35420;Igede
NGA;Q1033;Q35428;Ivbiosakon
NGA;Q1033;Q35447;Língua jukun takum
NGA;Q1033;Q35449;Ceve
NGA;Q1033;Q35457;Akpes
NGA;Q1033;Q35463;Ghotuo
NGA;Q1033;Q35478;Idoma
NGA;Q1033;Q35483;Izon
NGA;Q1033;Q35513;Língua igala
NGA;Q1033;Q35558;Língua jen
NGA;Q1033;Q35580;Kulung
NGA;Q1033;Q35584;Gbo
NGA;Q1033;Q35590;Humono
NGA;Q1033;Q35593;Tikurmi
NGA;Q1033;Q35596;Kamuku
NGA;Q1033;Q35598;Kwanka
NGA;Q1033;Q35626;Korop
NGA;Q1033;Q35634;Koma
NGA;Q1033;Q35645;Kuteb
NGA;Q1033;Q35653;Língua kyak
NGA;Q1033;Q35697;Kalabari
NGA;Q1033;Q35700;Lamang
NGA;Q1033;Q35788;Língua nso
NGA;Q1033;Q35796;Lufu
NGA;Q1033;Q35797;Longuda
NGA;Q1033;Q35819;Língua mafa
NGA;Q1033;Q35837;Ndoro
NGA;Q1033;Q35844;Língua njerep
NGA;Q1033;Q35862;Vere
NGA;Q1033;Q35999;Ngas
NGA;Q1033;Q36000;Nkoroo
NGA;Q1033;Q36021;Mumuye
NGA;Q1033;Q36045;Língua itsequiri
NGA;Q1033;Q36075;Mbe
NGA;Q1033;Q36094;Língua kanuri
NGA;Q1033;Q36129;Nigerian Fulfulde
NGA;Q1033;Q36131;Nde
NGA;Q1033;Q36134;Ndoe
NGA;Q1033;Q36138;Nnam
NGA;Q1033;Q36141;Kamkam
NGA;Q1033;Q36258;Reshe
NGA;Q1033;Q36261;Nkem-Nkum
NGA;Q1033;Q36265;Sambe
NGA;Q1033;Q36276;Banliku
NGA;Q1033;Q36282;Pongu
NGA;Q1033;Q36291;Ogba
NGA;Q1033;Q36299;Oruma
NGA;Q1033;Q36300;Okodia
NGA;Q1033;Q36302;Língua oko
NGA;Q1033;Q36381;Chamba Leko
NGA;Q1033;Q36518;Tigon
NGA;Q1033;Q36548;Shoo-Minda-Nye
NGA;Q1033;Q36614;Língua obolo
NGA;Q1033;Q36618;Akpet
NGA;Q1033;Q36625;Ubaghara
NGA;Q1033;Q36627;ut-Ma'in
NGA;Q1033;Q36636;Ukwuani-Aboh-Ndoni
NGA;Q1033;Q36651;Ukaan
NGA;Q1033;Q36663;Língua urrobo
NGA;Q1033;Q36720;Língua nupe
NGA;Q1033;Q36722;Língua ulucumi
NGA;Q1033;Q36753;Nyingwom
NGA;Q1033;Q36897;Vute
NGA;Q1033;Q36901;Yace
NGA;Q1033;Q36904;Yamba
NGA;Q1033;Q36922;Yankam
NGA;Q1033;Q36990;Língua zarma
NGA;Q1033;Q43328;Língua miya
NGA;Q1033;Q56238;Ɓeele
NGA;Q1033;Q56239;Língua bade
NGA;Q1033;Q56241;Margi
NGA;Q1033;Q56242;Giiwo
NGA;Q1033;Q56243;Cineni
NGA;Q1033;Q56244;Fali
NGA;Q1033;Q56245;Ga'anda
NGA;Q1033;Q56246;Língua hdi
NGA;Q1033;Q56248;Marghi South
NGA;Q1033;Q56252;Zumbun
NGA;Q1033;Q56254;Bata
NGA;Q1033;Q56257;Chakato
NGA;Q1033;Q56262;Boga
NGA;Q1033;Q56263;Mundat
NGA;Q1033;Q56265;Nggwahyi
NGA;Q1033;Q56267;Tera
NGA;Q1033;Q56268;Vemgo-Mabas
NGA;Q1033;Q56271;Kamwe
NGA;Q1033;Q56273;Fyer
NGA;Q1033;Q56274;Bacama
NGA;Q1033;Q56275;Deno
NGA;Q1033;Q56278;Kofa
NGA;Q1033;Q56279;Cibak
NGA;Q1033;Q56281;Jilbe
NGA;Q1033;Q56286;Diri
NGA;Q1033;Q56287;Língua buduma
NGA;Q1033;Q56289;Jara
NGA;Q1033;Q56290;Huba
NGA;Q1033;Q56291;Putai
NGA;Q1033;Q56292;Sukur
NGA;Q1033;Q56293;Dghwede
NGA;Q1033;Q56294;Bure
NGA;Q1033;Q56295;Duhwa
NGA;Q1033;Q56300;Zizilivakan
NGA;Q1033;Q56301;Ɗuwai
NGA;Q1033;Q56304;Psikyɛ
NGA;Q1033;Q56331;Holma
NGA;Q1033;Q56434;Afade
NGA;Q1033;Q56475;Língua haúça
NGA;Q1033;Q56497;Árabe chadiano
NGA;Q1033;Q56498;Língua hwana
NGA;Q1033;Q56521;Gwandara
NGA;Q1033;Q56552;Bura
NGA;Q1033;Q56645;Ajawa
NGA;Q1033;Q56798;Hya
NGA;Q1033;Q56811;Kanakuru
NGA;Q1033;Q268924;Okpe
NGA;Q1033;Q425973;Kulu
NGA;Q1033;Q529921;Língua tangale
NGA;Q1033;Q1017152;Buru
NGA;Q1033;Q1158134;Damakawa
NGA;Q1033;Q1990210;Labir
NGA;Q1033;Q2411063;Pero
NGA;Q1033;Q2598797;Galambu
NGA;Q1033;Q2845320;Anaang
NGA;Q1033;Q3075137;Gokana
NGA;Q1033;Q3075144;Tee
NGA;Q1033;Q3111668;Gun
NGA;Q1033;Q3436680;Bole
NGA;Q1033;Q3437656;Kutto
NGA;Q1033;Q3438334;Enwan
NGA;Q1033;Q3438345;Gengle
NGA;Q1033;Q3438350;Dijim-Bwilim
NGA;Q1033;Q3438361;Língua gaa
NGA;Q1033;Q3438367;Toro
NGA;Q1033;Q3438405;Donga
NGA;Q1033;Q3438705;Ngamo
NGA;Q1033;Q3438708;Kariya
NGA;Q1033;Q3438718;Kubi
NGA;Q1033;Q3438725;Gera
NGA;Q1033;Q3438729;Siri
NGA;Q1033;Q3438738;Nyam
NGA;Q1033;Q3438747;Kushi
NGA;Q1033;Q3438755;Koenoem
NGA;Q1033;Q3438764;Maaka
NGA;Q1033;Q3438770;Karai-karai
NGA;Q1033;Q3438780;Mangas
NGA;Q1033;Q3438789;Geruma
NGA;Q1033;Q3438799;Ciwogai
NGA;Q1033;Q3438807;Pyapun
NGA;Q1033;Q3438816;Sha
NGA;Q1033;Q3440381;Warji
NGA;Q1033;Q3440387;Tal
NGA;Q1033;Q3440392;Tambas
NGA;Q1033;Q3440412;Boghom
NGA;Q1033;Q3440432;Ron
NGA;Q1033;Q3440457;Montol
NGA;Q1033;Q3440464;Kholok
NGA;Q1033;Q3440480;Ngwaba
NGA;Q1033;Q3440486;Língua mwaghavul
NGA;Q1033;Q3440492;Piya
NGA;Q1033;Q3440506;Kulere
NGA;Q1033;Q3440525;Kwaami
NGA;Q1033;Q3440527;Kir-Balar
NGA;Q1033;Q3441166;Oloma
NGA;Q1033;Q3441172;Gudu
NGA;Q1033;Q3441188;Gvoko
NGA;Q1033;Q3441193;Ihievbe
NGA;Q1033;Q3441199;Cakfem-Mushere
NGA;Q1033;Q3441230;Gude
NGA;Q1033;Q3441244;Eruwa
NGA;Q1033;Q3441249;Wandala
NGA;Q1033;Q3441256;Abureni
NGA;Q1033;Q3441264;Miship
NGA;Q1033;Q3441272;Guruntum
NGA;Q1033;Q3441277;Youm
NGA;Q1033;Q3441285;Glavda
NGA;Q1033;Q3441293;Dass
NGA;Q1033;Q3441299;Nzanyi
NGA;Q1033;Q3441315;Pa'a
NGA;Q1033;Q3441324;Mburku
NGA;Q1033;Q3441344;Uvbie
NGA;Q1033;Q3441350;Guduf-Gava
NGA;Q1033;Q3441382;Kofyar
NGA;Q1033;Q3441387;Zangwal
NGA;Q1033;Q3441392;Ehueun
NGA;Q1033;Q3446631;Bangwinji
NGA;Q1033;Q3446632;Baissa Fali
NGA;Q1033;Q3446643;Awak
NGA;Q1033;Q3450131;Zeem
NGA;Q1033;Q3450142;Ambo
NGA;Q1033;Q3450179;Akuku
NGA;Q1033;Q3450648;Baangi
NGA;Q1033;Q3450802;Barikanchi Pidgin
NGA;Q1033;Q3502244;Zekwe
NGA;Q1033;Q3502308;Jimi
NGA;Q1033;Q3509628;Ekid
NGA;Q1033;Q3515061;Bakpinka
NGA;Q1033;Q3515067;Baan
NGA;Q1033;Q3813281;Ibino
NGA;Q1033;Q3813288;Idere
NGA;Q1033;Q3813290;Iko
NGA;Q1033;Q3813297;Efai
NGA;Q1033;Q3813301;Ilue
NGA;Q1033;Q3813306;Ibuoro
NGA;Q1033;Q3813392;Odual
NGA;Q1033;Q3813394;Kugbo
NGA;Q1033;Q3813396;Oro
NGA;Q1033;Q3813398;Okobo
NGA;Q1033;Q3813400;Ogbia
NGA;Q1033;Q3813403;Obulom
NGA;Q1033;Q3813405;Ogbogolo
NGA;Q1033;Q3813833;O’chi’chi’
NGA;Q1033;Q3912756;Rigwe
NGA;Q1033;Q3912761;Lemoro
NGA;Q1033;Q3912765;Tyap
NGA;Q1033;Q3912777;Ikpeshi
NGA;Q1033;Q3913279;Kpati
NGA;Q1033;Q3913281;Mvanip
NGA;Q1033;Q3913283;Bena
NGA;Q1033;Q3913293;Doka
NGA;Q1033;Q3913297;Kanufi
NGA;Q1033;Q3913304;Kyenga
NGA;Q1033;Q3913307;Kugama
NGA;Q1033;Q3913321;Bu
NGA;Q1033;Q3913324;Mbula-Bwazza
NGA;Q1033;Q3913326;Ruma
NGA;Q1033;Q3913328;Uhami
NGA;Q1033;Q3913331;Okpamheri
NGA;Q1033;Q3913336;Vori
NGA;Q1033;Q3913342;Daba
NGA;Q1033;Q3913345;Rang
NGA;Q1033;Q3913350;Nungu
NGA;Q1033;Q3913354;Somyev
NGA;Q1033;Q3913357;Uneme
NGA;Q1033;Q3913363;Gurmana
NGA;Q1033;Q3913366;Idon
NGA;Q1033;Q3913375;Piti
NGA;Q1033;Q3913378;Wom
NGA;Q1033;Q3913381;Mala
NGA;Q1033;Q3913384;Sasaru
NGA;Q1033;Q3913387;Ukue
NGA;Q1033;Q3913390;Iyayu
NGA;Q1033;Q3913394;Waka
NGA;Q1033;Q3913398;Ososo
NGA;Q1033;Q3913920;Vono
NGA;Q1033;Q3913925;Shau
NGA;Q1033;Q3913929;Shuwa-Zamani
NGA;Q1033;Q3913931;Shanga
NGA;Q1033;Q3913934;Tumi
NGA;Q1033;Q3913936;Gbiri-Niragu
NGA;Q1033;Q3913940;Iku
NGA;Q1033;Q3913943;Ziriya
NGA;Q1033;Q3913946;Shiki
NGA;Q1033;Q3913953;Tso
NGA;Q1033;Q3913957;Ahwai
NGA;Q1033;Q3913963;Mama
NGA;Q1033;Q3913968;Ndunda
NGA;Q1033;Q3913972;Kumba
NGA;Q1033;Q3913977;Hun-Saare
NGA;Q1033;Q3913979;Idesa
NGA;Q1033;Q3913985;Igwe
NGA;Q1033;Q3913987;Laru
NGA;Q1033;Q3913990;Otank
NGA;Q1033;Q3913994;Teme
NGA;Q1033;Q3913997;Lame
NGA;Q1033;Q3914004;Lela
NGA;Q1033;Q3914008;Horom
NGA;Q1033;Q3914011;Adara
NGA;Q1033;Q3914019;Ngyian
NGA;Q1033;Q3914021;Ninzo
NGA;Q1033;Q3914025;Pyem
NGA;Q1033;Q3914027;Pangseng
NGA;Q1033;Q3914048;Usaghade
NGA;Q1033;Q3914066;Eloyi
NGA;Q1033;Q3914381;Lubila
NGA;Q1033;Q3914383;Língua polci
NGA;Q1033;Q3914387;Izi
NGA;Q1033;Q3914392;Shama
NGA;Q1033;Q3914395;Hungworo
NGA;Q1033;Q3914398;Zari
NGA;Q1033;Q3914402;Ikom
NGA;Q1033;Q3914404;Kimba
NGA;Q1033;Q3914407;Voro
NGA;Q1033;Q3914409;Khana
NGA;Q1033;Q3914415;Língua waja
NGA;Q1033;Q3914417;Mboi
NGA;Q1033;Q3914420;Gyong
NGA;Q1033;Q3914423;Nyima
NGA;Q1033;Q3914427;Eleme
NGA;Q1033;Q3914431;Saya
NGA;Q1033;Q3914436;Dadiya
NGA;Q1033;Q3914439;Loko
NGA;Q1033;Q3914441;Idun
NGA;Q1033;Q3914448;Jibu
NGA;Q1033;Q3914453;Sur–Myet
NGA;Q1033;Q3914459;Gade
NGA;Q1033;Q3914462;Etkywan
NGA;Q1033;Q3914465;Leelau
NGA;Q1033;Q3914467;Língua ubang
NGA;Q1033;Q3914470;Ukpe-Bayobiri
NGA;Q1033;Q3914475;Maghdi
NGA;Q1033;Q3914482;Nkukoli
NGA;Q1033;Q3914485;Ogbronuagum
NGA;Q1033;Q3914490;Obiro-Ikryo
NGA;Q1033;Q3914492;Yigha
NGA;Q1033;Q3914494;Tala
NGA;Q1033;Q3914497;Jili
NGA;Q1033;Q3914501;Kaan
NGA;Q1033;Q3914871;Pe
NGA;Q1033;Q3914875;Lopa
NGA;Q1033;Q3914876;Shamang
NGA;Q1033;Q3914878;Lala-Roba
NGA;Q1033;Q3914879;Kamo
NGA;Q1033;Q3914882;Yendang
NGA;Q1033;Q3914890;Geji
NGA;Q1033;Q3914891;Dibo
NGA;Q1033;Q3914894;Rogo
NGA;Q1033;Q3914897;Ju
NGA;Q1033;Q3914899;Tita
NGA;Q1033;Q3914902;Kpasam
NGA;Q1033;Q3914905;Wannu
NGA;Q1033;Q3914907;Tula
NGA;Q1033;Q3914910;Zhire
NGA;Q1033;Q3914914;Wapan
NGA;Q1033;Q3914920;Yala
NGA;Q1033;Q3914924;Língua ngizim
NGA;Q1033;Q3914930;Putukwam
NGA;Q1033;Q11134434;Enwan Oron
NGA;Q1033;Q11280479;Ibani
NGA;Q1033;Q11921436;Ezaa
NGA;Q1033;Q11926474;Ikwo
NGA;Q1033;Q12628777;Cen
NGA;Q1033;Q12952572;Manga Kanuri
NGA;Q1033;Q12953530;Gibanawa
NGA;Q1033;Q13123571;Tsishingini
NGA;Q1033;Q15637215;Central Kanuri
NGA;Q1033;Q17523694;Gwak
NGA;Q1033;Q17523697;Bankal
NGA;Q1033;Q20581520;Luri
NGA;Q1033;Q33120805;Samba Daka
NGA;Q1033;Q47385077;Panawa
NGA;Q1033;Q62603062;Tsucuba
NGA;Q1033;Q63163361;Ganang
NGA;Q1033;Q63341186;Yotti
NGA;Q1033;Q3914934;Wãpha
NGA;Q1033;Q3914936;Língua vadi
NGA;Q1033;Q3914939;Jijili
NGA;Q1033;Q3914953;Tarok
NGA;Q1033;Q3914956;Nikyob-Nindem
NGA;Q1033;Q3914962;Nyankpa
NGA;Q1033;Q3915308;Oring
NGA;Q1033;Q3915319;Lere
NGA;Q1033;Q3915330;Janji
NGA;Q1033;Q3915334;Sanga
NGA;Q1033;Q3915336;Kupa
NGA;Q1033;Q3915338;Hasha
NGA;Q1033;Q3915342;Kakanda
NGA;Q1033;Q3915349;Mak
NGA;Q1033;Q3915352;Gupa-Abawa
NGA;Q1033;Q3915355;Shall-Zwall
NGA;Q1033;Q3915365;Engenni
NGA;Q1033;Q3915372;Kami
NGA;Q1033;Q3915378;Loo
NGA;Q1033;Q3915380;Kpan
NGA;Q1033;Q3915382;Mingang Doso
NGA;Q1033;Q3915388;Odut
NGA;Q1033;Q3915391;Kele
NGA;Q1033;Q3915392;Eten
NGA;Q1033;Q3915395;Mbembe
NGA;Q1033;Q3915445;Ce
NGA;Q1033;Q3915448;Umon
NGA;Q1033;Q3915449;Jere
NGA;Q1033;Q3915451;Língua gwari
NGA;Q1033;Q3915454;Zora
NGA;Q1033;Q3915462;Língua Gestual Hausa
NGA;Q1033;Q3915843;Mada
NGA;Q1033;Q3915845;Tunzu
NGA;Q1033;Q3915846;Yukuben
NGA;Q1033;Q3915847;Firan
NGA;Q1033;Q3915848;língua afenmai
NGA;Q1033;Q3915849;Tha
NGA;Q1033;Q3915850;Kudu-Camo
NGA;Q1033;Q3915854;Nembe
NGA;Q1033;Q4701277;Língua luri
NGA;Q1033;Q4866150;Basa-Gumna
NGA;Q1033;Q4866152;Basa-Kontagora
NGA;Q1033;Q4887064;Bete-Bendi
NGA;Q1033;Q4913807;TiBin
NGA;Q1033;Q4997234;Bumaji
NGA;Q1033;Q4998097;Burak
NGA;Q1033;Q5313310;Dulbu
NGA;Q1033;Q5315230;Dungu
NGA;Q1033;Q5329945;Eastern Acipa
NGA;Q1033;Q5350418;Eki
NGA;Q1033;Q5509187;Fungwa
NGA;Q1033;Q5520366;Gamo-Ningi
NGA;Q1033;Q5529310;Gbantu
NGA;Q1033;Q5621686;Guta
NGA;Q1033;Q5623219;Gwa
NGA;Q1033;Q5624046;Gyem
NGA;Q1033;Q5964576;Hõne
NGA;Q1033;Q6101921;Izere
NGA;Q1033;Q6191995;Jiba
NGA;Q1033;Q6203123;Jiru
NGA;Q1033;Q6348685;Kaivi
NGA;Q1033;Q6367410;Kapya
NGA;Q1033;Q6414422;Kinuku
NGA;Q1033;Q6414512;Kiong
NGA;Q1033;Q6416310;Kirya-Konzəl
NGA;Q1033;Q6429589;Kono
NGA;Q1033;Q6432515;Koromba
NGA;Q1033;Q6474529;Lau Laka
NGA;Q1033;Q6707102;Lyase
NGA;Q1033;Q6826835;Mgbo
NGA;Q1033;Q6907057;Moo
NGA;Q1033;Q7033021;Língua de Sinais Nigeriana
NGA;Q1033;Q7082547;Okpe
NGA;Q1033;Q7082551;Okpela
NGA;Q1033;Q7194026;Bukwen
NGA;Q1033;Q7194057;Duguri
NGA;Q1033;Q7194098;Koro Wachi
NGA;Q1033;Q7878635;Ukwa
NGA;Q1033;Q7904095;Uyanga
NGA;Q1033;Q7937086;Viti
NGA;Q1033;Q9228931;Bokobaru
NGA;Q1033;Q10977737;Itu Mbon Uzo
NGA;Q1033;Q11001650;Mbat
NGA;Q1033;Q11001739;Lamja-Dengsa-Tola
NGA;Q1033;Q11002851;Etebi
NGA;Q1033;Q11004163;Nigeria Mambila
NGA;Q1033;Q11006763;Kirike
NGA;Q1033;Q11010279;Nde-Gbite
NGA;Q1033;Q11011389;Ija-Zuba
NGA;Q1033;Q11011870;Fum
NGA;Q1033;Q11011951;Uda
NGA;Q1033;Q11015105;Gbagyi
NGA;Q1033;Q11015820;Sheni
NGA;Q1033;Q11028619;Mashi
NGA;Q1033;Q11128658;Iyive
NGA;Q1033;Q11128810;Ito
NGA;Q1033;Q11129508;Nshi
NGA;Q1033;Q11130307;Nkari
NGA;Q1033;Q11130787;Áncá
NGA;Q1033;Q11130804;Dirim
NIC;Q811;Q1321;espanhol
NIC;Q811;Q33765;língua de sinais nicaraguense
NIC;Q811;Q56542;Chorotega
NIC;Q811;Q1516803;Língua misquita
NIC;Q811;Q2405552;Ulwa
NIC;Q811;Q3302929;Mayangna
NIC;Q811;Q3444486;Língua rama
NIC;Q811;Q3490756;Matagalpa
NIC;Q811;Q3504097;Crioulo da Costa dos Mosquitos
NIC;Q811;Q3915405;Subtiaba
NIU;Q34020;Q1860;inglês
NIU;Q34020;Q33790;Língua niueana
NLD;Q29999;Q7411;neerlandês
NLD;Q29999;Q27175;frísio ocidental
NLD;Q29999;Q100103;West Flemish
NLD;Q29999;Q102172;língua limburguesa
NLD;Q29999;Q153627;achteroequês
NLD;Q29999;Q237409;zeêuws
NLD;Q29999;Q497363;Tweants
NLD;Q29999;Q506010;Língua stellingwarfs
NLD;Q29999;Q508854;Gronings
NLD;Q29999;Q2201099;língua de sinais neerlandesa
NLD;Q29999;Q2484810;Veluws
NLD;Q29999;Q2736709;Drèents
NLD;Q29999;Q3436668;Sallaans
NOR;Q20;Q9043;língua norueguesa
NOR;Q20;Q13293;língua sami meridional
NOR;Q20;Q33947;língua sami setentrional
NOR;Q20;Q56415;língua sami de Ume
NOR;Q20;Q165795;kven
NOR;Q20;Q1781613;Norwegian Sign Language
NOR;Q20;Q3177352;Rodi
NPL;Q837;Q18415595;Doteli
NPL;Q837;Q19841092;Língua Yolmo
NPL;Q837;Q22083804;Chitwania Tharu
NPL;Q837;Q22083815;Dangaura Tharu
NPL;Q837;Q22083822;Kathariya Tharu
NPL;Q837;Q22083826;Kochila Tharu
NPL;Q837;Q22236996;Gamale Kham
NPL;Q837;Q22237017;Western Parbate Kham
NPL;Q837;Q22303263;Western Magar
NPL;Q837;Q22662104;Northern Ghale
NPL;Q837;Q22674828;Thudam
NPL;Q837;Q22674847;Walungge
NPL;Q837;Q30226846;Seke
NPL;Q837;Q46995026;Darai
NPL;Q837;Q1568;língua hindi
NPL;Q837;Q1860;inglês
NPL;Q837;Q28378;Língua angika
NPL;Q837;Q29579;awadhi
NPL;Q837;Q32961;Língua belhare
NPL;Q837;Q32994;Chintang
NPL;Q837;Q33268;bhojpuri
NPL;Q837;Q33630;Língua kusunda
NPL;Q837;Q33736;Puma
NPL;Q837;Q33823;língua nepali
NPL;Q837;Q33965;língua santali
NPL;Q837;Q33979;Língua bhasa
NPL;Q837;Q34271;Língua tibetana
NPL;Q837;Q35229;Língua dhimal
NPL;Q837;Q35990;Língua lepcha
NPL;Q837;Q36109;maithili
