iso3,country,indicator,indicator_name,year,value
CYM,Cayman Islands,SM.POP.NETM,Net migration,2024,896.0
CHI,Channel Islands,SM.POP.NETM,Net migration,2024,747.0
GIB,Gibraltar,SM.POP.NETM,Net migration,2024,598.0
SXM,Sint Maarten (Dutch part),SM.POP.NETM,Net migration,2024,558.0
BGR,Bulgaria,SM.POP.NETM,Net migration,2024,524.0
CUW,Curacao,SM.POP.NETM,Net migration,2024,513.0
BLZ,Belize,SM.POP.NETM,Net migration,2024,490.0
FRO,Faroe Islands,SM.POP.NETM,Net migration,2024,488.0
NCL,New Caledonia,SM.POP.NETM,Net migration,2024,455.0
VGB,British Virgin Islands,SM.POP.NETM,Net migration,2024,212.0
LIE,Liechtenstein,SM.POP.NETM,Net migration,2024,206.0
IMN,Isle of Man,SM.POP.NETM,Net migration,2024,177.0
TCA,Turks and Caicos Islands,SM.POP.NETM,Net migration,2024,176.0
ABW,Aruba,SM.POP.NETM,Net migration,2024,141.0
MCO,Monaco,SM.POP.NETM,Net migration,2024,110.0
MNG,Mongolia,SM.POP.NETM,Net migration,2024,83.0
SMR,San Marino,SM.POP.NETM,Net migration,2024,37.0
ATG,Antigua and Barbuda,SM.POP.NETM,Net migration,2024,9.0
BRN,Brunei Darussalam,SM.POP.NETM,Net migration,2024,0.0
WLD,World,SM.POP.NETM,Net migration,2024,0.0
BMU,Bermuda,SM.POP.NETM,Net migration,2024,-5.0
KNA,St. Kitts and Nevis,SM.POP.NETM,Net migration,2024,-7.0
LCA,St. Lucia,SM.POP.NETM,Net migration,2024,-7.0
DJI,Djibouti,SM.POP.NETM,Net migration,2024,-11.0
PLW,Palau,SM.POP.NETM,Net migration,2024,-14.0
VUT,Vanuatu,SM.POP.NETM,Net migration,2024,-43.0
BRB,Barbados,SM.POP.NETM,Net migration,2024,-70.0
NRU,Nauru,SM.POP.NETM,Net migration,2024,-121.0
GRD,Grenada,SM.POP.NETM,Net migration,2024,-192.0
DMA,Dominica,SM.POP.NETM,Net migration,2024,-200.0
BTN,Bhutan,SM.POP.NETM,Net migration,2024,-277.0
TUV,Tuvalu,SM.POP.NETM,Net migration,2024,-280.0
GRL,Greenland,SM.POP.NETM,Net migration,2024,-284.0
VIR,Virgin Islands (U.S.),SM.POP.NETM,Net migration,2024,-420.0
KIR,Kiribati,SM.POP.NETM,Net migration,2024,-471.0
GUM,Guam,SM.POP.NETM,Net migration,2024,-504.0
STP,Sao Tome and Principe,SM.POP.NETM,Net migration,2024,-604.0
PNG,Papua New Guinea,SM.POP.NETM,Net migration,2024,-707.0
VCT,St. Vincent and the Grenadines,SM.POP.NETM,Net migration,2024,-737.0
MNP,Northern Mariana Islands,SM.POP.NETM,Net migration,2024,-1097.0
FSM,"Micronesia, Fed. Sts.",SM.POP.NETM,Net migration,2024,-1104.0
ASM,American Samoa,SM.POP.NETM,Net migration,2024,-1110.0
SUR,Suriname,SM.POP.NETM,Net migration,2024,-1166.0
CPV,Cabo Verde,SM.POP.NETM,Net migration,2024,-1209.0
PYF,French Polynesia,SM.POP.NETM,Net migration,2024,-1261.0
URY,Uruguay,SM.POP.NETM,Net migration,2024,-1348.0
MAF,St. Martin (French part),SM.POP.NETM,Net migration,2024,-1424.0
MWI,Malawi,SM.POP.NETM,Net migration,2024,-1507.0
MNE,Montenegro,SM.POP.NETM,Net migration,2024,-1686.0
GNB,Guinea-Bissau,SM.POP.NETM,Net migration,2024,-1712.0
MHL,Marshall Islands,SM.POP.NETM,Net migration,2024,-1765.0
MDG,Madagascar,SM.POP.NETM,Net migration,2024,-1795.0
COM,Comoros,SM.POP.NETM,Net migration,2024,-2051.0
TON,Tonga,SM.POP.NETM,Net migration,2024,-2149.0
MRT,Mauritania,SM.POP.NETM,Net migration,2024,-2185.0
LVA,Latvia,SM.POP.NETM,Net migration,2024,-2225.0
MDV,Maldives,SM.POP.NETM,Net migration,2024,-2421.0
PRK,"Korea, Dem. People's Rep.",SM.POP.NETM,Net migration,2024,-2473.0
COG,"Congo, Rep.",SM.POP.NETM,Net migration,2024,-2491.0
TLS,Timor-Leste,SM.POP.NETM,Net migration,2024,-2552.0
AGO,Angola,SM.POP.NETM,Net migration,2024,-2629.0
WSM,Samoa,SM.POP.NETM,Net migration,2024,-2754.0
MUS,Mauritius,SM.POP.NETM,Net migration,2024,-2787.0
GMB,"Gambia, The",SM.POP.NETM,Net migration,2024,-2989.0
BOL,Bolivia,SM.POP.NETM,Net migration,2024,-3000.0
BLR,Belarus,SM.POP.NETM,Net migration,2024,-3119.0
FJI,Fiji,SM.POP.NETM,Net migration,2024,-3278.0
NER,Niger,SM.POP.NETM,Net migration,2024,-4041.0
BIH,Bosnia and Herzegovina,SM.POP.NETM,Net migration,2024,-4497.0
HND,Honduras,SM.POP.NETM,Net migration,2024,-4821.0
CSS,Caribbean small states,SM.POP.NETM,Net migration,2024,-4935.0
LSO,Lesotho,SM.POP.NETM,Net migration,2024,-5107.0
HRV,Croatia,SM.POP.NETM,Net migration,2024,-5186.0
GUY,Guyana,SM.POP.NETM,Net migration,2024,-5407.0
MKD,North Macedonia,SM.POP.NETM,Net migration,2024,-5728.0
BWA,Botswana,SM.POP.NETM,Net migration,2024,-5778.0
SWZ,Eswatini,SM.POP.NETM,Net migration,2024,-6754.0
UZB,Uzbekistan,SM.POP.NETM,Net migration,2024,-7066.0
KAZ,Kazakhstan,SM.POP.NETM,Net migration,2024,-7368.0
BEN,Benin,SM.POP.NETM,Net migration,2024,-7725.0
GTM,Guatemala,SM.POP.NETM,Net migration,2024,-7725.0
EST,Estonia,SM.POP.NETM,Net migration,2024,-7742.0
LBR,Liberia,SM.POP.NETM,Net migration,2024,-7779.0
SRB,Serbia,SM.POP.NETM,Net migration,2024,-8132.0
NIC,Nicaragua,SM.POP.NETM,Net migration,2024,-8189.0
OSS,Other small states,SM.POP.NETM,Net migration,2024,-8306.0
LAO,Lao PDR,SM.POP.NETM,Net migration,2024,-10284.0
SEN,Senegal,SM.POP.NETM,Net migration,2024,-10307.0
PSS,Pacific island small states,SM.POP.NETM,Net migration,2024,-10369.0
YEM,"Yemen, Rep.",SM.POP.NETM,Net migration,2024,-10482.0
JAM,Jamaica,SM.POP.NETM,Net migration,2024,-10506.0
AFW,Africa Western and Central,SM.POP.NETM,Net migration,2024,-10854.0
SLE,Sierra Leone,SM.POP.NETM,Net migration,2024,-11000.0
GIN,Guinea,SM.POP.NETM,Net migration,2024,-12024.0
PRY,Paraguay,SM.POP.NETM,Net migration,2024,-12451.0
ERI,Eritrea,SM.POP.NETM,Net migration,2024,-12696.0
GHA,Ghana,SM.POP.NETM,Net migration,2024,-13114.0
CMR,Cameroon,SM.POP.NETM,Net migration,2024,-13892.0
TGO,Togo,SM.POP.NETM,Net migration,2024,-14014.0
TUN,Tunisia,SM.POP.NETM,Net migration,2024,-15221.0
CAF,Central African Republic,SM.POP.NETM,Net migration,2024,-15357.0
RWA,Rwanda,SM.POP.NETM,Net migration,2024,-15582.0
LBN,Lebanon,SM.POP.NETM,Net migration,2024,-17267.0
IRQ,Iraq,SM.POP.NETM,Net migration,2024,-17735.0
HKG,"Hong Kong SAR, China",SM.POP.NETM,Net migration,2024,-19272.0
ECU,Ecuador,SM.POP.NETM,Net migration,2024,-19704.0
KEN,Kenya,SM.POP.NETM,Net migration,2024,-19781.0
SVK,Slovak Republic,SM.POP.NETM,Net migration,2024,-21027.0
TJK,Tajikistan,SM.POP.NETM,Net migration,2024,-21236.0
XKX,Kosovo,SM.POP.NETM,Net migration,2024,-22178.0
CUB,Cuba,SM.POP.NETM,Net migration,2024,-22356.0
SLV,El Salvador,SM.POP.NETM,Net migration,2024,-23102.0
PSE,West Bank and Gaza,SM.POP.NETM,Net migration,2024,-23145.0
SST,Small states,SM.POP.NETM,Net migration,2024,-23610.0
ALB,Albania,SM.POP.NETM,Net migration,2024,-24472.0
BFA,Burkina Faso,SM.POP.NETM,Net migration,2024,-25807.0
COD,"Congo, Dem. Rep.",SM.POP.NETM,Net migration,2024,-26968.0
BDI,Burundi,SM.POP.NETM,Net migration,2024,-27074.0
MDA,Moldova,SM.POP.NETM,Net migration,2024,-27088.0
LKA,Sri Lanka,SM.POP.NETM,Net migration,2024,-27245.0
ROU,Romania,SM.POP.NETM,Net migration,2024,-28466.0
TZA,Tanzania,SM.POP.NETM,Net migration,2024,-29865.0
ARM,Armenia,SM.POP.NETM,Net migration,2024,-29966.0
DZA,Algeria,SM.POP.NETM,Net migration,2024,-31240.0
HTI,Haiti,SM.POP.NETM,Net migration,2024,-31747.0
KHM,Cambodia,SM.POP.NETM,Net migration,2024,-32960.0
DOM,Dominican Republic,SM.POP.NETM,Net migration,2024,-34806.0
NGA,Nigeria,SM.POP.NETM,Net migration,2024,-35202.0
MMR,Myanmar,SM.POP.NETM,Net migration,2024,-37979.0
IDN,Indonesia,SM.POP.NETM,Net migration,2024,-38469.0
MOZ,Mozambique,SM.POP.NETM,Net migration,2024,-38940.0
AFG,Afghanistan,SM.POP.NETM,Net migration,2024,-44089.0
MAR,Morocco,SM.POP.NETM,Net migration,2024,-46802.0
MLI,Mali,SM.POP.NETM,Net migration,2024,-46880.0
VNM,Viet Nam,SM.POP.NETM,Net migration,2024,-59645.0
ZWE,Zimbabwe,SM.POP.NETM,Net migration,2024,-60528.0
CZE,Czechia,SM.POP.NETM,Net migration,2024,-86169.0
MEX,Mexico,SM.POP.NETM,Net migration,2024,-104581.0
VEN,"Venezuela, RB",SM.POP.NETM,Net migration,2024,-105297.0
EAS,East Asia & Pacific,SM.POP.NETM,Net migration,2024,-117023.0
UGA,Uganda,SM.POP.NETM,Net migration,2024,-117924.0
GRC,Greece,SM.POP.NETM,Net migration,2024,-122772.0
JOR,Jordan,SM.POP.NETM,Net migration,2024,-156369.0
PHL,Philippines,SM.POP.NETM,Net migration,2024,-160373.0
RUS,Russian Federation,SM.POP.NETM,Net migration,2024,-178042.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",SM.POP.NETM,Net migration,2024,-197361.0
BRA,Brazil,SM.POP.NETM,Net migration,2024,-225510.0
POL,Poland,SM.POP.NETM,Net migration,2024,-238062.0
TUR,Turkiye,SM.POP.NETM,Net migration,2024,-275952.0
LTE,Late-demographic dividend,SM.POP.NETM,Net migration,2024,-296677.0
CHN,China,SM.POP.NETM,Net migration,2024,-318992.0
LAC,Latin America & Caribbean (excluding high income),SM.POP.NETM,Net migration,2024,-346807.0
CEB,Central Europe and the Baltics,SM.POP.NETM,Net migration,2024,-366194.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),SM.POP.NETM,Net migration,2024,-369248.0
LCN,Latin America & Caribbean,SM.POP.NETM,Net migration,2024,-378373.0
NPL,Nepal,SM.POP.NETM,Net migration,2024,-401282.0
BGD,Bangladesh,SM.POP.NETM,Net migration,2024,-473362.0
TEA,East Asia & Pacific (IDA & IBRD countries),SM.POP.NETM,Net migration,2024,-474156.0
EAP,East Asia & Pacific (excluding high income),SM.POP.NETM,Net migration,2024,-476494.0
SDN,Sudan,SM.POP.NETM,Net migration,2024,-544257.0
IND,India,SM.POP.NETM,Net migration,2024,-630830.0
AFE,Africa Eastern and Southern,SM.POP.NETM,Net migration,2024,-670014.0
SSF,Sub-Saharan Africa,SM.POP.NETM,Net migration,2024,-680868.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),SM.POP.NETM,Net migration,2024,-680868.0
SSA,Sub-Saharan Africa (excluding high income),SM.POP.NETM,Net migration,2024,-712684.0
IBD,IBRD only,SM.POP.NETM,Net migration,2024,-791929.0
HPC,Heavily indebted poor countries (HIPC),SM.POP.NETM,Net migration,2024,-831646.0
PRE,Pre-demographic dividend,SM.POP.NETM,Net migration,2024,-837885.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",SM.POP.NETM,Net migration,2024,-876407.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",SM.POP.NETM,Net migration,2024,-899552.0
IDX,IDA only,SM.POP.NETM,Net migration,2024,-1306368.0
PAK,Pakistan,SM.POP.NETM,Net migration,2024,-1401173.0
SAS,South Asia,SM.POP.NETM,Net migration,2024,-1535417.0
TSA,South Asia (IDA & IBRD),SM.POP.NETM,Net migration,2024,-1535417.0
IDB,IDA blend,SM.POP.NETM,Net migration,2024,-1548607.0
LDC,Least developed countries: UN classification,SM.POP.NETM,Net migration,2024,-1748381.0
IDA,IDA total,SM.POP.NETM,Net migration,2024,-2854975.0
EAR,Early-demographic dividend,SM.POP.NETM,Net migration,2024,-2919860.0
MIC,Middle income,SM.POP.NETM,Net migration,2024,-3051931.0
LMY,Low & middle income,SM.POP.NETM,Net migration,2024,-3232530.0
IBT,IDA & IBRD total,SM.POP.NETM,Net migration,2024,-3646904.0
WLD,World,SM.POP.TOTL,"Migrant stock, total",2024,303397238.0
OED,OECD members,SM.POP.TOTL,"Migrant stock, total",2024,169275162.0
PST,Post-demographic dividend,SM.POP.TOTL,"Migrant stock, total",2024,162920236.0
IBT,IDA & IBRD total,SM.POP.TOTL,"Migrant stock, total",2024,109826151.0
ECS,Europe & Central Asia,SM.POP.TOTL,"Migrant stock, total",2024,105627719.0
LMY,Low & middle income,SM.POP.TOTL,"Migrant stock, total",2024,93824438.0
MIC,Middle income,SM.POP.TOTL,"Migrant stock, total",2024,80609276.0
IBD,IBRD only,SM.POP.TOTL,"Migrant stock, total",2024,76347174.0
EAR,Early-demographic dividend,SM.POP.TOTL,"Migrant stock, total",2024,67209411.0
EUU,European Union,SM.POP.TOTL,"Migrant stock, total",2024,63315939.0
NAC,North America,SM.POP.TOTL,"Migrant stock, total",2024,61201057.0
EMU,Euro area,SM.POP.TOTL,"Migrant stock, total",2024,55786962.0
USA,United States,SM.POP.TOTL,"Migrant stock, total",2024,52375047.0
MEA,"Middle East, North Africa, Afghanistan & Pakistan",SM.POP.TOTL,"Migrant stock, total",2024,52262903.0
LTE,Late-demographic dividend,SM.POP.TOTL,"Migrant stock, total",2024,50867380.0
ARB,Arab World,SM.POP.TOTL,"Migrant stock, total",2024,44540617.0
IDA,IDA total,SM.POP.TOTL,"Migrant stock, total",2024,33478977.0
EAS,East Asia & Pacific,SM.POP.TOTL,"Migrant stock, total",2024,32481305.0
TEC,Europe & Central Asia (IDA & IBRD countries),SM.POP.TOTL,"Migrant stock, total",2024,29739659.0
SSF,Sub-Saharan Africa,SM.POP.TOTL,"Migrant stock, total",2024,26297963.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),SM.POP.TOTL,"Migrant stock, total",2024,26297963.0
SSA,Sub-Saharan Africa (excluding high income),SM.POP.TOTL,"Migrant stock, total",2024,25116247.0
FCS,Fragile and conflict affected situations,SM.POP.TOTL,"Migrant stock, total",2024,23213137.0
IDX,IDA only,SM.POP.TOTL,"Migrant stock, total",2024,21160849.0
PRE,Pre-demographic dividend,SM.POP.TOTL,"Migrant stock, total",2024,20709728.0
LDC,Least developed countries: UN classification,SM.POP.TOTL,"Migrant stock, total",2024,19617506.0
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",SM.POP.TOTL,"Migrant stock, total",2024,19347268.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",SM.POP.TOTL,"Migrant stock, total",2024,19074787.0
ECA,Europe & Central Asia (excluding high income),SM.POP.TOTL,"Migrant stock, total",2024,18911474.0
HPC,Heavily indebted poor countries (HIPC),SM.POP.TOTL,"Migrant stock, total",2024,18651850.0
LCN,Latin America & Caribbean,SM.POP.TOTL,"Migrant stock, total",2024,17181477.0
DEU,Germany,SM.POP.TOTL,"Migrant stock, total",2024,16750084.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),SM.POP.TOTL,"Migrant stock, total",2024,16563374.0
AFE,Africa Eastern and Southern,SM.POP.TOTL,"Migrant stock, total",2024,14970184.0
SAU,Saudi Arabia,SM.POP.TOTL,"Migrant stock, total",2024,13683841.0
IDB,IDA blend,SM.POP.TOTL,"Migrant stock, total",2024,12318128.0
LAC,Latin America & Caribbean (excluding high income),SM.POP.TOTL,"Migrant stock, total",2024,12256402.0
GBR,United Kingdom,SM.POP.TOTL,"Migrant stock, total",2024,11845479.0
AFW,Africa Western and Central,SM.POP.TOTL,"Migrant stock, total",2024,11327779.0
EAP,East Asia & Pacific (excluding high income),SM.POP.TOTL,"Migrant stock, total",2024,9848233.0
TEA,East Asia & Pacific (IDA & IBRD countries),SM.POP.TOTL,"Migrant stock, total",2024,9805554.0
FRA,France,SM.POP.TOTL,"Migrant stock, total",2024,9186757.0
ESP,Spain,SM.POP.TOTL,"Migrant stock, total",2024,8870527.0
CAN,Canada,SM.POP.TOTL,"Migrant stock, total",2024,8805839.0
SAS,South Asia,SM.POP.TOTL,"Migrant stock, total",2024,8344814.0
TSA,South Asia (IDA & IBRD),SM.POP.TOTL,"Migrant stock, total",2024,8344814.0
ARE,United Arab Emirates,SM.POP.TOTL,"Migrant stock, total",2024,8157000.0
AUS,Australia,SM.POP.TOTL,"Migrant stock, total",2024,8111404.0
RUS,Russian Federation,SM.POP.TOTL,"Migrant stock, total",2024,7605774.0
TUR,Turkiye,SM.POP.TOTL,"Migrant stock, total",2024,7083501.0
ITA,Italy,SM.POP.TOTL,"Migrant stock, total",2024,6553671.0
CEB,Central Europe and the Baltics,SM.POP.TOTL,"Migrant stock, total",2024,6174999.0
JOR,Jordan,SM.POP.TOTL,"Migrant stock, total",2024,5280168.0
UKR,Ukraine,SM.POP.TOTL,"Migrant stock, total",2024,5064173.0
IND,India,SM.POP.TOTL,"Migrant stock, total",2024,4796255.0
PAK,Pakistan,SM.POP.TOTL,"Migrant stock, total",2024,4175958.0
IRN,"Iran, Islamic Rep.",SM.POP.TOTL,"Migrant stock, total",2024,3840654.0
MYS,Malaysia,SM.POP.TOTL,"Migrant stock, total",2024,3806514.0
JPN,Japan,SM.POP.TOTL,"Migrant stock, total",2024,3409529.0
KWT,Kuwait,SM.POP.TOTL,"Migrant stock, total",2024,3323191.0
THA,Thailand,SM.POP.TOTL,"Migrant stock, total",2024,3179399.0
COL,Colombia,SM.POP.TOTL,"Migrant stock, total",2024,3063518.0
HKG,"Hong Kong SAR, China",SM.POP.TOTL,"Migrant stock, total",2024,3063318.0
NLD,Netherlands,SM.POP.TOTL,"Migrant stock, total",2024,2956518.0
BGD,Bangladesh,SM.POP.TOTL,"Migrant stock, total",2024,2906338.0
CIV,Cote d'Ivoire,SM.POP.TOTL,"Migrant stock, total",2024,2880839.0
SGP,Singapore,SM.POP.TOTL,"Migrant stock, total",2024,2841665.0
CHE,Switzerland,SM.POP.TOTL,"Migrant stock, total",2024,2773840.0
ZAF,South Africa,SM.POP.TOTL,"Migrant stock, total",2024,2631100.0
SDN,Sudan,SM.POP.TOTL,"Migrant stock, total",2024,2397113.0
BEL,Belgium,SM.POP.TOTL,"Migrant stock, total",2024,2349032.0
QAT,Qatar,SM.POP.TOTL,"Migrant stock, total",2024,2337000.0
AUT,Austria,SM.POP.TOTL,"Migrant stock, total",2024,2327064.0
OMN,Oman,SM.POP.TOTL,"Migrant stock, total",2024,2283366.0
SWE,Sweden,SM.POP.TOTL,"Migrant stock, total",2024,2272158.0
ISR,Israel,SM.POP.TOTL,"Migrant stock, total",2024,2091569.0
KAZ,Kazakhstan,SM.POP.TOTL,"Migrant stock, total",2024,2089797.0
UGA,Uganda,SM.POP.TOTL,"Migrant stock, total",2024,2057759.0
ARG,Argentina,SM.POP.TOTL,"Migrant stock, total",2024,1958039.0
PER,Peru,SM.POP.TOTL,"Migrant stock, total",2024,1837219.0
KOR,"Korea, Rep.",SM.POP.TOTL,"Migrant stock, total",2024,1811507.0
SST,Small states,SM.POP.TOTL,"Migrant stock, total",2024,1796017.0
POL,Poland,SM.POP.TOTL,"Migrant stock, total",2024,1739901.0
MEX,Mexico,SM.POP.TOTL,"Migrant stock, total",2024,1726089.0
CHN,China,SM.POP.TOTL,"Migrant stock, total",2024,1638718.0
CHL,Chile,SM.POP.TOTL,"Migrant stock, total",2024,1538324.0
NZL,New Zealand,SM.POP.TOTL,"Migrant stock, total",2024,1467989.0
GRC,Greece,SM.POP.TOTL,"Migrant stock, total",2024,1423964.0
LBN,Lebanon,SM.POP.TOTL,"Migrant stock, total",2024,1422583.0
BRA,Brazil,SM.POP.TOTL,"Migrant stock, total",2024,1406299.0
NGA,Nigeria,SM.POP.TOTL,"Migrant stock, total",2024,1403281.0
OSS,Other small states,SM.POP.TOTL,"Migrant stock, total",2024,1293093.0
TCD,Chad,SM.POP.TOTL,"Migrant stock, total",2024,1269673.0
VEN,"Venezuela, RB",SM.POP.TOTL,"Migrant stock, total",2024,1263304.0
IRL,Ireland,SM.POP.TOTL,"Migrant stock, total",2024,1216237.0
ETH,Ethiopia,SM.POP.TOTL,"Migrant stock, total",2024,1168455.0
UZB,Uzbekistan,SM.POP.TOTL,"Migrant stock, total",2024,1154963.0
EGY,"Egypt, Arab Rep.",SM.POP.TOTL,"Migrant stock, total",2024,1139820.0
PRT,Portugal,SM.POP.TOTL,"Migrant stock, total",2024,1127184.0
COD,"Congo, Dem. Rep.",SM.POP.TOTL,"Migrant stock, total",2024,1085090.0
BLR,Belarus,SM.POP.TOTL,"Migrant stock, total",2024,1054604.0
CZE,Czechia,SM.POP.TOTL,"Migrant stock, total",2024,1025199.0
NOR,Norway,SM.POP.TOTL,"Migrant stock, total",2024,1012404.0
KEN,Kenya,SM.POP.TOTL,"Migrant stock, total",2024,992536.0
SSD,South Sudan,SM.POP.TOTL,"Migrant stock, total",2024,914001.0
LBY,Libya,SM.POP.TOTL,"Migrant stock, total",2024,897751.0
SYR,Syrian Arab Republic,SM.POP.TOTL,"Migrant stock, total",2024,896042.0
DNK,Denmark,SM.POP.TOTL,"Migrant stock, total",2024,847475.0
BHR,Bahrain,SM.POP.TOTL,"Migrant stock, total",2024,840202.0
ECU,Ecuador,SM.POP.TOTL,"Migrant stock, total",2024,747749.0
BFA,Burkina Faso,SM.POP.TOTL,"Migrant stock, total",2024,739820.0
DOM,Dominican Republic,SM.POP.TOTL,"Migrant stock, total",2024,738667.0
SRB,Serbia,SM.POP.TOTL,"Migrant stock, total",2024,712550.0
HUN,Hungary,SM.POP.TOTL,"Migrant stock, total",2024,689565.0
AGO,Angola,SM.POP.TOTL,"Migrant stock, total",2024,676507.0
ROU,Romania,SM.POP.TOTL,"Migrant stock, total",2024,655579.0
CMR,Cameroon,SM.POP.TOTL,"Migrant stock, total",2024,642948.0
CRI,Costa Rica,SM.POP.TOTL,"Migrant stock, total",2024,628404.0
MLI,Mali,SM.POP.TOTL,"Migrant stock, total",2024,545323.0
GHA,Ghana,SM.POP.TOTL,"Migrant stock, total",2024,532286.0
HRV,Croatia,SM.POP.TOTL,"Migrant stock, total",2024,527831.0
FIN,Finland,SM.POP.TOTL,"Migrant stock, total",2024,514432.0
RWA,Rwanda,SM.POP.TOTL,"Migrant stock, total",2024,513316.0
PAN,Panama,SM.POP.TOTL,"Migrant stock, total",2024,477749.0
NPL,Nepal,SM.POP.TOTL,"Migrant stock, total",2024,470719.0
TZA,Tanzania,SM.POP.TOTL,"Migrant stock, total",2024,462371.0
CSS,Caribbean small states,SM.POP.TOTL,"Migrant stock, total",2024,457843.0
GAB,Gabon,SM.POP.TOTL,"Migrant stock, total",2024,449746.0
NER,Niger,SM.POP.TOTL,"Migrant stock, total",2024,449236.0
IDN,Indonesia,SM.POP.TOTL,"Migrant stock, total",2024,445726.0
ZWE,Zimbabwe,SM.POP.TOTL,"Migrant stock, total",2024,429108.0
MAC,"Macao SAR, China",SM.POP.TOTL,"Migrant stock, total",2024,426862.0
BEN,Benin,SM.POP.TOTL,"Migrant stock, total",2024,418202.0
YEM,"Yemen, Rep.",SM.POP.TOTL,"Migrant stock, total",2024,392997.0
BDI,Burundi,SM.POP.TOTL,"Migrant stock, total",2024,387101.0
COG,"Congo, Rep.",SM.POP.TOTL,"Migrant stock, total",2024,385589.0
IRQ,Iraq,SM.POP.TOTL,"Migrant stock, total",2024,370980.0
MOZ,Mozambique,SM.POP.TOTL,"Migrant stock, total",2024,353143.0
LUX,Luxembourg,SM.POP.TOTL,"Migrant stock, total",2024,344309.0
VNM,Viet Nam,SM.POP.TOTL,"Migrant stock, total",2024,326418.0
SVK,Slovak Republic,SM.POP.TOTL,"Migrant stock, total",2024,323991.0
SVN,Slovenia,SM.POP.TOTL,"Migrant stock, total",2024,315122.0
BGR,Bulgaria,SM.POP.TOTL,"Migrant stock, total",2024,299100.0
TGO,Togo,SM.POP.TOTL,"Migrant stock, total",2024,281994.0
SEN,Senegal,SM.POP.TOTL,"Migrant stock, total",2024,281867.0
TJK,Tajikistan,SM.POP.TOTL,"Migrant stock, total",2024,276777.0
ARM,Armenia,SM.POP.TOTL,"Migrant stock, total",2024,274645.0
PSE,West Bank and Gaza,SM.POP.TOTL,"Migrant stock, total",2024,272481.0
DZA,Algeria,SM.POP.TOTL,"Migrant stock, total",2024,259458.0
ZMB,Zambia,SM.POP.TOTL,"Migrant stock, total",2024,249205.0
GNQ,Equatorial Guinea,SM.POP.TOTL,"Migrant stock, total",2024,248930.0
GMB,"Gambia, The",SM.POP.TOTL,"Migrant stock, total",2024,236137.0
PRI,Puerto Rico (US),SM.POP.TOTL,"Migrant stock, total",2024,223323.0
LVA,Latvia,SM.POP.TOTL,"Migrant stock, total",2024,220471.0
AZE,Azerbaijan,SM.POP.TOTL,"Migrant stock, total",2024,218460.0
EST,Estonia,SM.POP.TOTL,"Migrant stock, total",2024,203046.0
CYP,Cyprus,SM.POP.TOTL,"Migrant stock, total",2024,202062.0
MLT,Malta,SM.POP.TOTL,"Migrant stock, total",2024,199466.0
MRT,Mauritania,SM.POP.TOTL,"Migrant stock, total",2024,195937.0
KGZ,Kyrgyz Republic,SM.POP.TOTL,"Migrant stock, total",2024,194816.0
TKM,Turkmenistan,SM.POP.TOTL,"Migrant stock, total",2024,193763.0
MDA,Moldova,SM.POP.TOTL,"Migrant stock, total",2024,188207.0
MWI,Malawi,SM.POP.TOTL,"Migrant stock, total",2024,186719.0
BOL,Bolivia,SM.POP.TOTL,"Migrant stock, total",2024,183234.0
PRY,Paraguay,SM.POP.TOTL,"Migrant stock, total",2024,180837.0
LTU,Lithuania,SM.POP.TOTL,"Migrant stock, total",2024,175194.0
URY,Uruguay,SM.POP.TOTL,"Migrant stock, total",2024,160064.0
MKD,North Macedonia,SM.POP.TOTL,"Migrant stock, total",2024,150902.0
DJI,Djibouti,SM.POP.TOTL,"Migrant stock, total",2024,125996.0
BRN,Brunei Darussalam,SM.POP.TOTL,"Migrant stock, total",2024,119933.0
GIN,Guinea,SM.POP.TOTL,"Migrant stock, total",2024,117416.0
BWA,Botswana,SM.POP.TOTL,"Migrant stock, total",2024,116402.0
NAM,Namibia,SM.POP.TOTL,"Migrant stock, total",2024,116035.0
TTO,Trinidad and Tobago,SM.POP.TOTL,"Migrant stock, total",2024,113478.0
MAR,Morocco,SM.POP.TOTL,"Migrant stock, total",2024,111069.0
ISL,Iceland,SM.POP.TOTL,"Migrant stock, total",2024,98818.0
AFG,Afghanistan,SM.POP.TOTL,"Migrant stock, total",2024,98110.0
CAF,Central African Republic,SM.POP.TOTL,"Migrant stock, total",2024,94556.0
GTM,Guatemala,SM.POP.TOTL,"Migrant stock, total",2024,92732.0
MNE,Montenegro,SM.POP.TOTL,"Migrant stock, total",2024,92237.0
PHL,Philippines,SM.POP.TOTL,"Migrant stock, total",2024,87212.0
CHI,Channel Islands,SM.POP.TOTL,"Migrant stock, total",2024,85539.0
GUM,Guam,SM.POP.TOTL,"Migrant stock, total",2024,84159.0
KHM,Cambodia,SM.POP.TOTL,"Migrant stock, total",2024,83925.0
