iso3,country,city,city_qid,admin,is_capital,population,year
HTI,Haiti,Belladère,Q2221815,Lascahobas,0,86612,
HTI,Haiti,Limbé,Q2229438,Norte,0,69256,
HTI,Haiti,Limbé,Q2229438,Limbé,0,69256,
HTI,Haiti,Thomonde,Q1880895,Hinche,0,61880,
HTI,Haiti,Maïssade,Q1914855,Hinche,0,58942,
HTI,Haiti,Miragoâne,Q1017073,Miragoâne,0,56864,
HTI,Haiti,Anse-à-Veau,Q2703974,Anse-à-Veau,0,55138,
HTI,Haiti,Anse-à-Galets,Q569452,La Gonâve Arrondissement,0,52662,
HUN,Hungria,Budapeste,Q1781,Hungria,1,1686222,
HUN,Hungria,Debrecen,Q79880,Debrecen District,0,201704,
HUN,Hungria,Szeged,Q81581,Csongrád-Csanád,0,157930,
HUN,Hungria,Szeged,Q81581,Szeged District,0,157930,
HUN,Hungria,Miskolc,Q102397,Miskolc District,0,143502,
HUN,Hungria,Pécs,Q45779,Pécs District,0,140330,
HUN,Hungria,Győr,Q134494,Győr District,0,130191,
HUN,Hungria,Nyíregyháza,Q171223,Nyíregyháza District,0,115359,
HUN,Hungria,Kecskemét,Q171357,Kecskemét District,0,109450,
HUN,Hungria,Székesfehérvár,Q130212,Székesfehérvár District,0,96024,
HUN,Hungria,Szombathely,Q42007,Vas,0,77757,
HUN,Hungria,Szombathely,Q42007,Szombathely District,0,77757,
HUN,Hungria,Érd,Q193050,Érd District,0,71338,
HUN,Hungria,Szolnok,Q181276,Szolnok District,0,66426,
HUN,Hungria,Tatabánya,Q187821,Tatabánya District,0,65861,
HUN,Hungria,Sopron,Q168648,Sopron District,0,61589,
HUN,Hungria,Kispest,Q831737,Pest-Pilis-Solt-Kiskun County,0,60904,
HUN,Hungria,Kaposvár,Q184998,Kaposvár District,0,58830,
HUN,Hungria,Veszprém,Q146317,Veszprém District,0,56029,
HUN,Hungria,Zalaegerszeg,Q60037,Zalaegerszeg District,0,55152,
IDN,Indonésia,Jacarta,Q3630,Indonésia,1,11135191,
IDN,Indonésia,Pekanbaru,Q7786,Riau,0,983356,
IDN,Indonésia,Bandar Lampung,Q65299509,Lampung,0,800348,
IDN,Indonésia,Jambi,Q7578,Jambi,0,612162,
IDN,Indonésia,Mamuju,Q1070920,Celebes Ocidental,0,278764,
IDN,Indonésia,Cibinong,Q401296,Bogor,0,241232,
IDN,Indonésia,Purwokerto,Q650908,Java Central,0,233865,
IDN,Indonésia,Sidoarjo,Q11544714,Sidoarjo,0,223231,
IDN,Indonésia,Purwakarta,Q1199917,Purwakarta,0,179233,
IDN,Indonésia,Ngamprah,Q1576334,West Bandung,0,176735,
IDN,Indonésia,Tigaraksa,Q3652532,Tangerang,0,167487,
IDN,Indonésia,Cianjur,Q565795,Cianjur,0,164753,
IDN,Indonésia,Brebes,Q3818071,Brebes,0,160340,
IDN,Indonésia,Saumlaki,Q3474232,South Tanimbar,0,149790,
IDN,Indonésia,Manokwari,Q848672,Papua Ocidental,0,136302,
IDN,Indonésia,Baturaja,Q4560051,Ogan Komering Ulu,0,132772,
IDN,Indonésia,Kebumen,Q4079521,Kebumen,0,124589,
IDN,Indonésia,Soreang,Q212419,Bandung,0,119112,
IDN,Indonésia,Pelabuhan Belawan,Q682657,Sumatra do Norte,0,109554,
IDN,Indonésia,Lahat,Q13094580,Lahat,0,109080,
IMN,Ilha de Man,Douglas,Q18569,Middle,1,26677,
IND,Índia,Deli,Q1353,National Capital Territory of Delhi,0,26495000,
IND,Índia,Bombaim,Q1156,Maarastra,0,15414288,
IND,Índia,Bangalore,Q1355,Bengaluru Urban district,0,12327000,
IND,Índia,Hyderabad,Q1361,Sultanato de Golconda,0,9305000,
IND,Índia,Hyderabad,Q1361,Andhra Pradesh,0,9305000,
IND,Índia,Hyderabad,Q1361,Telangana,0,9305000,
IND,Índia,Hyderabad,Q1361,Estado de Hiderabade,0,9305000,
IND,Índia,Hyderabad,Q1361,Hyderabad State (1948-1956),0,9305000,
IND,Índia,Ahmedabad,Q1070,Ahmedabad district,0,7645000,
IND,Índia,Chennai,Q1352,Chennai district,0,6599000,
IND,Índia,Prayagraj,Q162442,Prayagraj district,0,5954391,
IND,Índia,Pune,Q1538,Pune district,0,5945000,
IND,Índia,Surate,Q4629,Gujarate,0,5935000,
IND,Índia,Surate,Q4629,Bombay Presidency,0,5935000,
IND,Índia,Surate,Q4629,Bombaim,0,5935000,
IND,Índia,Calcutá,Q1348,Kolkata district,0,4496694,
IND,Índia,Lucknow,Q47916,Lucknow district,0,3382000,
IND,Índia,Jaipur,Q66485,Distrito de Jaipur,0,3073350,
IND,Índia,Kanpur,Q66568,Kanpur Nagar district,0,3067700,
IND,Índia,Nagpur,Q1513,Nagpur district,0,2405665,
IRL,Irlanda,Dublin,Q1761,Dublin City,1,592713,
IRL,Irlanda,Dublin City,Q4169280,Leinster,0,506211,
IRL,Irlanda,Cork,Q36647,Condado de Cork,0,222333,
IRL,Irlanda,Galway,Q129610,Galway City,0,83456,
IRL,Irlanda,Limerick,Q133315,Condado de Limerick,0,62702,
IRL,Irlanda,Waterford,Q183551,Condado de Waterford,0,48369,
IRL,Irlanda,Drogheda,Q207223,Condado de Louth,0,40956,
IRL,Irlanda,Swords,Q987745,Condado de Fingal,0,40776,
IRL,Irlanda,Blackrock,Q2448591,Condado de Dun Laoghaire-Rathdown,0,28557,
IRL,Irlanda,Kilkenny,Q109092,Condado de Kilkenny,0,22179,
IRL,Irlanda,Cobh,Q733093,Condado de Cork,0,12347,
IRL,Irlanda,Westport,Q1017331,Condado de Mayo,0,6198,
IRL,Irlanda,Donegal,Q855330,Condado de Donegal,0,2618,
IRN,Irã,Teerão,Q3616,Central District,1,8693706,
IRN,Irã,Isfahan,Q42053,Central District,0,1961260,
IRN,Irã,Ahvaz,Q170366,Central District,0,1184788,
IRN,Irã,Kermanshah,Q180078,Central District,0,946651,
IRN,Irã,Urmia,Q179665,Central District,0,736224,
IRN,Irã,Resht,Q178373,Central District,0,679995,
IRN,Irã,Zahedan,Q140561,Central District,0,587730,
IRN,Irã,Hamadã,Q28587,Central District,0,554406,
IRN,Irã,Kerman,Q171714,Central District,0,537718,
IRN,Irã,Yazd,Q182394,Central District,0,529673,
IRN,Irã,Bandar Abbas,Q154814,Central District,0,526648,
IRN,Irã,Arak,Q212628,Central District,0,520944,
IRN,Irã,Eslamshahr,Q862519,Central District,0,448129,
IRN,Irã,Zanjan,Q146699,Central District,0,430871,
IRN,Irã,Sanandaj,Q272093,Central District,0,412767,
IRN,Irã,Qazvin,Q181578,Central District,0,402748,
IRN,Irã,Corramabade,Q502212,Central District,0,373416,
IRN,Irã,Gorgan,Q188155,Central District,0,350676,
IRN,Irã,Sari,Q168843,Central District,0,309820,
IRN,Irã,Kashan,Q240475,Central District,0,304487,
IRQ,Iraque,Bagdá,Q1530,Mandato Britânico da Mesopotâmia,1,8126755,
IRQ,Iraque,Bagdá,Q1530,Reino do Iraque,1,8126755,
IRQ,Iraque,Bagdá,Q1530,Bagdad,1,8126755,
IRQ,Iraque,Bagdá,Q1530,Vilaiete de Bagdá,1,8126755,
IRQ,Iraque,Bagdá,Q1530,Eialete de Bagdá,1,8126755,
IRQ,Iraque,Mossul,Q83317,Ninawa,0,1792000,
IRQ,Iraque,Baçorá,Q48195,Baçorá,0,1326564,
IRQ,Iraque,Kirkuk,Q173310,Kirkuk,0,975000,
IRQ,Iraque,As-Sulaymaniyah,Q191204,Curdistão iraquiano,0,878146,
IRQ,Iraque,As-Sulaymaniyah,Q191204,As-Sulaymaniyah,0,878146,
IRQ,Iraque,As-Sulaymaniyah,Q191204,Sulaymaniyah District,0,878146,
IRQ,Iraque,Ramadi,Q192961,Al-Anbar,0,874543,
IRQ,Iraque,Arbil,Q132754,Curdistão iraquiano,0,846000,
IRQ,Iraque,Arbil,Q132754,Arbil,0,846000,
IRQ,Iraque,An-Najaf,Q168193,An-Najaf,0,724700,
IRQ,Iraque,Karbala,Q199909,Karbala,0,690100,
IRQ,Iraque,Nassíria,Q38811,Dicar,0,541600,
IRQ,Iraque,Al-Hillah,Q243846,Babil,0,541034,
IRQ,Iraque,Amara,Q366010,Maysan,0,511500,
IRQ,Iraque,Ctesifonte,Q192541,Assuristão,0,500000,
ISL,Islândia,Reykjavík,Q1764,Reykjavíkurborg,1,139875,
ISL,Islândia,Reykjavíkurborg,Q1675663,Região da Capital,0,139875,
ISL,Islândia,Kópavogur,Q163852,Kópavogsbær,0,39810,
ISL,Islândia,Hafnarfjörður,Q103725,Hafnarfjarðarkaupstaður,0,30568,
ISL,Islândia,Hafnarfjarðarkaupstaður,Q2238508,Região da Capital,0,30568,
ISL,Islândia,Keflavík,Q170693,Reykjanesbær,0,23329,
ISL,Islândia,Akureyrarbær,Q4317203,Norðurland Eystra,0,20050,
ISL,Islândia,Akureyri,Q29042,Akureyrarbær,0,19893,
ISL,Islândia,Reykjanesbær,Q652130,Suðurnes,0,18920,
ISL,Islândia,Garðabær,Q186142,Garðabær,0,18891,
ISL,Islândia,Árborg,Q252205,Suðurland,0,11239,
ISL,Islândia,Selfoss,Q192898,Árborg,0,9812,
ISL,Islândia,Akraneskaupstaður,Q2476720,Vesturland,0,8285,
ISL,Islândia,Akranes,Q107398,Akraneskaupstaður,0,7997,
ISL,Islândia,Njarðvík,Q3342356,Reykjanesbær,0,5287,
ISL,Islândia,Fjarðabyggð,Q1146805,Austurland,0,5262,
ISL,Islândia,Múlaþing,Q96776922,Austurland,0,5208,
ISL,Islândia,Seltjarnarnes,Q214057,Região da Capital,0,4674,
ISL,Islândia,Vestmannaeyjar,Q187251,Suðurland,0,4523,
ISL,Islândia,Sveitarfélagið Skagafjörður,Q1549436,Norðurland Vestra,0,4306,
ISR,Israel,Jerusalém,Q1218,Jerusalém,1,936425,
ISR,Israel,Jerusalém,Q1218,Jerusalém (província),1,936425,
ISR,Israel,Tel Aviv,Q33935,Tel Aviv,0,467875,
ISR,Israel,Haifa,Q41621,Haifa Subdistrict,0,282831,
ISR,Israel,Rishon LeZion,Q201051,Rehovot sub-district,0,249860,
ISR,Israel,Petah Tikva,Q190828,Petah Tikva (sub-district),0,236169,
ISR,Israel,Petah Tikva,Q190828,Ramle Subdistrict,0,236169,
ISR,Israel,Ashdod,Q171639,Ashkelon Subdistrict,0,220174,
ISR,Israel,Netanya,Q192225,HaSharon subdistrict,0,217200,
ISR,Israel,Bersebá,Q41843,Beersheba Subdistrict,0,209000,
ISR,Israel,Holon,Q192213,Tel Aviv,0,194300,
ISR,Israel,Bene Beraq,Q152467,Tel Aviv,0,193774,
ISR,Israel,Ramat Gan,Q192807,Tel Aviv,0,159200,
ISR,Israel,Ascalão,Q60956,Ashkelon Subdistrict,0,134454,
ISR,Israel,Rehovot,Q207350,Rehovot sub-district,0,132671,
ISR,Israel,Bat Yam,Q208725,Tel Aviv,0,128800,
ISR,Israel,Bet Shemesh,Q152449,Jerusalém,0,118700,
ISR,Israel,Kfar Saba,Q152436,Petah Tikva (sub-district),0,100800,
ISR,Israel,Modi'in-Maccabim-Re'ut,Q165867,Ramla sub-district,0,97097,
ISR,Israel,Hadera,Q471886,Hadera Subdistrict,0,95700,
ITA,Itália,Roma Capitale,Q3940419,Metropolitan City of Rome,0,2872800,
ITA,Itália,Roma,Q220,Metropolitan City of Rome,1,2748109,
ITA,Itália,Milão,Q490,Metropolitan City of Milan,0,1354196,
ITA,Itália,Nápoles,Q2634,Metropolitan City of Naples,0,913462,
ITA,Itália,Turim,Q495,Metropolitan City of Turin,0,841600,
ITA,Itália,Palermo,Q2656,Palermo (cidade metropolitana),0,630167,
ITA,Itália,Génova,Q1449,Cidade Metropolitana de Génova,0,558745,
ITA,Itália,Bolonha,Q1891,Cidade Metropolitana de Bologna,0,387971,
ITA,Itália,Florença,Q2044,Cidade metropolitana de Florença,0,360930,
ITA,Itália,Território Livre de Trieste,Q391980,,0,330000,
ITA,Itália,Bari,Q3519,Cidade Municipal de Bari,0,315473,
ITA,Itália,Catânia,Q1903,Metropolitan City of Catania,0,311584,
ITA,Itália,Verona,Q2028,Verona,0,255588,
ITA,Itália,Veneza,Q641,cidade metropolitana de Veneza,0,250369,
ITA,Itália,Messina,Q13666,Metropolitan City of Messina,0,218786,
ITA,Itália,Pádua,Q617,Pádua,0,206496,
ITA,Itália,Trieste,Q546,regional decentralization entity of Trieste,0,198417,
ITA,Itália,Parma,Q2683,Parma,0,196764,
ITA,Itália,Bréscia,Q6221,Bréscia,0,196446,
ITA,Itália,Prato,Q13377,Prato,0,195736,
JAM,Jamaica,Kingston,Q34692,Surrey,1,937700,
JAM,Jamaica,Portmore,Q644663,Saint Catherine,0,182153,
JAM,Jamaica,Spanish Town,Q846939,Saint Catherine,0,131056,
JAM,Jamaica,Spanish Town,Q846939,Spanish Jamaica,0,131056,
JAM,Jamaica,Montego Bay,Q637555,Saint James,0,123994,
JAM,Jamaica,Mandeville,Q1807660,Manchester,0,48317,
JAM,Jamaica,Old Harbour,Q771267,Saint Catherine,0,28665,
JAM,Jamaica,Linstead,Q769578,Saint Catherine,0,22757,
JAM,Jamaica,Savanna-la-Mar,Q305508,Westmoreland,0,22600,
JAM,Jamaica,Port Antonio,Q162782,Portland,0,14816,
JAM,Jamaica,Saint Ann's Bay,Q630692,Saint Ann,0,13671,
JAM,Jamaica,Morant Bay,Q429741,Saint Thomas,0,11121,
JAM,Jamaica,Lucea,Q1632220,Hanover,0,6002,
JAM,Jamaica,Negril,Q974239,Westmoreland,0,4500,
JAM,Jamaica,Black River,Q880512,Saint Elizabeth,0,4261,
JEY,Jersey,Saint Helier,Q147738,Jersey,1,33522,
JOR,Jordânia,Amã,Q3805,Amã (província),1,4007526,
JOR,Jordânia,Irbid,Q194165,Governorado de Irbid,0,1911600,
JOR,Jordânia,Zarqa,Q148062,Governorado de Zarqa,0,481300,
JOR,Jordânia,Russeifa,Q2361176,Governorado de Zarqa,0,472604,
JOR,Jordânia,Ajloun,Q1141858,Governorato de Ajloun,0,190200,
JOR,Jordânia,Ar Ramtha,Q31594,Ar Ramtha District,0,155693,
JOR,Jordânia,Wadi Al-Seer,Q1020997,Wadi as Sayr,0,152000,
JOR,Jordânia,Aqaba,Q180522,Governorado de Aqaba,0,140000,
JOR,Jordânia,Salt,Q867586,Balqa,0,88900,
JOR,Jordânia,Aydoun,Q27125371,,0,63244,
JOR,Jordânia,Gérasa,Q31565,Governorado de Gérasa,0,50745,
JOR,Jordânia,Al Husn,Q3696209,Governorado de Irbid,0,35085,
JOR,Jordânia,At Turrah,Q27125366,Governorado de Irbid,0,34948,
JOR,Jordânia,At Turrah,Q27125366,Ar Ramtha District,0,34948,
JOR,Jordânia,At Turrah,Q27125366,Ramtha Sub-District,0,34948,
JOR,Jordânia,Ma'an,Q31616,Governadoria Maan,0,30046,
JOR,Jordânia,Tafilah,Q2550996,Governamento de Tafilah,0,23512,
JOR,Jordânia,Al Karak,Q31572,Karak,0,21678,
JOR,Jordânia,al-Maschariqa,Q37681618,,0,18282,
JOR,Jordânia,Sakib,Q2305496,Governorado de Gérasa,0,11586,
JPN,Japão,Tóquio,Q1490,Japão,1,14264798,
JPN,Japão,Tóquio,Q7473516,Tóquio,0,9640742,
JPN,Japão,Yokohama,Q38283,Kanagawa,0,3757630,
JPN,Japão,Osaka,Q35765,Osaka,0,2751862,
JPN,Japão,Nagoia,Q11751,Aichi,0,2326844,
JPN,Japão,Sapporo,Q37951,Ishikari Subprefecture,0,1959313,
JPN,Japão,Fukuoka,Q26600,Fukuoka,0,1603043,
JPN,Japão,Kawasaki,Q164234,Kanagawa,0,1539522,
JPN,Japão,Kōbe,Q48320,Hyōgo,0,1521707,
JPN,Japão,Quioto,Q34600,Quioto,0,1463723,
JPN,Japão,Saitama,Q134635,Saitama,0,1325843,
JPN,Japão,Hiroshima,Q34664,Hiroshima,0,1198021,
JPN,Japão,Sendai,Q46747,Miyagi,0,1061177,
JPN,Japão,Chiba,Q170616,Chiba,0,975014,
JPN,Japão,Setagaya,Q231645,Tóquio,0,940509,
JPN,Japão,Kitakyushu,Q188806,Fukuoka,0,935084,
JPN,Japão,Sakai,Q193428,Osaka,0,827277,
JPN,Japão,Niigata,Q179691,Niigata,0,790646,
JPN,Japão,Hamamatsu,Q185125,Shizuoka,0,788211,
JPN,Japão,Nerima,Q232655,Tóquio,0,742463,
KAZ,Cazaquistão,Almaty,Q35493,Cazaquistão,0,2228675,
KAZ,Cazaquistão,Shymkent,Q485496,Cazaquistão,0,1191877,
KAZ,Cazaquistão,Astana,Q1520,Cazaquistão,1,1078362,
KAZ,Cazaquistão,Qaraghandy,Q484706,Qaraghandy Qalasy,0,515632,
KAZ,Cazaquistão,Taraz,Q486545,Zhambyl Qalasy,0,418368,
KAZ,Cazaquistão,Aqtöbe,Q477232,Aktobe City Administration,0,387807,
KAZ,Cazaquistão,Semey,Q61944,Semey Qalasy,0,350201,
KAZ,Cazaquistão,Pavlodar,Q486282,Pavlodar City Administration,0,333190,
KAZ,Cazaquistão,Öskemen,Q162548,Oskemen municipality,0,333113,
KAZ,Cazaquistão,Atyrau,Q486913,Q20098195,0,295496,
KAZ,Cazaquistão,Qyzylorda,Q491123,Q20098543,0,271309,
KAZ,Cazaquistão,Qostanay,Q488990,Qostanay Qalasy,0,258990,
KAZ,Cazaquistão,Oral,Q487439,Oral Qalasy,0,235764,
KAZ,Cazaquistão,Turquestão (cidade),Q848638,Q12566986,0,227098,
KAZ,Cazaquistão,Petropavl,Q488379,Q30972267,0,222636,
KAZ,Cazaquistão,Temirtau,Q1001104,Q16719529,0,185082,
KAZ,Cazaquistão,Aktau,Q198989,Aqtaū Qalasy,0,183350,
KAZ,Cazaquistão,Taldykorgan,Q491102,Taldyqorghan Qalasy,0,162300,
KAZ,Cazaquistão,Ekibastuz,Q496442,Ekibastuz City Administration,0,159760,
KAZ,Cazaquistão,Kokshetau,Q490643,Kokshetau City Administration,0,139063,
KEN,Quênia,Nairóbi,Q3870,Nairobi,1,5545000,
KEN,Quênia,Mombaça,Q225641,Condado de Mombaça,0,1208333,
KEN,Quênia,Kisumu,Q214485,Nyanza,0,397957,
KEN,Quênia,Kisumu,Q214485,Kisumu (distrito),0,397957,
KEN,Quênia,Nakuru,Q239421,Nakuru County,0,307990,
KEN,Quênia,Eldoret,Q322149,Uasin Gishu County,0,289380,
KEN,Quênia,Machakos,Q693093,Machakos County,0,114109,
KEN,Quênia,Kisii,Q1007719,Kisii (distrito),0,112417,
KEN,Quênia,Mumias,Q1020110,Província Ocidental,0,99987,
KEN,Quênia,Kakamega,Q302912,Kakamega County,0,91778,
KEN,Quênia,Wajir,Q730791,Wajir County,0,90116,
KEN,Quênia,Lodwar,Q995707,Província do Vale do Rift,0,82970,
KEN,Quênia,Garissa,Q845717,Garissa (condado),0,65881,
KEN,Quênia,Kitale,Q523000,Província do Vale do Rift,0,63245,
KEN,Quênia,Bungoma,Q996851,Província Ocidental,0,55857,
KEN,Quênia,Isiolo,Q1020292,Isiolo County,0,45989,
KEN,Quênia,Meru,Q934149,Província Oriental,0,42677,
KEN,Quênia,Meru,Q934149,Meru County,0,42677,
KEN,Quênia,Embu,Q186362,Província Oriental,0,41092,
KEN,Quênia,Homa Bay,Q1009161,Homa Bay County,0,32174,
KGZ,Quirguistão,Bisqueque,Q9361,Quirguistão,1,1191000,
KGZ,Quirguistão,Osh,Q47282,Quirguistão,0,375400,
KGZ,Quirguistão,Jalal-Abad,Q487689,Osh,0,89004,
KGZ,Quirguistão,Jalal-Abad,Q487689,Jalal-Abad,0,89004,
KGZ,Quirguistão,Karakol,Q194452,Issyk-Kul,0,85588,
KGZ,Quirguistão,Balykchy,Q805876,Q4213915,0,54132,
KGZ,Quirguistão,Balykchy,Q805876,República Socialista Soviética Quirguiz,0,54132,
KGZ,Quirguistão,Balykchy,Q805876,Issyk-Kul,0,54132,
KGZ,Quirguistão,Balykchy,Q805876,Q4077046,0,54132,
KGZ,Quirguistão,Tokmok,Q854333,Chuy,0,53231,
KGZ,Quirguistão,Tokmok,Q854333,Pishpeksky Uyezd,0,53231,
KGZ,Quirguistão,Kyzyl-Kiya,Q2347569,Batken,0,51300,
KGZ,Quirguistão,Uzgen,Q765887,Osh,0,49410,
KGZ,Quirguistão,Uzgen,Q765887,Canato de Cocande,0,49410,
KGZ,Quirguistão,Uzgen,Q765887,Kirghiz Autonomous Socialist Soviet Republic,0,49410,
KGZ,Quirguistão,Uzgen,Q765887,Andizhansk Uyezd,0,49410,
KGZ,Quirguistão,Bazar-Korgon,Q1703230,Jalal-Abad,0,41011,
KGZ,Quirguistão,Kara-Balta,Q2015760,Jaiyl District,0,37834,
KGZ,Quirguistão,Kara-Balta,Q2015760,Aulietinsky Uyezd,0,37834,
KGZ,Quirguistão,Naryn,Q311946,República Socialista Soviética Quirguiz,0,34822,
KHM,Camboja,Phnom Penh,Q1850,Camboja,1,2129371,
KHM,Camboja,Siem Reap,Q11711,Siem Reap Municipality,0,147866,
KHM,Camboja,Battambang,Q748336,Battambang Municipality,0,130000,
KHM,Camboja,Kampong Cham,Q855724,Kampong Cham,0,118242,
KHM,Camboja,Kampong Cham,Q855724,Kampong Cham Municipality,0,118242,
KHM,Camboja,Sihanoukville,Q18207676,Preah Sihanouk Municipality,0,71082,
KHM,Camboja,Kratié,Q261892,Kratié Municipality,0,60000,
KHM,Camboja,Takéo,Q1195207,Doun Kaev Municipality,0,52000,
KHM,Camboja,Kampong Chhnang,Q1048147,Kampong Chhnang Municipality,0,41700,
KHM,Camboja,Kampot,Q876549,Kampot Municipality,0,39186,
KHM,Camboja,Krong Kep,Q14204826,Keb,0,35990,
KHM,Camboja,Koh Kong,Q1375645,Koh Kong,0,33591,
KHM,Camboja,Koh Kong,Q1375645,Khemarak Phoumin Municipality,0,33591,
KHM,Camboja,Kampong Thom,Q976223,Steung Saen Municipality,0,31871,
KHM,Camboja,Stung Treng,Q10859501,Stung Treng Municipality,0,29665,
KHM,Camboja,Pailin Municipality,Q7124773,Pailin,0,21660,
KHM,Camboja,Chrouy Neang Nguon,Q56321674,Srei Snam District,0,7713,
KHM,Camboja,Krasang Commune,Q56320884,Chong Kal District,0,5110,
KHM,Camboja,Kampong Phluk Commune,Q6359305,Siem Reap,0,3707,
KIR,Quiribati,Tarawa do Sul,Q131233,Ilhas Gilbert,1,63439,
KIR,Quiribati,Tarawa do Sul,Q131233,Ilhas Gilbert,0,63439,
KIR,Quiribati,Teaoraereke,Q10378793,Teinainano Urban Council,0,6073,
KNA,São Cristóvão e Névis,Basseterre,Q41295,Saint George Basseterre,1,12920,
KOR,Coreia do Sul,Seul,Q8684,Coreia do Sul,1,9668465,
KOR,Coreia do Sul,Busan,Q16520,Coreia do Sul,0,3453198,
KOR,Coreia do Sul,Incheon,Q20934,Coreia do Sul,0,2936117,
KOR,Coreia do Sul,Daegu,Q20927,Coreia do Sul,0,2444412,
KOR,Coreia do Sul,Daegu,Q20927,Yeongnam,0,2444412,
KOR,Coreia do Sul,Gwangju,Q41283,Coreia do Sul,0,1490092,
KOR,Coreia do Sul,Daejeon,Q20921,Coreia do Sul,0,1475221,
KOR,Coreia do Sul,Suwon,Q20714,Gyeonggi,0,1234300,
KOR,Coreia do Sul,Ulsan,Q41278,Coreia do Sul,0,1127553,
KOR,Coreia do Sul,Yongin,Q18459,Gyeonggi,0,1084817,
KOR,Coreia do Sul,Goyang,Q42061,Gyeonggi,0,1061929,
KOR,Coreia do Sul,Changwon,Q243327,Gyeongsang do Sul,0,1009998,
KOR,Coreia do Sul,Seongnam,Q42108,Gyeonggi,0,948757,
KOR,Coreia do Sul,Hwaseong,Q42160,Gyeonggi,0,941489,
KOR,Coreia do Sul,Cheongju,Q42147,Chungcheong do Norte,0,852018,
KOR,Coreia do Sul,Bucheon,Q42099,Gyeonggi,0,772450,
KOR,Coreia do Sul,Namyangju,Q42084,Gyeonggi,0,732376,
KOR,Coreia do Sul,Cheonan,Q42146,Chungcheong do Sul,0,656583,
KOR,Coreia do Sul,Jeonju,Q42140,Jeolla do Norte,0,653055,
KOR,Coreia do Sul,Ansan,Q42117,Gyeonggi,0,623256,
KWT,Kuwait,Kuwait,Q35178,Kuwait,1,2989000,
KWT,Kuwait,Al Wafrah,Q7959441,Al Ahmadi (província),0,10017,
LAO,Laos,Cidade Kaisǭn Phomvihān,Q750443,Savannakhet,0,124000,
LAO,Laos,Pakxe,Q383622,Champassak,0,119848,
LAO,Laos,Thakhek,Q1018701,Thakhek District,0,70000,
LAO,Laos,Luang Prabang,Q190165,Luang Prabang,0,53792,
LAO,Laos,Attapeu,Q757905,Samakkhixay District,0,19200,
LAO,Laos,Ban Houayxay,Q717371,Houayxay,0,17687,
LAO,Laos,Phongsālī,Q966990,Phongsali,0,15083,
LAO,Laos,Sēkǭng,Q2087536,Lam Mam,0,5000,
LBN,Líbano,Beirute,Q3820,Beirute,1,2421354,
LBN,Líbano,Trípoli,Q168954,Líbano Setentrional,0,227857,
LBN,Líbano,Sídon,Q163490,Fenícia,0,200000,
LBN,Líbano,Sídon,Q163490,Sídon,0,200000,
LBN,Líbano,Tiro,Q82070,Tiro,0,160000,
LBN,Líbano,Nabatiye,Q26134,Nabatieh District,0,120000,
LBN,Líbano,Jounieh,Q26155,Keserwan,0,102221,
LBN,Líbano,Zahlé,Q26569,Zahlé,0,100000,
LBN,Líbano,Baalbek,Q178835,Baalbek District,0,81052,
LBN,Líbano,Baalbek,Q178835,Província de Baalbek-Hermel,0,81052,
LBN,Líbano,Kabelias,Q12232099,Zahlé,0,50000,
LBN,Líbano,Baakleen,Q2877638,Shouf,0,17000,
LBN,Líbano,Qaa,Q7888876,Beqaa,0,12000,
LBN,Líbano,Qaa,Q7888876,Baalbek District,0,12000,
LBN,Líbano,Marjayoun,Q25659,Marjeyoun,0,7000,
LBN,Líbano,Qaaqaaiyet Es Snaoubar,Q101413525,Sídon,0,3000,
LBN,Líbano,Anjar,Q60977,Zahlé,0,2400,
LBN,Líbano,Barhalioun,Q12197929,Bsharri,0,2000,
LBN,Líbano,Freike,Q114100285,Monte Líbano,0,1800,
LBN,Líbano,Freike,Q114100285,Metn,0,1800,
LBR,Libéria,Monróvia,Q3748,Greater Monrovia District,1,1021762,
LBY,Líbia,Trípoli,Q3579,Líbia,1,1293016,
LBY,Líbia,Bengasi,Q40816,Líbia,0,631555,
LBY,Líbia,Ajdabiyah,Q202991,Al Wahat,0,416000,
LBY,Líbia,Misratah,Q131323,Misurata,0,259056,
LBY,Líbia,Al Bayda',Q35784,Líbia,0,250000,
LBY,Líbia,Al Bayda',Q35784,Al Jabal al Akhdar,0,250000,
LBY,Líbia,Al-Khums,Q310381,Al Marqab,0,201943,
LBY,Líbia,Zawiyah,Q221503,Az Zawiyah,0,198567,
LBY,Líbia,Gharyan,Q867102,Jabal Algarbi,0,187854,
LBY,Líbia,Derna,Q211866,Darnah,0,150000,
LBY,Líbia,Tobruk,Q182092,Al Butnan,0,135832,
LBY,Líbia,Sabratha,Q192918,Az Zawiyah,0,102038,
LBY,Líbia,Surman,Q2075535,Líbia,0,100707,
LBY,Líbia,Zuwarah,Q231167,Trípoli,0,80310,
LBY,Líbia,Zuwarah,Q231167,An Nuqat al Khams,0,80310,
LBY,Líbia,Sirte,Q162413,Surt,0,76788,
LBY,Líbia,Jefrem,Q1018215,Jabal Algarbi,0,72662,
LBY,Líbia,Al Qubbah,Q2552984,Darnah,0,60610,
LBY,Líbia,Al Marj,Q427646,Al Marj,0,57267,
LBY,Líbia,Bani Walid,Q244230,Misurata,0,50824,
LCA,Santa Lúcia,Castries,Q41699,Castries Quarter,1,20000,
LIE,Liechtenstein,Schaan,Q49657,Liechtenstein,0,5998,
