conflict_qid;conflict_label;participant_qid;participant_label;point_in_time;type_qid;window
Q154635;Batalha de Blenheim;Q27306;Reino da Prússia;1704-08-13T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q38872;Prússia;1704-08-13T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q179876;Reino da Inglaterra;1704-08-13T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q178054;Alanos;0451-06-21T00:00:00Z;Q645883;all
Q138025;Siege of Veprik;Q186096;Czarado da Rússia;1708-12-23T00:00:00Z;Q645883;all
Q155726;Batalha de Narva;Q215443;Império Sueco;1700-11-30T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q939852;Francos sálios;0451-06-21T00:00:00Z;Q645883;all
Q128996;Batalha de Akroinon;Q12544;Império Bizantino;0740-01-01T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q980;Baviera;1704-08-13T00:00:00Z;Q645883;all
Q134114;Batalha de Austerlitz;Q179023;Império colonial francês;1805-12-02T00:00:00Z;Q645883;all
Q152486;Batalha de Poltava;Q4122709;Hoste Zaporojiana das Terras Baixas;1709-07-08T00:00:00Z;Q645883;all
Q153702;Batalha de Beroia;Q12544;Império Bizantino;1122-01-01T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q316860;Francos ripuários;0451-06-21T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q70972;Reino da França;1704-08-13T00:00:00Z;Q645883;all
Q161325;Batalha de Ramillies;Q170072;República das Sete Províncias Unidas dos Países Baixos;1706-05-23T00:00:00Z;Q645883;all
Q138025;Siege of Veprik;Q34;Suécia;1708-12-23T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q101985;Saxões;0451-06-21T00:00:00Z;Q645883;all
Q152486;Batalha de Poltava;Q4210248;Canato Calmuco;1709-07-08T00:00:00Z;Q645883;all
Q154426;Batalha de Jena;Q71084;Primeiro Império Francês;1806-10-14T00:00:00Z;Q645883;all
Q152295;Batalha de Worringen;Q12548;Sacro Império Romano-Germânico;1288-06-12T00:00:00Z;Q645883;all
Q136344;Batalha de Köse Dağ;Q2268869;Principado de Khachen;1243-07-03T00:00:00Z;Q645883;all
Q161325;Batalha de Ramillies;Q35;Dinamarca;1706-05-23T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q103122;Ostrogodos;0451-06-21T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q256961;Eleitorado da Baviera;1704-08-13T00:00:00Z;Q645883;all
Q136344;Batalha de Köse Dağ;Q4700676;Akhaltsikheli;1243-07-03T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q150412;Burgúndios;0451-06-21T00:00:00Z;Q645883;all
Q161325;Batalha de Ramillies;Q230791;Reino da Escócia;1706-05-23T00:00:00Z;Q645883;all
Q159512;Batalha de Legnica;Q41300;Ordem dos Templários;1241-04-16T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q694269;Hesse-Homburg;1704-08-13T00:00:00Z;Q645883;all
Q136344;Batalha de Köse Dağ;Q975405;Sultanato de Rum;1243-07-03T00:00:00Z;Q645883;all
Q159512;Batalha de Legnica;Q577867;Reino da Polónia;1241-04-16T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q153136;Monarquia de Habsburgo;1704-08-13T00:00:00Z;Q645883;all
Q161325;Batalha de Ramillies;Q179876;Reino da Inglaterra;1706-05-23T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q65117577;Olibrones;0451-06-21T00:00:00Z;Q645883;all
Q152486;Batalha de Poltava;Q186096;Czarado da Rússia;1709-07-08T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q201706;Gépidas;0451-06-21T00:00:00Z;Q645883;all
Q153702;Batalha de Beroia;Q181752;Pechenegues;1122-01-01T00:00:00Z;Q645883;all
Q154426;Batalha de Jena;Q156199;Eleitorado da Saxônia;1806-10-14T00:00:00Z;Q645883;all
Q128996;Batalha de Akroinon;Q8575586;Califado Omíada;0740-01-01T00:00:00Z;Q645883;all
Q129578;Battle of Aga-Cayiri;Q282428;Sultanato Mameluco do Cairo;1488-08-25T00:00:00Z;Q645883;all
Q155726;Batalha de Narva;Q186096;Czarado da Rússia;1700-11-30T00:00:00Z;Q645883;all
Q159512;Batalha de Legnica;Q2670751;Margraviato da Morávia;1241-04-16T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q10295972;Império Huno;0451-06-21T00:00:00Z;Q645883;all
Q161325;Batalha de Ramillies;Q70972;Reino da França;1706-05-23T00:00:00Z;Q645883;all
Q159512;Batalha de Legnica;Q79965;Canato da Horda Dourada;1241-04-16T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q1253884;Rúgios;0451-06-21T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q42834;Império Romano do Ocidente;0451-06-21T00:00:00Z;Q645883;all
Q129578;Battle of Aga-Cayiri;Q12560;Império Otomano;1488-08-25T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q160892;Turíngios;0451-06-21T00:00:00Z;Q645883;all
Q161325;Batalha de Ramillies;Q577559;Grande Aliança;1706-05-23T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q622776;Esciros;0451-06-21T00:00:00Z;Q645883;all
Q161325;Batalha de Ramillies;Q256961;Eleitorado da Baviera;1706-05-23T00:00:00Z;Q645883;all
Q140439;Battle of Markuszów;Q34266;Império Russo;1792-07-26T00:00:00Z;Q645883;all
Q137567;Batalha de Ásculo;Q1747689;Roma Antiga;-0088-01-01T00:00:00Z;Q645883;all
Q136344;Batalha de Köse Dağ;Q12557;Império Mongol;1243-07-03T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q168651;Hesse-Kassel;1704-08-13T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q43482;Francos;0451-06-21T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q170072;República das Sete Províncias Unidas dos Países Baixos;1704-08-13T00:00:00Z;Q645883;all
Q154635;Batalha de Blenheim;Q12548;Sacro Império Romano-Germânico;1704-08-13T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q220643;Hérulos;0451-06-21T00:00:00Z;Q645883;all
Q134114;Batalha de Austerlitz;Q131964;Império Austríaco;1805-12-02T00:00:00Z;Q645883;all
Q139808;Batalha dos Campos Cataláunicos;Q641203;Armórica;0451-06-21T00:00:00Z;Q645883;all
Q140439;Battle of Markuszów;Q172107;República das Duas Nações;1792-07-26T00:00:00Z;Q645883;all
Q152486;Batalha de Poltava;Q212439;Hetmanato;1709-07-08T00:00:00Z;Q645883;all
Q134114;Batalha de Austerlitz;Q34266;Império Russo;1805-12-02T00:00:00Z;Q645883;all
Q136344;Batalha de Köse Dağ;Q178913;Império de Trebizonda;1243-07-03T00:00:00Z;Q645883;all
Q161325;Batalha de Ramillies;Q29;Espanha;1706-05-23T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q16968402;Zaharia family;1402-07-29T00:00:00Z;Q645883;all
Q212220;Batalha de Nicópolis;Q2273304;Sérvia Morávia;1396-09-25T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q484195;Dinastia Timúrida;1402-07-29T00:00:00Z;Q645883;all
Q192473;Batalha de Adrianópolis;Q42193;Godos;0378-08-10T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q1363372;Roy Geiger;1945-01-01T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q439984;William Halsey;1945-01-01T00:00:00Z;Q645883;all
Q201692;Batalha de Poitiers;Q237131;França na Idade Média;1356-09-19T00:00:00Z;Q645883;all
Q210354;Batalha de Kulikovo;Q170770;Grão-Principado de Moscou;1380-09-16T00:00:00Z;Q645883;all
Q195881;Battle of the 300 Champions;Q13533353;Argos;-0545-01-01T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q6845343;Mihrabanids;1402-07-29T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q30;Estados Unidos;1945-01-01T00:00:00Z;Q645883;all
Q203234;Batalha de Épehy;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1918-09-18T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q1091111;Isamu Chō;1945-01-01T00:00:00Z;Q645883;all
Q199371;Batalha de Megido;Q12560;Império Otomano;1918-01-01T00:00:00Z;Q645883;all
Q211220;Battle of Chandannagar;Q142;França;1757-03-23T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q346551;Joseph Stilwell;1945-01-01T00:00:00Z;Q645883;all
Q203729;Batalha de Kadesh;Q180568;Império Novo;-1273-05-01T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q460399;Seiichi Itō;1945-01-01T00:00:00Z;Q645883;all
Q192938;Batalha do Grânico;Q296233;Parménio;-0333-05-01T00:00:00Z;Q645883;all
Q193993;Battle of Pea Ridge;Q3095394;Missouri State Guard;1862-01-01T00:00:00Z;Q645883;all
Q192938;Batalha do Grânico;Q8409;Alexandre Magno;-0333-05-01T00:00:00Z;Q645883;all
Q203681;Batalha de Farsalos;Q309155;optimates;-0047-08-07T00:00:00Z;Q645883;all
Q203681;Batalha de Farsalos;Q309155;optimates;-0047-06-27T00:00:00Z;Q645883;all
Q203681;Batalha de Farsalos;Q309155;optimates;-0047-06-04T00:00:00Z;Q645883;all
Q211220;Battle of Chandannagar;Q161885;Reino da Grã-Bretanha;1757-03-23T00:00:00Z;Q645883;all
Q219697;Batalha de Navas de Tolosa;Q199688;Califado Almóada;1212-07-23T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q664;Nova Zelândia;1945-01-01T00:00:00Z;Q645883;all
Q219697;Batalha de Navas de Tolosa;Q200262;Reino de Navarra;1212-07-23T00:00:00Z;Q645883;all
Q205887;Batalha de Carras;Q1986139;Império Parta;-0052-06-07T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q12560;Império Otomano;1402-07-29T00:00:00Z;Q645883;all
Q210354;Batalha de Kulikovo;Q79965;Canato da Horda Dourada;1380-09-16T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q16827062;Claudius Miller Easley;1945-01-01T00:00:00Z;Q645883;all
Q210354;Batalha de Kulikovo;Q4318679;Principality of Suzdal—Nizhny Novgorod;1380-09-16T00:00:00Z;Q645883;all
Q219697;Batalha de Navas de Tolosa;Q204920;Coroa de Aragão;1212-07-23T00:00:00Z;Q645883;all
Q194951;Battle of Haram;Q1470101;Kingdom of Hungary;1128-01-01T00:00:00Z;Q645883;all
Q188495;Batalha de Azincourt;Q179876;Reino da Inglaterra;1415-11-03T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q853309;Beilhique;1402-07-29T00:00:00Z;Q645883;all
Q194951;Battle of Haram;Q1470101;Kingdom of Hungary;1125-01-01T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q16;Canadá;1945-01-01T00:00:00Z;Q645883;all
Q209359;Batalha do Vimeiro;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1808-08-20T00:00:00Z;Q645883;all
Q203233;Batalha de Plassey;Q161885;Reino da Grã-Bretanha;1757-06-23T00:00:00Z;Q645883;all
Q199371;Batalha de Megido;Q3240725;Bretanha;1918-01-01T00:00:00Z;Q645883;all
Q200682;Batalha de Queenston Heights;Q174193;Reino Unido da Grã-Bretanha e Irlanda;1812-10-13T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q9355820;Qaraei;1402-07-29T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q1324889;Beylik of Germiyan;1402-07-29T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q1050388;Mitsuru Ushijima;1945-01-01T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q145;Reino Unido;1945-01-01T00:00:00Z;Q645883;all
Q222013;Batalha de Bosworth Field;Q105278;Casa de Lencastre;1485-08-22T00:00:00Z;Q645883;all
Q222013;Batalha de Bosworth Field;Q105285;Casa de Iorque;1485-08-22T00:00:00Z;Q645883;all
Q233344;Battle of the Silarius River;Q83406;Espártaco;-0070-01-01T00:00:00Z;Q645883;all
Q205887;Batalha de Carras;Q175121;Marco Licínio Crasso;-0052-06-07T00:00:00Z;Q645883;all
Q220766;Battle of Manzikert;Q12560;Império Otomano;1915-01-01T00:00:00Z;Q645883;all
Q212220;Batalha de Nicópolis;Q12560;Império Otomano;1396-09-25T00:00:00Z;Q645883;all
Q205422;Batalha de Little Bighorn;Q188205;George Armstrong Custer;1876-06-25T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q217645;Chester Nimitz;1945-01-01T00:00:00Z;Q645883;all
Q188495;Batalha de Azincourt;Q70972;Reino da França;1415-11-03T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q555994;Confederação do Cordeiro Branco;1402-07-29T00:00:00Z;Q645883;all
Q200855;Batalha de Viena;Q12548;Sacro Império Romano-Germânico;1683-09-12T00:00:00Z;Q645883;all
Q200855;Batalha de Viena;Q12560;Império Otomano;1683-09-12T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q704763;Simon Bolivar Buckner;1945-01-01T00:00:00Z;Q645883;all
Q203681;Batalha de Farsalos;Q271108;Populares;-0047-08-07T00:00:00Z;Q645883;all
Q203681;Batalha de Farsalos;Q271108;Populares;-0047-06-27T00:00:00Z;Q645883;all
Q203681;Batalha de Farsalos;Q271108;Populares;-0047-06-04T00:00:00Z;Q645883;all
Q194951;Battle of Haram;Q12544;Império Bizantino;1128-01-01T00:00:00Z;Q645883;all
Q212220;Batalha de Nicópolis;Q389004;Principado da Valáquia;1396-09-25T00:00:00Z;Q645883;all
Q200855;Batalha de Viena;Q172107;República das Duas Nações;1683-09-12T00:00:00Z;Q645883;all
Q205422;Batalha de Little Bighorn;Q30;Estados Unidos;1876-06-25T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q3623202;District of Branković;1402-07-29T00:00:00Z;Q645883;all
Q194951;Battle of Haram;Q12544;Império Bizantino;1125-01-01T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q4664847;Minoru Ōta;1945-01-01T00:00:00Z;Q645883;all
Q203729;Batalha de Kadesh;Q4496560;Hatti;-1273-05-01T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q1353404;Principality of Kastrioti;1402-07-29T00:00:00Z;Q645883;all
Q194951;Battle of Haram;Q1311990;Grão-Principado da Sérvia;1128-01-01T00:00:00Z;Q645883;all
Q194951;Battle of Haram;Q1311990;Grão-Principado da Sérvia;1125-01-01T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q408;Austrália;1945-01-01T00:00:00Z;Q645883;all
Q192473;Batalha de Adrianópolis;Q1747689;Roma Antiga;0378-08-10T00:00:00Z;Q645883;all
Q193993;Battle of Pea Ridge;Q81931;Estados Confederados da América;1862-01-01T00:00:00Z;Q645883;all
Q200855;Batalha de Viena;Q389004;Principado da Valáquia;1683-09-12T00:00:00Z;Q645883;all
Q210354;Batalha de Kulikovo;Q1483495;Principado de Smolensk;1380-09-16T00:00:00Z;Q645883;all
Q193993;Battle of Pea Ridge;Q30;Estados Unidos;1862-01-01T00:00:00Z;Q645883;all
Q205887;Batalha de Carras;Q1747689;Roma Antiga;-0052-06-07T00:00:00Z;Q645883;all
Q203225;Batalha de Stamford Bridge;Q179876;Reino da Inglaterra;1066-09-25T00:00:00Z;Q645883;all
Q201692;Batalha de Poitiers;Q169992;João II de França;1356-09-19T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q2273304;Sérvia Morávia;1402-07-29T00:00:00Z;Q645883;all
Q200682;Batalha de Queenston Heights;Q30;Estados Unidos;1812-10-13T00:00:00Z;Q645883;all
Q219697;Batalha de Navas de Tolosa;Q179293;Reino de Castela;1212-07-23T00:00:00Z;Q645883;all
Q209387;Batalha de Ancara;Q106307268;Jonima family;1402-07-29T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q18206694;Eren Yeager;1945-01-01T00:00:00Z;Q645883;all
Q195881;Battle of the 300 Champions;Q5690;Esparta;-0545-01-01T00:00:00Z;Q645883;all
Q205379;Batalha de Breitenfeld;Q12548;Sacro Império Romano-Germânico;1631-09-17T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q316471;Raymond Spruance;1945-01-01T00:00:00Z;Q645883;all
Q222013;Batalha de Bosworth Field;Q179876;Reino da Inglaterra;1485-08-22T00:00:00Z;Q645883;all
Q192660;Batalha de Okinawa;Q188712;Império do Japão;1945-01-01T00:00:00Z;Q645883;all
Q201692;Batalha de Poitiers;Q179876;Reino da Inglaterra;1356-09-19T00:00:00Z;Q645883;all
Q205422;Batalha de Little Bighorn;Q44555;Cavalo Louco;1876-06-25T00:00:00Z;Q645883;all
Q111574623;Water Witch incident;Q7791283;Thomas Jefferson Page;1855-02-01T00:00:00Z;Q645883;all
Q101779268;Ambush of Hardheim;Q1270020;Husaren-Regiment „Kaiser Nikolaus II. von Russland“;1866-07-24T00:00:00Z;Q645883;all
Q100458386;Skirmish of Seligenstadt;Q1270020;Husaren-Regiment „Kaiser Nikolaus II. von Russland“;1866-07-15T00:00:00Z;Q645883;all
Q106504738;Escaramuça de Sexta-feira Santa (1417);Q582861;Império Merínida;1417-04-20T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q4290455;Pedro de Meneses, 1.º Conde de Vila Real;1415-09-01T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q4290455;Pedro de Meneses, 1.º Conde de Vila Real;1418-06-23T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106482155;Luís de Ataíde;1415-09-01T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106482155;Luís de Ataíde;1418-06-23T00:00:00Z;Q645883;all
Q5757855;Highbridge Skirmish;Q212983;jacobitismo;1745-08-16T00:00:00Z;Q645883;all
Q11093342;Honkoku-ji incident;Q2975329;Clã Miyoshi;1559-02-10T00:00:00Z;Q645883;all
Q19546198;Deception Island incident;Q145;Reino Unido;1953-02-15T00:00:00Z;Q645883;all
Q5757855;Highbridge Skirmish;Q161885;Reino da Grã-Bretanha;1745-08-16T00:00:00Z;Q645883;all
Q19546198;Deception Island incident;Q414;Argentina;1953-02-15T00:00:00Z;Q645883;all
Q65963625;Skirmish of Walldürn;Q161766;1. Badisches Leib-Dragoner-Regiment Nr. 20;1866-07-23T00:00:00Z;Q645883;all
Q65963625;Skirmish of Walldürn;Q1270020;Husaren-Regiment „Kaiser Nikolaus II. von Russland“;1866-07-23T00:00:00Z;Q645883;all
Q106504738;Escaramuça de Sexta-feira Santa (1417);Q106457174;Rui de Sousa;1417-04-20T00:00:00Z;Q645883;all
Q106504738;Escaramuça de Sexta-feira Santa (1417);Q106457285;Fernão Barreto;1417-04-20T00:00:00Z;Q645883;all
Q106504738;Escaramuça de Sexta-feira Santa (1417);Q106457298;Álvaro Afonso de Negrelos;1417-04-20T00:00:00Z;Q645883;all
Q106504738;Escaramuça de Sexta-feira Santa (1417);Q106478629;Gil Lourenço de Elvas;1417-04-20T00:00:00Z;Q645883;all
Q106504738;Escaramuça de Sexta-feira Santa (1417);Q106486595;Aabu, senhor de Mogequra;1417-04-20T00:00:00Z;Q645883;all
Q106504738;Escaramuça de Sexta-feira Santa (1417);Q106504829;Pedro Anes Catelão;1417-04-20T00:00:00Z;Q645883;all
Q106435186;Escaramuça de véspera de Santa Maria de Setembro;Q45670;Reino de Portugal;1429-09-16T00:00:00Z;Q645883;all
Q98341448;Skirmish of Oerlenbach;Q1796079;Königlich Bayerisches 9. Infanterie-Regiment „Wrede“;1866-07-11T00:00:00Z;Q645883;all
Q108532385;Skirmish of Erlenbach;Q209553;2. Badisches Grenadier-Regiment „Kaiser Wilhelm I.“ Nr. 110;1866-07-18T00:00:00Z;Q645883;all
Q28407981;Skirmish of Keith;Q212983;jacobitismo;1746-03-20T00:00:00Z;Q645883;all
Q28408092;Skirmish of Loch nan Uamh;Q212983;jacobitismo;1746-05-02T00:00:00Z;Q645883;all
Q28407981;Skirmish of Keith;Q161885;Reino da Grã-Bretanha;1746-03-20T00:00:00Z;Q645883;all
Q4842568;Incidente da Bahia;Q217230;Império do Brasil;1864-10-07T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q582861;Império Merínida;1415-09-01T00:00:00Z;Q645883;all
Q28408092;Skirmish of Loch nan Uamh;Q161885;Reino da Grã-Bretanha;1746-05-02T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q582861;Império Merínida;1418-06-23T00:00:00Z;Q645883;all
Q7501074;Shootout on Juneau Wharf;Q162160;Soapy Smith;1898-07-08T00:00:00Z;Q645883;all
Q111574623;Water Witch incident;Q7875335;USS Water Witch;1855-02-01T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q48868266;Afonso Vaz da Costa;1418-06-23T00:00:00Z;Q645883;all
Q55229794;Țigani clash;Q682645;Exército Austro-Húngaro;1918-01-14T00:00:00Z;Q645883;all
Q15076387;Skirmish at Joncherey;Q70802;Terceira República Francesa;1914-08-02T00:00:00Z;Q645883;all
Q43304901;Border military incident in Maramureș on July 3, 1940;Q203493;Reino da Romênia;1940-07-03T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106429068;"João Pereira ""Agostinho""";1415-09-01T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106444558;Lopo Vaz de Castelo Branco;1415-09-01T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106444675;Gonçalo Nunes Barreto;1415-09-01T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106444894;Álvaro Mendes Cerveira;1415-09-01T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106445184;Luís Álvares da Cunha;1415-09-01T00:00:00Z;Q645883;all
Q43304982;Armed incident at Herța on June 29, 1940;Q203493;Reino da Romênia;1940-06-29T00:00:00Z;Q645883;all
Q106504738;Escaramuça de Sexta-feira Santa (1417);Q45670;Reino de Portugal;1417-04-20T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106466093;Diogo de Seabra;1415-09-01T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106429068;"João Pereira ""Agostinho""";1418-06-23T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106478372;Fernão Furtado;1415-09-01T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106478552;Mem de Seabra;1415-09-01T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106478629;Gil Lourenço de Elvas;1415-09-01T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106479417;João Ferreira;1415-09-01T00:00:00Z;Q645883;all
Q106486493;Escaramuça da Aljazira (1415);Q106482160;João Barreto;1415-09-01T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106444558;Lopo Vaz de Castelo Branco;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106444675;Gonçalo Nunes Barreto;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106444894;Álvaro Mendes Cerveira;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106445089;Luís Vaz da Cunha;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106445184;Luís Álvares da Cunha;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106457174;Rui de Sousa;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106457285;Fernão Barreto;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106478843;Diogo Álvares Barbas;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106497549;Lopo Vasques de Portocarreiro;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106504782;Rui Mendes Cerveira;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106509067;Diogo Vasques de Portocarreiro;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106509103;Gonçalo Vasques de Ferreira;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106509157;Mem Soares;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106512628;João da Veiga;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106512727;Fernão Gomes de Lemos;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106512875;Gonçalo Esteves Tavares;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106520254;Gonçalo Gomes;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106520257;Gomes Dias;1418-06-23T00:00:00Z;Q645883;all
Q106520289;Escaramuça dos Gazulos (1418);Q106520288;Artur Vasques;1418-06-23T00:00:00Z;Q645883;all
