# location=Lisboa lat=38.72 lon=-9.14 baseline=1991-2020
scenario,time,mean,min,max
ssp370,2037-07-01,0.42240471839904786,-0.5262502670288086,1.0499130249023438
ssp370,2038-07-01,0.43364605903625486,-0.556324577331543,1.0534774780273437
ssp370,2039-07-01,0.5159421443939209,-0.48396663665771483,1.0876514434814453
ssp370,2040-07-01,0.6208233833312988,-0.5714508056640625,1.3155376434326171
ssp370,2041-07-01,0.7369233608245849,-0.2540853500366211,1.5041820526123046
ssp370,2042-07-01,0.7345860004425049,-0.5175863265991211,1.840121078491211
ssp370,2043-07-01,0.6682525634765625,-0.6995735168457031,2.001299285888672
ssp370,2044-07-01,0.6563854217529297,-0.5679069519042969,2.002828598022461
ssp370,2045-07-01,0.5772033214569092,-0.3918020248413086,1.748814010620117
ssp370,2046-07-01,0.5353829860687256,-0.4593862533569336,1.51729736328125
ssp370,2047-07-01,0.5607992649078369,-0.15552234649658203,1.2650566101074219
ssp370,2048-07-01,0.7648567199707031,0.14271469116210939,1.2749855041503906
ssp370,2049-07-01,0.8737315177917481,0.15391998291015624,1.4706676483154297
ssp370,2050-07-01,1.024282169342041,0.42851791381835935,1.5817581176757813
ssp370,2051-07-01,1.1012855529785157,0.592770767211914,1.695623016357422
ssp370,2052-07-01,1.165887451171875,0.5042728424072266,1.6811622619628905
ssp370,2053-07-01,1.001810646057129,0.3186489105224609,1.5850868225097656
ssp370,2054-07-01,1.0075027465820312,0.21372451782226562,1.7073944091796875
ssp370,2055-07-01,1.051956844329834,0.05913887023925781,1.9503433227539062
ssp370,2056-07-01,1.1474916458129882,0.051811599731445314,2.2126224517822264
ssp370,2057-07-01,1.175059700012207,0.21500244140625,2.1908992767333983
ssp370,2058-07-01,1.331983757019043,0.23274459838867187,2.4389320373535157
ssp370,2059-07-01,1.4919513702392577,0.4612709045410156,2.4750465393066405
ssp370,2060-07-01,1.4741737365722656,0.4139381408691406,2.343636703491211
ssp370,2061-07-01,1.551010513305664,0.5682613372802734,2.3256851196289063
ssp370,2062-07-01,1.595713806152344,0.4746513366699219,2.5053550720214846
ssp370,2063-07-01,1.574138355255127,0.6968433380126953,2.2750762939453124
ssp370,2064-07-01,1.3497597694396972,0.43001480102539064,1.9781558990478516
ssp370,2065-07-01,1.287063217163086,0.3790149688720703,1.9349632263183594
ssp370,2066-07-01,1.259942626953125,0.2934375762939453,2.057200622558594
ssp370,2067-07-01,1.2818198204040527,0.2899761199951172,2.0145290374755858
ssp370,2068-07-01,1.261576271057129,0.15487060546875,1.9141910552978516
ssp370,2069-07-01,1.4306694984436037,0.20010223388671874,2.1733829498291017
ssp370,2070-07-01,1.5553614616394043,0.3785133361816406,2.2795394897460937
ssp370,2071-07-01,1.6543057441711426,0.3072673797607422,2.5842269897460937
